"Export date: 7/9/2021, 11:59:17 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","6 Pack Easy Clean Nanoscale Cloth Lint Free Super Absorbent Microfiber Polishing Cleaning Cloth Reusable Microfiber Dish Cleaning Cloths Without Leaving Marks for Home Cleaning","PopManko","10.58","2706","94","28629","03/23/2021","7.91","138","4.6","2.67","429","Home & Kitchen","B08ZSN77MK","https://www.amazon.co.uk/Nanoscale-Absorbent-Microfiber-Polishing-Cleaning/dp/B08ZSN77MK/ref=sr_1_126?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-126"
"","","12","3M Command Picture Hanging Strips  Removable Hanging Strips for Large Picture Frames  Value Pack - 4 Pairs (Medium) 8 Pairs (Large)","3M","5.80","7527","379","43657","10/14/2014","2.88","16817","4.6","2.92","19","DIY & Tools","B00OI6F67O","https://www.amazon.co.uk/Command-Picture-Hanging-Strips-Removable/dp/B00OI6F67O/ref=sr_1_127?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-127"
"","","13","TBST Water Beads 50000 Pcs Colorful Water Crystal Beads for Children Non-Toxic Gel Soil Water Stress Relief Toys Crystal Beads Water Gems Vase Filler for Home Decorations","TBST","9.99","1148","50","11469","02/23/2021","6.25","29","4.4","3.74","1260","Home & Kitchen","B08X7G68SF","https://www.amazon.co.uk/TBST-Colorful-Children-Non-Toxic-Decorations/dp/B08X7G68SF/ref=sr_1_128?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-128"
"","","14","500Pieces Balloon Glue Dots Double Sided Adhesive Dots Stickers Glue Points Removable Balloon Sticky Dots Tape for Birthday Party Wedding Christmas Decorations DIY Scrapbooking Craft (5 Rolls)","Heatigo","3.89","349","19","1358","05/12/2021","2.24","4","5","1.65","5364","Home & Kitchen","B094QG1FBN","https://www.amazon.co.uk/500Pieces-Removable-Christmas-Decorations-Scrapbooking/dp/B094QG1FBN/ref=sr_1_129?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-129"
"","","15","CkeyiN 120ml Small Essential Oil Diffusers Portable Aromatherapy Diffuser with Cool Mist and 7 Colour Changing LED Lights Waterless Auto Off Ultrasonic Humidifier for Home Office Bedroom (Brown)","CkeyiN","13.59","249","17","3384","02/28/2020","9.33","951","4.5","4.26","6209","Home & Kitchen","B08926ZKPF","https://www.amazon.co.uk/CkeyiN-Essential-Aromatherapy-Diffuser-Ultrasonic/dp/B08926ZKPF/ref=sr_1_130?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-130"
"","","16","CUJIM Reusable Color Changing Cup - 5 Pack 24oz Travel Iced Coffee Mug Tumbler with Straw Lid | Plastic Smoothie Milkshake Bottle Magic Cold Drink Party Water Cups & Go Cup for Kids Adults","CUJIM","13.97","210","9","2934","06/19/2021","9.65","0","","4.32","14179","Home & Kitchen","B097JPW3GH","https://www.amazon.co.uk/CUJIM-Reusable-Color-Changing-Cup/dp/B097JPW3GH/ref=sr_1_131?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-131"
"","","17","Wham Non-Stick Baking Tray (Set of 3 (32x23x1.5 cm))","Wham","7.79","2383","92","18564","04/02/2021","","1189","4.4","","444","Home & Kitchen","B0821R4M1F","https://www.amazon.co.uk/Wham-Premium-Bakeware-Triple-Pack/dp/B0821R4M1F/ref=sr_1_132?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-132"
"","","18","Eco Bag 50 Heavy Duty Refuse Sacks Black 1x","Eco Bag","6.18","8689","446","53698","08/07/2013","1.09","4931","4.7","5.09","15","Home & Kitchen","B00EDMABPU","https://www.amazon.co.uk/Eco-Bag-Heavy-Refuse-Sacks/dp/B00EDMABPU/ref=sr_1_133?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-133"
"","","19","OTMVicor Hawaiian Table Skirt9.6ft Grass Tale Skirt with flowersHawaiian Decoration for Tiki Bar Skirt Hawaiian Party","OTMVicor","7.99","231","17","1846","05/08/2021","4.56","0","","3.43","2975","Toys & Games","B094FMKC84","https://www.amazon.co.uk/OTMVicor-Hawaiian-Table-flowers-Decoration/dp/B094FMKC84/ref=sr_1_137?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-137"
"","","20","Kidde Carbon Monoxide Alarm","Kidde","13.98","3388","119","47364","05/24/2013","10.06","22412","4.8","3.92","163","DIY & Tools","B00CXLMGVK","https://www.amazon.co.uk/Life-Saver-Carbon-Monoxide-Alarm/dp/B00CXLMGVK/ref=sr_1_138?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-138"
"","","21","Govee RGBIC 5M LED Strip Lights Bluetooth Colour Changing Rainbow LED Lights Segmented APP Control Smart Colour Picking Multicolour Music Sync LED Lights for Bedroom Kitchen Party","Govee","24.99","729","48","18218","04/30/2021","18.99","25","4.7","6","242","Lighting","B092H25SCM","https://www.amazon.co.uk/Govee-Bluetooth-Changing-Segmented-Multicolour/dp/B092H25SCM/ref=sr_1_139?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-139"
"","","22","AcrossSea Water Beads Pack(50000 beads) Rainbow Water Growing Balls for Vases Plants Wedding and Home Decoration","AcrossSea","8.49","244","20","2072","05/20/2021","4.98","25","4.6","3.51","5247","Home & Kitchen","B094VVBWJ5","https://www.amazon.co.uk/AcrossSea-Rainbow-Growing-Wedding-Decoration/dp/B094VVBWJ5/ref=sr_1_140?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-140"
"","","23","Command Picture & Frame Hanging Strips Value Pack Large White 12-Pairs (17206-12 (17206-12ES)","Command","8.49","20324","605","172551","10/12/2014","6.4","27085","4.6","2.09","7","DIY & Tools","B00LOQMCDM","https://www.amazon.co.uk/Command-17206-12ES-Picture-Hanging-Strips/dp/B00LOQMCDM/ref=sr_1_141?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-141"
"","","24","Blender Smoothie Maker Portable Juicer with 2 Blender Cups for Smoothie Frozen Juices Protein Shakes Ice","IMURZ","21.24","938","48","19923","12/10/2020","15.81","78","4.4","5.43","1332","Home & Kitchen","B08PBP9XQ1","https://www.amazon.co.uk/Blender-Smoothie-Portable-Juicer-Protein/dp/B08PBP9XQ1/ref=sr_1_142?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857119&s=kitchen&sr=1-142"
