"Export date: 7/10/2021, 12:29:36 AM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","13","Over The Door Hook Over Door Hanger for Coat Towel Bag Robe - 5 Hooks (Silver 1 Pack)","WENLION","4.52","846","32","3824","05/18/2021","1.62","23","2.6","2.9","2575","Home & Kitchen","B0956VZHWG","https://www.amazon.co.uk/Over-Door-Hook-Hanger-Towel/dp/B0956VZHWG/ref=sr_1_630?dchild=1&keywords=-kvnjdsnfkjew&qid=1625858938&s=kitchen&sr=1-630"
"","","14","LED Night Light Projector 3 in 1 LED Galaxy Starry Light Projector for Bedroom Ocean Wave Projector Light Decorative Galaxy Light Sky Star Lite with Sound Activated for Kids Adults Holidays","Funnytoy","29.99","1987","66","59590","07/03/2020","23.22","1967","4.3","6.77","69","Lighting","B08CB6WVZL","https://www.amazon.co.uk/Projector-Bedroom-Decorative-Activated-Holidays/dp/B08CB6WVZL/ref=sr_1_631?dchild=1&keywords=-kvnjdsnfkjew&qid=1625858938&s=kitchen&sr=1-631"
"","","15","Spares2go Cutlery Cage Basket for Hotpoint Dishwasher (Grey)","Spares2go","9.99","571","16","5704","08/21/2013","6.28","447","4.4","3.71","6983","Home & Kitchen","B01CEAW7DQ","https://www.amazon.co.uk/Spares2go-Cutlery-Basket-Hotpoint-Dishwasher/dp/B01CEAW7DQ/ref=sr_1_632?dchild=1&keywords=-kvnjdsnfkjew&qid=1625858938&s=kitchen&sr=1-632"
"","","16","JSP Press to Check P3 Dust Filters - Pk 2 - (BMN990-001-700)","JSP","9.85","585","19","5762","01/01/2009","7.59","422","4.8","2.26","2185","DIY & Tools","B00M1VH4SW","https://www.amazon.co.uk/JSP-BMN990-001-700-CheckTM-Construction-Replacement/dp/B00M1VH4SW/ref=sr_1_633?dchild=1&keywords=-kvnjdsnfkjew&qid=1625858938&s=kitchen&sr=1-633"
"","","17","COOJOMMY Baby Bath Toys Dinosaurs Floating Bath Squirters Toys Set for Toddlers with Water Gun Fun Learning Bathtub Water Squirt Toys with Bath Toy Organizer for Boys Girls Gift","COOJOMMY","15.99","278","7","4445","03/25/2021","11.36","0","","4.63","8162","Toys & Games","B091322Q2L","https://www.amazon.co.uk/COOJOMMY-Dinosaurs-Floating-Squirters-Organizer/dp/B091322Q2L/ref=sr_1_634?dchild=1&keywords=-kvnjdsnfkjew&qid=1625858938&s=kitchen&sr=1-634"
"","","18","Laptop StandFoldable Portable Desk Laptop StandVentilated Cooling Notebook Mount6-Levels Adjustable Ventilation Laptop HolderSuitable for Most 10-15.6 Inch LaptopsTablet PC(White)","EMIUP","8.95","1079","36","9657","03/09/2021","5.37","151","4.6","3.58","2083","Home & Kitchen","B08YDTVH6Q","https://www.amazon.co.uk/Foldable-Portable-Ventilated-Adjustable-Ventilation-White/dp/B08YDTVH6Q/ref=sr_1_635?dchild=1&keywords=-kvnjdsnfkjew&qid=1625858938&s=kitchen&sr=1-635"
"","","19","36 Hardwood Clothes Pegs","Elliott","3.46","4005","133","13857","07/09/2007","0.72","4910","4.4","2.74","168","Home & Kitchen","B0017RPFSW","https://www.amazon.co.uk/dp/B0017RPFSW"
"","","20","Masterplug Shavingadaptor_01 Electric Shaver Adaptor 50 x 48 x 46 mm White","Masterplug","1.99","3963","132","7886","07/01/2006","-0.52","16499","4.6","2.51","8","International Power Adapters","B003A28C3W","https://www.amazon.co.uk/Masterplug-Electric-Shaver-Adaptor-White/dp/B003A28C3W/ref=sr_1_640?dchild=1&keywords=-kvnjdsnfkjew&qid=1625858938&s=kitchen&sr=1-640"
"","","21","Electric Kettle 1.7 Litre 3000W Fast Boil Glass Electric Tea Kettle Cordless BPA-Free Hot Water Boiler with Auto Shut-Off and Boil-Dry Protection LED Lights Keep Warm Function Black","ON2NO","29.98","1284","42","38494","01/11/2021","23.21","367","4.2","6.77","1497","Home & Kitchen","B08SLX78VN","https://www.amazon.co.uk/dp/B08SLX78VN"
"","","22","Natural Eco Wood Firelighters - Wood Wool Flame Fire Starters Great for Lighting Fires in Stoves BBQ's Pizza Ovens & Smokers Safe Charcoal Starter for Lighting A Charcoal Barbecue (200pc)","Log-Barn","17.91","4565","152","81759","07/10/2018","13.54","8136","4.8","4.37","160","DIY & Tools","B07FF436N5","https://www.amazon.co.uk/Natural-Eco-Wood-Firelighters-Kindling/dp/B07FF436N5/ref=sr_1_642?dchild=1&keywords=-kvnjdsnfkjew&qid=1625858938&s=kitchen&sr=1-642"
"","","23","DeLonghi Nescaf Dolce Gusto Piccolo XS Pod Capsule Coffee Machine Espresso Cappuccino and more EDG210.B Black & Red","Nescaf Dolce Gusto","29.00","1961","65","56869","08/08/2019","22.38","1308","4.5","6.62","233","Home & Kitchen","B07VTMQLY1","https://www.amazon.co.uk/DeLonghi-EDG210-B-Piccolo-Coffee-Machine/dp/B07VTMQLY1/ref=sr_1_643?dchild=1&keywords=-kvnjdsnfkjew&qid=1625858938&s=kitchen&sr=1-643"
"","","24","WenTop Bluetooth LED Strip Lights 15m Ultra-Long RGB Light Strip with Remote Music Sync App Control LED Lights for Bedroom Home Party Decoration - Packaging May Vary","WenTop","16.98","1700","56","28866","11/17/2020","12.17","953","4.5","4.81","125","Lighting","B08NPP4KKV","https://www.amazon.co.uk/dp/B08NPP4KKV"
