"Export date: 7/9/2021, 11:56:43 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Lavazza Qualita Rossa Arabica and Robusta Medium Roast Coffee Beans Pack of 1kg","Lavazza","9.49","9015","350","85552","08/15/2008","5.39","12400","4.7","4.1","16","Grocery","B002PM23YC","https://www.amazon.co.uk/Lavazza-Qualita-Rossa-Coffee-Beans/dp/B002PM23YC/ref=sr_1_65?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-65"
"","","12","LED Strip Lights with Remote 5MRomwish Flexible Color Changing Led Lights for Bedroom 5050 RGB Led Tape Lights with 44key IR Remote 24V Power Supply RGB Led Light for Room Bar TV Kitchen Party","Romwish","7.99","3052","113","24385","12/21/2020","4.59","1479","4.3","3.4","51","Lighting","B08R3G4QLY","https://www.amazon.co.uk/Romwish-Flexible-Changing-Bedroom-Kitchen/dp/B08R3G4QLY/ref=sr_1_66?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-66"
"","","13","Everbuild SG310-EBD Professional Caulk Sealant Adhesive Application Gun For Up to C3/310 ml Cartridges Black","Everbuild","5.99","5824","260","34886","08/20/2010","3.08","4178","4.6","2.91","40","DIY & Tools","B0058I4X9S","https://www.amazon.co.uk/Everbuild-SG310-310ml-Professional-Sealant/dp/B0058I4X9S/ref=sr_1_67?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-67"
"","","14","Honeywell HT900E1 Turbo Fan","Honeywell","25.00","10395","259","259875","03/15/2009","18.99","8754","4.5","6.01","55","Home & Kitchen","B001VEJFT6","https://www.amazon.co.uk/Honeywell-HT900E1-HT900E-Turbo-Fan/dp/B001VEJFT6/ref=sr_1_68?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-68"
"","","15","Cablor Mini Hot Glue Gun with Sticks (50pcs 100mm) Heat Up Quickly 20W Heating Hot Melt Glue Gun ON-Off Switch Easy for DIY Arts Hobby Craft Home Repairs FabricWood Glass Card Plastic","Cablor","9.99","3424","122","34206","11/25/2020","6.59","1143","4.7","3.4","155","DIY & Tools","B08P49DYF3","https://www.amazon.co.uk/Cablor-Quickly-Heating-Repairs-Plastic/dp/B08P49DYF3/ref=sr_1_69?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-69"
"","","16","Bestway Flowclear Size VI Replacement Filter Cartridge for Lay-Z-Spa - Miami Vegas Palm Springs Paris Monaco - 3 x Twin Pack","Bestway","13.99","4301","107","60171","04/07/2016","9.67","5080","4.6","4.32","190","Garden & Outdoors","B00KH26M9O","https://www.amazon.co.uk/Bestway-Swimming-Lay-z-spa-Filtration-Cartridges/dp/B00KH26M9O/ref=sr_1_70?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-70"
"","","17","BIC Cristal Original Ballpoint Pens Medium Point (1.0 mm) Black Box of 50 - Smudge-Free Every-Day Writing Pens with Clear Barrel","Bic","8.19","15399","578","126118","02/16/2007","4.76","39027","4.7","3.43","2","Stationery & Office Supplies","B000I5ZK2U","https://www.amazon.co.uk/Cristal-Original-Ballpoint-Medium-Point/dp/B000I5ZK2U/ref=sr_1_71?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-71"
"","","18","IKEA 403.495.31 Fejka Artificial Potted Plant Indoor/Outdoor Hanging","IKEA..","9.59","2408","87","23093","10/29/2018","5.94","4123","4.6","3.65","491","Home & Kitchen","B07QQRD8GL","https://www.amazon.co.uk/IKEA-403-495-31-Artificial-Outdoor-Hanging/dp/B07QQRD8GL/ref=sr_1_72?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-72"
"","","19","Starbucks Siren Logo Reusable Plastic Cold Cup 24 Fl Oz","STARBUCKS","9.46","3320","132","31407","06/07/2018","5.83","1309","4.3","3.63","225","Home & Kitchen","B07RL8TWZY","https://www.amazon.co.uk/Starbucks-Siren-Logo-Reusable-Plastic/dp/B07RL8TWZY/ref=sr_1_76?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-76"
"","","20","Gorilla Wood Glue 236 ml","Gorilla","4.56","7397","283","33730","01/01/2010","1.79","11558","4.7","2.77","34","DIY & Tools","B0058NUA6S","https://www.amazon.co.uk/Gorilla-236-ml-Wood-Glue/dp/B0058NUA6S/ref=sr_1_77?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-77"
"","","21","Ikea FISKBO Black A4 21x30cm Photo Frame - Set of 4","Ikea","12.39","3239","94","40131","09/23/2018","8.31","3394","4.4","4.08","424","Home & Kitchen","B07MQTKZCM","https://www.amazon.co.uk/Ikea-FISKBO-Black-21x30cm-Photo/dp/B07MQTKZCM/ref=sr_1_78?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-78"
"","","22","2 Quality Adult Colouring Books Colour Therapy Anti-Stress Books","Martello UK Adult Colouring Books and Pads","2.70","2362","106","6377","11/21/2015","1.24","5879","4.5","1.46","340","Home & Kitchen","B018BB5S1K","https://www.amazon.co.uk/Adult-Colouring-Books-Anti-Stress-Patterns/dp/B018BB5S1K/ref=sr_1_79?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-79"
"","","23","Chef Aid Stainless Steel Doughnut Kettle Descaler","Chef Aid","1.99","2663","108","5299","07/09/2011","0.64","4559","4.1","1.35","293","Grocery","B005839OWY","https://www.amazon.co.uk/Chef-Aid-Stainless-Doughnut-Descaler/dp/B005839OWY/ref=sr_1_80?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-80"
"","","24","HG Stain Spray Extra Strong 500 ml  Removes Deeply Ingrained Stains  For Nearly All Types of Fabrics  Stain Remover","HG","9.07","3807","135","34529","05/29/2013","5.5","2400","4.3","3.57","193","Grocery","B00D6E66EG","https://www.amazon.co.uk/HG-Stain-Spray-Extra-Strong/dp/B00D6E66EG/ref=sr_1_81?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856955&s=kitchen&sr=1-81"
