"Export date: 7/10/2021, 12:34:01 AM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Renshaw Lincoln Green Ready to Roll Fondant Icing Sugarpaste - 250g","Renshaw","2.95","993","33","2929","02/24/2017","...","649","4.7","","2025","Grocery","B075WY9PYZ","https://www.amazon.co.uk/Renshaw-Lincoln-Green-Fondant-Sugarpaste/dp/B075WY9PYZ/ref=sr_1_748?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859203&s=kitchen&sr=1-748"
"","","12","Command Medium Picture Hanging Strips Pack of 4 x 2 Adhesive Strips White - Damage Free Hanging - For Pictures Frames Mirrors Wall Dcor and Signs - Holds up to 5.4 kg","Command","2.99","17744","591","53055","03/13/2012","1.57","20235","4.6","1.42","4","DIY & Tools","B004051TE2","https://www.amazon.co.uk/dp/B004051TE2"
"","","13","9 LED Book Light Gritin USB Rechargeable Reading Light - Stepless Dimming x 3 Eye-Protecting Modes (Warm&Cool White Light) Power Indicator Long Battery Life Flexible Clip on Book Light for Reading","Gritin","8.99","1774","59","15948","08/21/2020","5.4","1051","4.8","3.59","121","Lighting","B08GG42WXY","https://www.amazon.co.uk/dp/B08GG42WXY"
"","","14","142 Pieces Black and Gold Party Supplies Set Golden Dot Party Dinnerware Include Black Paper Plates Napkins Cups Gold Forks Knives for Graduation Birthday Cocktail Party","ZhiheHui","21.99","693","23","15239","01/07/2021","16.45","58","4.5","5.54","2344","Home & Kitchen","B08SC4VCY6","https://www.amazon.co.uk/dp/B08SC4VCY6"
"","","15","FLAVELY Pure Menthol Crushball Capsules for Cigarettes | Includes Flavoured Crush Balls for 100 Filter Tips | Comes with Small Crushballs Dispenser | Extra Strong Flavour Compared to Aroma Cards!","FLAVELY","4.97","213","7","1059","03/30/2021","3.16","10","4.1","1.81","15939","Home & Kitchen","B08YF925XC","https://www.amazon.co.uk/dp/B08YF925XC"
"","","16","Humidifier 500ml Cool Mist Humidifier Air Humidifier Ultrasonic Quiet Humidifier with Night LightUSB Desktop Humidifier Waterless Auto Shut-Offfor Home Baby Bedroom Office Travel (White)","FATE TO FATE","11.89","1161","38","13804","02/19/2020","7.89","1884","4","4","313","Home & Kitchen","B084YYDVFR","https://www.amazon.co.uk/dp/B084YYDVFR"
"","","17","ISKM Garlic Press Mincer Ginger Crusher Peeler Squeezer Heavy Duty Stainless Steel Garlic Presser Chopper Professional Food Prep Grade Dishwasher Safe Easy to Clean","ISKM","4.98","2442","81","12161","04/13/2019","3.17","5102","4.5","1.81","351","Home & Kitchen","B07QNFZ6JJ","https://www.amazon.co.uk/dp/B07QNFZ6JJ"
"","","18","Dad Birthday Card - Birthday Card for Him - Funny Birthday Card - Muppets Birthday Card","UK Greetings","1.89","2618","87","4948","05/17/2019","0.55","2743","4.8","1.34","304","Stationery & Office Supplies","B07S3GLRYW","https://www.amazon.co.uk/dp/B07S3GLRYW"
"","","19","30 Packs 10 Gram Cotton Packets of Silica Gel Desiccant Moistureproof","Hwydo","4.99","45","1","225","09/14/2013","2.02","435","4.6","2.97","1177","Lighting","B00F5VZ1NA","https://www.amazon.co.uk/dp/B00F5VZ1NA"
"","","20","Chef Aid Corn Cob Forks Pack of 12","Chef Aid","2.30","1974","65","4540","10/11/2011","0.57","2656","4.6","1.73","451","Garden & Outdoors","B005ULYB0Y","https://www.amazon.co.uk/dp/B005ULYB0Y"
"","","21","Invero 600 x Pack of Party Wooden Cocktail Sticks Toothpicks Tooth Picks for Fruit Cherry Cheese Parties","Invero","3.99","1022","34","4078","04/30/2015","1.17","1186","4.4","2.82","2179","Home & Kitchen","B00WX4AMIQ","https://www.amazon.co.uk/dp/B00WX4AMIQ"
"","","22","HONGCI 2 Sets Party Toss Game Inflatable Flamingo Hat Ring Toss Game with 8 Rings for Kids Adults Family Hawaii Luau Party Summer Pool Party Decor Swimming Party Game Party Favors Fun Games","HONGCI","8.99","526","17","4729","10/06/2020","5.4","117","4.3","3.59","1841","Toys & Games","B0912MGH4J","https://www.amazon.co.uk/dp/B0912MGH4J"
"","","23","Alfya Tape Measure (2-Pack) Suitable for Measuring Body 60 Inches & 150 cm Sewing Tape Dual Sided Multi Colour & Pack (Red & White)","ALFYA","3.59","2189","72","7859","04/17/2021","1.66","162","4.7","1.93","219","Home & Kitchen","B08T1CX4FX","https://www.amazon.co.uk/dp/B08T1CX4FX"
"","","24","Traveller's 100 % Pure Copper Hammered Water BottleJoint Free-Ayurveda Health Benefits","JMD INTERNATIONAL","13.99","276","9","3861","11/17/2017","9.53","536","4.2","4.46","2550","Sports & Outdoors","B077K7F3WD","https://www.amazon.co.uk/dp/B077K7F3WD"
