"Export date: 7/9/2021, 11:48:27 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","9 x Dishmatic Heavy Duty Green Refill Sponges Cleaning Scourer","Dishmatic","3.95","2912","97","11502","12/01/2018","1.17","2949","4.8","2.78","355","Grocery","B07L21RQPJ","https://www.amazon.co.uk/Dishmatic-Refill-Sponges-Cleaning-Scourer/dp/B07L21RQPJ/ref=sr_1_17?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856460&s=kitchen&sr=1-17"
"","","12","The Textile House Net Curtain Wire. 3 Metre Length. Includes 8 Eyes 8 Hooks","The Textile House","2.80","3463","115","9696","03/04/2021","0.15","4952","4.6","2.64","228","Home & Kitchen","B07H1FRHFL","https://www.amazon.co.uk/Textile-House-Curtain-Wire-Length/dp/B07H1FRHFL/ref=sr_1_18?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856460&s=kitchen&sr=1-18"
"","","13","17 inches - Mesh Food Cover Tent Umbrella Jsdoin 6 Pack Food Domes Food Covers Mesh Pop Up Nets for Outdoors Screen Tents Parties Picnics BBQs Reusable and Collapsible (White)","Jsdoin","7.88","3194","106","25169","02/23/2021","3.73","118","4.5","3.25","286","Home & Kitchen","B08X6GD3FY","https://www.amazon.co.uk/17-inches-Umbrella-Outdoors-Collapsible/dp/B08X6GD3FY/ref=sr_1_19?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856460&s=kitchen&sr=1-19"
"","","14","Kitchen Weighing Scales Digital Adoric Cooking Scales Stainless Premium Steel Larger Platform Can Hang on The Wall (Silver)","Adoric","6.36","3522","117","22400","03/13/2019","3.18","7753","4.7","3.18","40","Home & Kitchen","B07PQF4Z5W","https://www.amazon.co.uk/Kitchen-Weighing-Digital-Stainless-Platform/dp/B07PQF4Z5W/ref=sr_1_20?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856460&s=kitchen&sr=1-20"
"","","15","Toilet Brush 2 Pack Bathroom Silicone Toilet Brushes and Holder Sets with No-Slip Long Plastic Handle and Soft Flexible Bristles Toilet Brushes with holders and Base for Anti-drip (White)","Canvint","15.99","3622","120","57916","04/21/2021","11.36","176","4.5","4.63","105","Home & Kitchen","B091KPM2KX","https://www.amazon.co.uk/dp/B091KPM2KX"
"","","16","Beleben Lint Remover Scraper Shaver For Clothes & Carpet - Revives Fabric and Sweaters by Removing Pet Hair and Fuzz - Incudes Carry Bag","Beleben","5.89","2212","73","13029","03/04/2021","...","450","4.2","","965","Home & Kitchen","B08WPQ2ZMH","https://www.amazon.co.uk/Beleben-Remover-Scraper-Shaver-Clothes/dp/B08WPQ2ZMH/ref=sr_1_22?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856460&s=kitchen&sr=1-22"
"","","17","Command Decorating Clips Pack of 20 Mini Hooks and 24 Small Adhesive Strips Transparent - Hanging Clips for Decorations and Fairy Lights Wall Adhesive - Damage Free Hanging","3M","3.70","7172","239","26536","11/06/2007","1.87","21709","4.5","1.83","74","DIY & Tools","B0084M66QS","https://www.amazon.co.uk/Command-17026CLR-Decoration-Clips-Christmas/dp/B0084M66QS/ref=sr_1_23?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856460&s=kitchen&sr=1-23"
"","","18","ComfiTech Shower Head Ionic Shower Head with 2M Shower Hose Filter Shower Head for Hard Water to Increase Pressure 3 Modes Spray Function Contains Extra Replaceable Filter Beads","Comfitech","8.87","5871","195","52076","08/20/2020","5.6","1881","4.5","3.27","66","DIY & Tools","B08GCVPBZ7","https://www.amazon.co.uk/ComfiTech-Premium-Pressure-Increase-Function/dp/B08GCVPBZ7/ref=sr_1_24?dchild=1&keywords=-kvnjdsnfkjew&qid=1625856460&s=kitchen&sr=1-24"
"","","19","LED Strip Lights with Remote LATKRUU Bluetooth APP Control Led Lights LED Tape Lights with 44-Keys Remote Music Sync Colour Chaging Led Strip Light for Bedroom Room Christmas Decoration (20 Meters)","LATKRUU","20.99","4646","154","97520","11/10/2020","15.6","564","4.4","5.39","16","Lighting","B08LVN38CW","https://www.amazon.co.uk/dp/B08LVN38CW"
"","","20","Duzzit Amazing Baking Soda Multi Purpose Household Cleaner 500 Gram","Duzzit","2.50","4901","163","12253","06/25/2013","-0.06","3361","4.5","2.56","96","Grocery","B00DM4XC92","https://www.amazon.co.uk/dp/B00DM4XC92"
"","","21","MaximoLife 100% Blackout Blind for Any Window 240x140cm Cut to Size | Suction Cups and Hook & Loop Pads Stick on | Portable Travel Temporary Permanent","MaximoLife","31.99","915","30","29271","11/01/2020","25.53","311","4.4","6.46","619","Home & Kitchen","B08K95N9LR","https://www.amazon.co.uk/dp/B08K95N9LR"
"","","22","12 HB Pencils for Children | Pencils for School | Kids Writing Pencils | Hexagonal | Wood Cased | Everyday Office use (Black Lead 12)","12PA","1.99","2886","96","5743","09/22/2020","0.64","514","4.8","1.35","110","Stationery & Office Supplies","B08JPWM5QL","https://www.amazon.co.uk/dp/B08JPWM5QL"
"","","23","WenTop Led Strip Lights with Remote 10m Ultra-Long RGB LED Lights for Bedroom Home Wall Ceiling Festival Party SMD 5050 Multi Colour Lights Strips Kit","WenTop","12.73","6555","218","83445","09/14/2019","8.6","8964","4.4","4.13","4","Lighting","B07XXTGR82","https://www.amazon.co.uk/dp/B07XXTGR82"
"","","24","NUTRiBULLET Magic Bullet Deluxe Blender Mixer & Food Processor Silver","NUTRiBULLET","34.99","5960","198","208540","01/16/2014","27.46","7955","4.5","7.53","101","Home & Kitchen","B078H22NBQ","https://www.amazon.co.uk/dp/B078H22NBQ"
