"Export date: 7/10/2021, 12:03:30 AM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","12","Brifit Food Thermometer Digital Instant Read Meat Thermometer Foldable Long Probe Food Cooking Thermometer with F/C High Accuracy Cooking Thermometer for BBQ Milk Water Jam (Blue)","Criacr","7.99","3111","84","24857","05/20/2021","4.56","6105","4.5","3.43","521","Home & Kitchen","B095GJN68S","https://www.amazon.co.uk/Thermometer-Digital-Instant-Foldable-Accuracy/dp/B095GJN68S/ref=sr_1_245?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-245"
"","","13","Manrose MF100T black","Manrose","56.70","489","17","27726","07/29/2011","45.62","1872","4.6","11.08","2812","DIY & Tools","B01G8DM5UA","https://www.amazon.co.uk/Manrose-MF100T/dp/B01G8DM5UA/ref=sr_1_246?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-246"
"","","14","2pk Balloon Pumps with Multi-Fit Nozzle | Manual Balloon Pump Canister","SOL","5.99","293","26","1755","03/02/2020","2.89","312","4.3","3.1","1688","Toys & Games","B085CF8CGM","https://www.amazon.co.uk/SOL-Balloon-Multi-Fit-Nozzle-Canister/dp/B085CF8CGM/ref=sr_1_247?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-247"
"","","15","25 x White Cupcake Boxes - 6 Holes","Plasware","13.87","1635","49","22677","04/08/2016","9.57","1336","4.7","4.3","1323","Home & Kitchen","B01DZM256G","https://www.amazon.co.uk/25-White-Cupcake-Boxes-Holes/dp/B01DZM256G/ref=sr_1_248?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-248"
"","","16","Genuine GN HyClean 3D Efficiency Dust Bags For Miele Vacuum Cleaners + Free Fresheners","Miele","13.82","2860","119","39525","01/02/2015","9.53","2316","4.8","4.29","275","Home & Kitchen","B00RP2YHGY","https://www.amazon.co.uk/Genuine-Efficiency-Miele-Cleaners-Fresheners/dp/B00RP2YHGY/ref=sr_1_78?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-78"
"","","17","Anti Allergy Duvet and Pillow Set 120x90 cm for Baby COT","Baby Comfort","12.99","1239","43","16095","10/12/2017","","2309","4.5","","336","Baby Products","B076F7ZLTQ","https://www.amazon.co.uk/ANTI-ALLERGY-DUVET-PILLOW-120x90/dp/B076F7ZLTQ/ref=sr_1_250?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-250"
"","","18","Rizla Rolling Machine Regular Size | 78mm Plastic Cigarette Roller for Regular Size Rizla Rolling Papers Plastic Rolling Machines for Making Cigarettes with Paper Filter Tips and Tobacco","Rolling Machine","3.50","590","34","2065","05/17/2021","2.33","7","4.7","1.66","2315","Home & Kitchen","B095439WPY","https://www.amazon.co.uk/Rolling-Machine-Cigarette-Machines-Cigarettes/dp/B095439WPY/ref=sr_1_251?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-251"
"","","19","Lifewit Large Capacity Clothes Storage Bag Organizer with Reinforced Handle Thick Fabric for Comforters Blankets Bedding Foldable with Sturdy Zipper Clear Window 3 Pack Grey","Lifewit","14.99","10002","261","149930","03/04/2019","10.52","8717","4.6","4.47","54","Home & Kitchen","B07PCMSLLF","https://www.amazon.co.uk/Lifewit-Capacity-Organizer-Reinforced-Comforters/dp/B07PCMSLLF/ref=sr_1_79?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-79"
"","","20","SUMGOTT Pet Hair Remover for Laundry 4 Pack Laundry Hair Catcher Washing Machine Lint Remover Reusable - Pet Fur Laundry Catcher Hair Remover for Laundry Bedding Clothes","sumgott","9.99","257","13","2567","04/19/2021","6.28","10","5","3.71","9576","Home & Kitchen","B092V4KXFF","https://www.amazon.co.uk/SUMGOTT-Remover-Laundry-Catcher-Reusable/dp/B092V4KXFF/ref=sr_1_256?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-256"
"","","21","Miele Parts 8 x GENUINE Miele S400 S600 S800 S5000 GN Dust Bags GEN-GNBAGWhitepack de 1 unidad","Miele Parts","21.99","1515","38","33315","04/20/2013","16.45","1067","4.8","5.54","1968","Home & Kitchen","B07T6HVCKD","https://www.amazon.co.uk/Miele-Parts-GENUINE-GEN-GNBAG-unidad/dp/B07T6HVCKD/ref=sr_1_257?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-257"
"","","22","Blue Juice Valve Oil - New bottle design","Blue Juice","7.76","381","16","2957","04/13/2018","","304","4.7","","7198","Home & Kitchen","B07CCH5TZJ","https://www.amazon.co.uk/Blue-Juice-Valve-Oil-bottle/dp/B07CCH5TZJ/ref=sr_1_258?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-258"
"","","23","World of Sparkles 15ml Beacon Gemtec Adhesive with Crystal Needle for Applying Crystals Rhinestones Diamante Diamonds Arts & Crafts DIY Projects and Fashion Accessories (1 Bottle)","World of Sparkles","4.99","425","24","2121","03/12/2018","2.02","497","4.4","2.97","3863","Home & Kitchen","B07NWY216F","https://www.amazon.co.uk/World-Sparkles-Adhesive-Rhinestones-Accessories/dp/B07NWY216F/ref=sr_1_259?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-259"
"","","24","100% RAW ORIGINAL TIPS 50 Box of 50 Packs Roach Full Box 50 PER BOOKLETS","RAW ORIGINAL TIPS 50","7.12","1532","50","10908","03/07/2019","3.85","1189","4.8","3.27","1274","Home & Kitchen","B07KJS59DZ","https://www.amazon.co.uk/RAW-ORIGINAL-TIPS-50-BOOKLETS/dp/B07KJS59DZ/ref=sr_1_260?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857372&s=kitchen&sr=1-260"
