"Export date: 7/10/2021, 12:46:34 AM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Chalkola Acrylic Paint Pens for Rock Painting Wood Glass Canvas Ceramic & Fabric Pens - Set of 40 Fine Tip Acrylic Paint Markers - Reversible Bullet & Chisel Tip - Neon Pastel & Metallic Colours","Chalkola","25.95","180","12","4671","06/20/2020","19.8","385","4.5","6.15","9997","Home & Kitchen","B086BZQ9HG","https://www.amazon.co.uk/Acrylic-Paint-Painting-Ceramic-Canvas/dp/B086BZQ9HG/ref=sr_1_820?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-820"
"","","12","Dolce Gusto Durgol Water Descaler for Dolce Gusto Machines","Dolce Gusto","12.47","1031","48","12857","06/21/2016","7.91","2690","4.5","4.56","1362","Home & Kitchen","B01NBNBUEL","https://www.amazon.co.uk/Dolce-Gusto-Durgol-Descaler-Machines/dp/B01NBNBUEL/ref=sr_1_821?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-821"
"","","13","Pyrex Measuring Jug 1 Pint Suitable for conventional ovens and microwaves.","Pyrex","9.27","519","22","4811","08/29/2014","5.67","354","4.7","3.6","4555","Home & Kitchen","B00N4UVG3I","https://www.amazon.co.uk/Pyrex-Measuring-Jug-1-Pint/dp/B00N4UVG3I/ref=sr_1_822?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-822"
"","","14","Fernox 61016 50ml LS-X External Leak Sealer","Fernox","8.50","231","16","1964","03/24/2014","5.25","398","4.4","3.25","3042","DIY & Tools","B00JPDFCEW","https://www.amazon.co.uk/Fernox-61016-50ml-External-Sealer/dp/B00JPDFCEW/ref=sr_1_823?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-823"
"","","15","AXUAN Hair Dryer Holder Hair Dryer Organizer Wall Mount Tool Organizer Multi-Functional Space Saving Storage Bathroom Tools Holder Bracket with Plug Hook and Storage Rack","AXUAN","16.99","182","7","3092","04/26/2021","12.21","18","4.8","4.78","19590","Home & Kitchen","B093GDWR4D","https://www.amazon.co.uk/AXUAN-Organizer-Multi-Functional-Storage-Bathroom/dp/B093GDWR4D/ref=sr_1_824?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-824"
"","","16","Philips E27 Edison Screw 42 Watt 240 V Halogen Classic Traditional Bulb Pack of 3","Philips","13.52","274","12","3704","08/26/2014","9.27","382","4.4","4.25","1499","Lighting","B00N7L5VH6","https://www.amazon.co.uk/Philips-Edison-Halogen-Classic-Traditional/dp/B00N7L5VH6/ref=sr_1_825?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-825"
"","","17","Star Projector Night Light LED Projector Light with Bluetooth USB Music Speaker Sound Sensor Remote Control 360 Rotating Dimmable Wave Projector with Timer 14 White Noise for Kids & Adults","ISUDA","22.99","60","4","1379","04/02/2021","17.29","6","5","5.7","3913","Lighting","B08YD47ZPM","https://www.amazon.co.uk/Projector-Bluetooth-Speaker-Rotating-Dimmable/dp/B08YD47ZPM/ref=sr_1_826?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-826"
"","","18","VAVSEA 4L Top-Fill Cool Mist Humidifier Ultrasonic Quiet Humidifiers with Remote Timer Night Lights Waterless Auto-Off 3 Adjustable Mist Mode 31 Working Hours for Home Office Bedroom","VAVSEA","29.99","1140","39","34189","07/16/2020","23.22","346","4.6","6.77","1895","Home & Kitchen","B08D32KJDS","https://www.amazon.co.uk/VAVSEA-Humidifier-Ultrasonic-Humidifiers-Adjustable/dp/B08D32KJDS/ref=sr_1_827?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-827"
"","","19","Caraselle Ecoforce 72 Strong Hurricane Force Grip Clothes Pegs made of Recycled Plastic (3 packs of 24)","Caraselle","5.94","1252","73","7437","03/30/2021","2.85","2093","4.4","3.09","673","Home & Kitchen","B003LY2LL8","https://www.amazon.co.uk/Caraselle-Ecoforce-Hurricane-Clothes-Recycled/dp/B003LY2LL8/ref=sr_1_831?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-831"
"","","20","Philips PL-Q 16W GR10Q 4 Pin Compact Fluorescent Light Bulb - 16W/830/4P Warm White Light Bulb (10000 Hours)","Philips","6.49","1619","70","10507","04/04/2011","3.29","1543","4.4","3.2","129","Lighting","B000ONNOCY","https://www.amazon.co.uk/Philips-PL-Q-Compact-Fluorescent-Light/dp/B000ONNOCY/ref=sr_1_832?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-832"
"","","21","SPEEDY Network Centre Supports White 12 Loose Pack","SPEEDY","3.45","251","9","866","09/21/2012","0.71","856","4","2.74","14987","Home & Kitchen","B009ETLWXC","https://www.amazon.co.uk/SPEEDY-Network-Centre-Supports-White/dp/B009ETLWXC/ref=sr_1_833?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-833"
"","","22","Maped Kid-Pulse Spring Assisted Safety Scissors Multicolor","Maped","2.49","459","11","1143","08/05/2019","1.06","625","4.4","1.43","3689","Stationery & Office Supplies","B07SX5HLWL","https://www.amazon.co.uk/Maped-Kid-Pulse-Spring-Assisted-Scissors/dp/B07SX5HLWL/ref=sr_1_834?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-834"
"","","23","3 Pack Metallic Tinsel Curtains Foil Fringe Shimmer Curtain Party Tinsel Backdrop for Wedding Birthday Party Door Windows Decorations-Silver","heavenlife","8.99","220","11","1978","05/14/2019","6.23","224","4.5","2.76","11895","Home & Kitchen","B07RT33QTX","https://www.amazon.co.uk/Metallic-Curtains-Backdrop-Birthday-Decorations-Silver/dp/B07RT33QTX/ref=sr_1_835?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-835"
"","","24","2Pcs Drain Stopper 43mm Universal Bath Plug with Long Metal Ball Chain and Hanging Ring Chrome & Rubber Sink Plug Drain Cover Trap Strainer Replacement for Bathtub Sink Bathroom Kitchen Home","Wendergo","5.99","487","19","2917","04/02/2021","4.02","31","3.8","1.97","5585","Home & Kitchen","B091KKFFMB","https://www.amazon.co.uk/Stopper-Universal-Strainer-Replacement-Bathroom/dp/B091KKFFMB/ref=sr_1_836?dchild=1&keywords=-kvnjdsnfkjew&qid=1625859957&s=kitchen&sr=1-836"
