"Export date: 7/9/2021, 11:57:35 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","12","Unibond Grout Reviver Pen White Grout Pen for Restoring Bathroom Grout Joints Easy to Use Tile Grout Pen Grout Whitener for Restoring Discoloured & Faded Joints 1x7 ml","Unibond","4.00","678","22","2712","07/13/2014","2.34","12094","4.1","1.66","","","B00LRAA86I","https://www.amazon.co.uk/UniBond-Reviver-Anti-mould-bathroom-kitchen/dp/B00LRAA86I/ref=sr_1_90?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-90"
"","","13","Vileda Cordomatic 15 Metre Automatic Retractable Clothes Line - Retractable washing line Indoor washing line outdoor washing line","Vileda","12.30","4054","113","49864","06/11/2011","","1613","4.4","","305","Home & Kitchen","B07F7GPV6J","https://www.amazon.co.uk/Vileda-Cordomatic-Automatic-Retractable-Clothes/dp/B07F7GPV6J/ref=sr_1_91?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-91"
"","","14","Tommee Tippee Groclock Toddler Sleep Trainer Ollie the Owl","Tommee Tippee","19.99","2499","53","49955","06/29/2020","14.75","369","4.4","5.24","254","Baby Products","B08BD83QZZ","https://www.amazon.co.uk/Tommee-Tippee-Groclock-Toddler-Trainer/dp/B08BD83QZZ/ref=sr_1_92?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-92"
"","","15","Entopest 5 x Common Clothes Moth Traps & 10 Pheromone Pad Kit","Entopest","15.79","4281","151","67597","06/15/2014","11.19","3088","4.3","4.6","98","Garden & Outdoors","B00KVGC5F6","https://www.amazon.co.uk/Entopest-Professional-Common-Clothes-Pheromone/dp/B00KVGC5F6/ref=sr_1_93?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-93"
"","","16","LIUMY Extendable Feather Duster Bendable Microfiber Duster with Super-Long Adjust Pole up to 100'' & Soft Silicone Cap Hand Duster for Cleaning Dust Cobweb on High Ceiling Fans/Lights/Blinds/Cars","LIUMY","8.99","3920","136","35241","10/04/2019","5.43","7736","4.5","3.56","188","Grocery","B07Y1VL9RH","https://www.amazon.co.uk/LIUMY-Extendable-Microfiber-Bendable-Super-Long/dp/B07Y1VL9RH/ref=sr_1_94?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-94"
"","","17","Led Strip Lights COOLAPA 20M (65.6 FT) RGB Strips Lighting with Remote & Box for Bedroom Home Kitchen Decoration Bluetooth APP Control Light Strip with Bright 5050 LEDs 2pc x 10m","COOLAPA","19.99","2936","112","58691","09/02/2020","14.75","1325","4.5","5.24","52","Lighting","B08H9YGXJJ","https://www.amazon.co.uk/COOLAPA-Lighting-Bedroom-Decoration-Bluetooth/dp/B08H9YGXJJ/ref=sr_1_95?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-95"
"","","18","Spear and Jackson 6758GS Razorsharp Geared Anvil Secateurs","Spear & Jackson","8.09","6239","391","50474","05/28/2012","4.64","4622","4.6","3.45","9","Garden & Outdoors","B0087OTLAG","https://www.amazon.co.uk/Spear-Jackson-6758GS-Razorsharp-Secateurs/dp/B0087OTLAG/ref=sr_1_96?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-96"
"","","19","Bolsius 8 Hour Burning Tealights Pack of 50 White 7x18x32 cm","BOLSIUS","6.20","10184","347","63141","07/11/2011","3.07","12173","4.7","3.13","28","Home & Kitchen","B005EF23LU","https://www.amazon.co.uk/Bolsius-hour-burning-Tealights-Bag/dp/B005EF23LU/ref=sr_1_100?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-100"
"","","20","Brown Paper Carrier Bags with Flat Handles Pack of 50 - 18 x 21 + 9cm","The Paper Bag Company","5.10","3004","125","15320","08/09/2011","2.14","3337","4.5","2.96","250","Home & Kitchen","B06XDRP3MC","https://www.amazon.co.uk/Paper-Bag-Company-Carrier-Handles/dp/B06XDRP3MC/ref=sr_1_101?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-101"
"","","21","Vax 1-9-137771 Ultra Plus Carpet Cleaning Solution 1.5L","Vax","14.99","6312","206","94617","06/01/2013","10.52","12038","4.6","4.47","75","Grocery","B00CXMZTI6","https://www.amazon.co.uk/Vax-Ultra-Carpet-Cleaning-Solution/dp/B00CXMZTI6/ref=sr_1_102?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-102"
"","","22","STAEDTLER Wood-Free Coloured Pencils - Box of 12 Assorted Colours","STAEDTLER","2.97","3418","149","10151","03/04/2016","1.47","5252","4.7","1.5","90","Stationery & Office Supplies","B01CJQX2MK","https://www.amazon.co.uk/STAEDTLER-175-C12-Wood-Free-Coloured/dp/B01CJQX2MK/ref=sr_1_103?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-103"
"","","23","Sorbo 6 Pack Extra Large Microfibre Cleaning Cloths","Sorbo","5.49","3020","118","16580","02/22/2018","2.47","3240","4.7","3.02","280","Home & Kitchen","B079DDJ5ZW","https://www.amazon.co.uk/Sorbo-10S00039-Microfibre-Cloths/dp/B079DDJ5ZW/ref=sr_1_104?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-104"
"","","24","Pipishell Floating Shelves Wood Wall Mounted Shelf Rustic Shelves Set of 3 18kg Weight Capability Solid Metal Wall Shelf for Bedroom Bathroom Living Room Kitchen Home Office Laundry room etc","Pipishell","16.99","2629","110","44667","04/27/2020","12.21","2991","4.5","4.78","318","Home & Kitchen","B087QYF1WC","https://www.amazon.co.uk/Pipishell-Floating-Shelves-Capability-Bathroom/dp/B087QYF1WC/ref=sr_1_105?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857027&s=kitchen&sr=1-105"
