"Export date: 7/11/2021, 5:53:05 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Kaleidoscope Age 4 Girl Pink Foil Party Banner - Happy 4th Birthday Unicorn","Kaleidoscope","1.80","159","10","286","01/17/2015","0.47","93","4.6","1.33","5955","Toys & Games","B00SDIACCC","https://www.amazon.co.uk/Girl-Pink-Foil-Party-Banner/dp/B00SDIACCC/ref=sr_1_2788?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2788"
"","","12","Swiffer Refill Pack of 22 18 +'4 Cloths Extra","Swiffer","8.15","495","13","4034","07/27/2013","4.72","307","4.6","3.43","9100","Home & Kitchen","B00E5CP93W","https://www.amazon.co.uk/Swiffer-Refill-Pack-Cloths-Extra/dp/B00E5CP93W/ref=sr_1_2789?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2789"
"","","13","ALM BQ026 20 Pack Trimmer Plastic Blades Multi-Colour 2x8.5x0.4 cm","Alm","3.25","1343","36","4365","05/01/2007","1.7","1090","4.1","1.55","1039","Garden & Outdoors","B002SHR4RA","https://www.amazon.co.uk/BQ026-Trimmer-Plastic-Multi-Colour-2x8-5x0-4/dp/B002SHR4RA/ref=sr_1_2790?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2790"
"","","14","LE Bottle Lights with Cork 2M 20 LED Cork Lights for Bottles Warm White Fairy Lights Battery Operated 8 Pack LED Bottle Light for Gin Wine Table Decorations Party Girls Bedroom and More","LE","9.99","3170","104","31668","05/04/2019","7.41","3745","4.6","2.58","61","Lighting","B07RDFP4NW","https://www.amazon.co.uk/Battery-Powered-Christmas-Wedding-Decorations/dp/B07RDFP4NW/ref=sr_1_2791?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2791"
"","","15","Invision Ultra Strong TV Wall Bracket Mount Double Arm Tilt & Swivel for 37-70 Inch (94-178cm) LED LCD OLED Plasma & Curved Screens - Up to VESA 600mm(w) x 400mm(h) - Max Load 50kg (HDTV-DXL)","Invision","49.99","2157","70","107828","01/22/2016","38.26","14760","4.8","11.73","237","Electronics & Photo","B01AYBLPNA","https://www.amazon.co.uk/Invision%C2%AE-TV-Wall-Bracket-Mount-Black/dp/B01AYBLPNA/ref=sr_1_2792?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2792"
"","","16","Briggs and Stratton Carburettor Primer Bulb. 694394. Sprint/Classic/Quattro Engines","Briggs and Stratton","3.05","285","13","869","06/09/2010","1.53","1438","4.6","1.52","3487","Garden & Outdoors","B0032OU4YS","https://www.amazon.co.uk/Briggs-Stratton-Carburettor-694394-Classic/dp/B0032OU4YS/ref=sr_1_2793?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2793"
"","","17","Harry Potter Wand Pen Levitating Magnetic Pen Stationary Supplies for School Office Floating Pen Holder Harry Potter Wands Collection","Harry Potter","10.99","315","10","3462","08/27/2020","7.1","723","4.7","3.89","4123","Stationery & Office Supplies","B08GSP6QCG","https://www.amazon.co.uk/Harry-Potter-Levitating-Official-Collectables/dp/B08GSP6QCG/ref=sr_1_2794?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2794"
"","","18","Funnlot Bride to Be Decorations Hen Party Decorations Bride to Be Banner Hen Night Bridal Veil and Tiara Hen Party Balloons Sash for Rose Gold Hen Do Decorations Bachelorette Party Hen Do Accessories","Funnlot","15.99","349","3","5581","05/22/2021","11.33","0","","4.66","60378","Home & Kitchen","B095LN862N","https://www.amazon.co.uk/Funnlot-Decorations-Balloons-Bachelorette-Accessories/dp/B095LN862N/ref=sr_1_2795?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2795"
"","","19","HUANUO Dual Monitor Stand for 13-27 inch VESA 75x75/100x100 Screens Height Adjustable Monitor Arm with 2 Installation methods","HUANUO","24.99","2632","72","65774","06/10/2019","17.09","2869","4.5","7.9","349","Computers & Accessories","B07PWK4R9S","https://www.amazon.co.uk/HUANUO-Monitor-Adjustable-Screens-Mounting-Clamp/dp/B07PWK4R9S/ref=sr_1_2799?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2799"
"","","20","Draper 43853 Plastic Funnel Set 50mm/75mm/100mm/115mm  Blue 4 Pcs Pack of 5","Draper","4.85","1180","47","5723","11/08/2007","1.93","2192","4.6","2.92","1400","Home & Kitchen","B000ZI0ZU2","https://www.amazon.co.uk/Draper-43853-4-Piece-Funnel-Set/dp/B000ZI0ZU2/ref=sr_1_2800?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2800"
"","","21","ProDec PR4GY 4 Inch Flat Masonry Brush Yellow 4 Inch (100 m)","ProDec","4.35","1175","39","5111","05/13/2011","1.61","1928","4.5","2.74","917","DIY & Tools","B0050MZ37S","https://www.amazon.co.uk/RODO-Professional-4-inch-Masonry-Brush/dp/B0050MZ37S/ref=sr_1_2801?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2801"
"","","22","40 Heavy Duty Black Spoons Tablespoon Soup Spoon Cutlery BBQ Picnic Camping Party Portable Reusable","Max Solutions","5.95","177","6","1053","04/22/2021","2.83","3","3.9","3.12","23635","Home & Kitchen","B0938FT5M8","https://www.amazon.co.uk/Tablespoon-Cutlery-Camping-Portable-Reusable/dp/B0938FT5M8/ref=sr_1_2802?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2802"
"","","23","in A World Full of Cunts You're My Favourite Mug - Profanity Mugs Insult Saying Friend Funny Gift Shut Up Birthday Office Secret Santa Profanity Rude TeheGifts","TeHe Gifts","9.95","355","16","3532","04/23/2018","","730","4.8","","7080","Home & Kitchen","B07CVCVN3J","https://www.amazon.co.uk/World-Full-Cunts-Youre-Favourite/dp/B07CVCVN3J/ref=sr_1_2803?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2803"
"","","24","abeec 3 Drawing Pads for Children - (3 Pack) Includes 2 x A4 Plain Sketch Pads and 1 x A3 Plain Sketch Book - 150 Sheets in Total of Drawing Paper Perfect for Arts and Craft Activities","abeec","7.99","484","24","3867","01/31/2019","4.59","963","4.7","3.4","3985","Home & Kitchen","B07N91Z8WP","https://www.amazon.co.uk/Drawing-Pads-Children-Sketch-Sketchbook/dp/B07N91Z8WP/ref=sr_1_2804?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007947&s=kitchen&sr=1-2804"
