"Export date: 7/11/2021, 6:11:50 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","UNI Pin 5 Piece Black 01 - 08 UUAPIN5B","uni-ball","6.01","1349","44","8107","08/28/2009","3.98","4319","4.7","1.96","614","Stationery & Office Supplies","B002N5MBNO","https://www.amazon.co.uk/Drawing-Black-Pack-Assorted-Sizes/dp/B002N5MBNO/ref=sr_1_3292?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009074&s=kitchen&sr=1-3292"
"","","12","18 x Strong 300L Outdoor Wheely Bin Liners Waste Bin Bags Fits Bins 230 x 143cm","AIL","6.79","248","8","1684","04/23/2016","3.54","204","4","3.25","4813","Grocery","B01EOHGR1A","https://www.amazon.co.uk/dp/B01EOHGR1A"
"","","13","PREMIER SEEDS DIRECT - Pansy Winter Flowering - Forerunner Mix - 200 Seeds","Premier Seeds Direct","1.75","813","27","1423","12/05/2012","0.54","727","4.2","0.85","1194","Garden & Outdoors","B00AIMDW6Y","https://www.amazon.co.uk/Premier-Seeds-Direct-PAN11F-Forerunner/dp/B00AIMDW6Y/ref=sr_1_3294?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009074&s=kitchen&sr=1-3294"
"","","14","Elbow Grease Rubber Gloves Cotton Lined Extra Strong Non-Slip Size Large EG26","Elbow Grease","1.99","268","8","533","04/08/2020","...","35","4.4","","3536","Grocery","B084D95JTZ","https://www.amazon.co.uk/dp/B084D95JTZ"
"","","15","Hooks Ring Toss Game Toss Hook And Ring Toss Battle Game Tik Tok Toy Hook And Shot Ladder Gamek Play Platoon Hook And Ring Game With Scoreboard Fast-Paced Interactive Game For Bar Home Drink Games","Fiorky","16.59","150","5","2489","05/10/2021","...","44","3.4","","7412","Toys & Games","B091TS64YV","https://www.amazon.co.uk/Battle-Platoon-Scoreboard-Fast-Paced-Interactive/dp/B091TS64YV/ref=sr_1_3296?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009074&s=kitchen&sr=1-3296"
"","","16","Birthday Girl Card from Hallmark - Fun Glitter and Foil Design","Hallmark","2.40","3481","116","8354","09/12/2019","0.98","1902","4.7","1.42","128","Stationery & Office Supplies","B07XTX4PSP","https://www.amazon.co.uk/Birthday-Girl-Card-Hallmark-Glitter/dp/B07XTX4PSP/ref=sr_1_3297?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009074&s=kitchen&sr=1-3297"
"","","17","Beferr 12 Pcs Artificial Silver Dollar Eucalyptus Stems Leaves Faux Spray Eucalyptus Branches for Home Decor Wedding Party Office Decoration Flower Arrangement","Beferr","13.99","285","9","3987","01/21/2021","10.47","12","4.3","3.52","10110","Home & Kitchen","B08TLMCDCB","https://www.amazon.co.uk/dp/B08TLMCDCB"
"","","18","PREMIER SEEDS DIRECT - California Poppy - Single Mix - 2000 Flower Seeds","Premier Seeds Direct","1.19","363","12","432","11/13/2012","0.34","418","4.4","0.85","2640","Garden & Outdoors","B00A6S145G","https://www.amazon.co.uk/dp/B00A6S145G"
"","","19","Drawing Pads for Children - (3 Pack) Includes 2 x A4 Sketch Pads + 1 x A3 Sketchbook. Drawing Paper for Kids - 150 Sheets","Grafix","6.99","342","11","2391","07/09/2019","3.74","401","4.6","3.25","2833","Stationery & Office Supplies","B07V6MLDFT","https://www.amazon.co.uk/dp/B07V6MLDFT"
"","","20","Merriway BH01738 Type 2A Heavy Duty Brenton Bolt Padbolt 150mm (6 inch) -Black Pad","Merriway","4.53","430","14","1948","04/29/2014","1.77","802","4.4","2.76","4697","DIY & Tools","B00K1CE09E","https://www.amazon.co.uk/dp/B00K1CE09E"
"","","21","Rizla Green Rolling Papers and Swan Extra Slim Filter Tips (600)","RIZLA SWAN","5.49","427","14","2344","08/24/2010","3.6","821","4.6","1.89","3813","Home & Kitchen","B0040LOGZ0","https://www.amazon.co.uk/dp/B0040LOGZ0"
"","","22","E-Cloth Glass & Polishing Cloth Microfiber Assorted Colors 4 Pack","E-Cloth","12.05","1701","56","20497","04/09/2019","8","883","4.7","4.05","1342","Home & Kitchen","B01KNWSVKA","https://www.amazon.co.uk/dp/B01KNWSVKA"
"","","23","Fernox 61016 50ml LS-X External Leak Sealer","Fernox","8.50","230","7","1955","03/24/2014","5.25","398","4.4","3.25","3782","DIY & Tools","B00JPDFCEW","https://www.amazon.co.uk/dp/B00JPDFCEW"
"","","24","Colorful Macaron Happy Birthday Banner for Home or Garden Birthday Party Bunting Candy Pastel All-in-One Pack Birthday Party Decoration Supplies","Volsha","3.69","372","12","1373","03/23/2021","2.08","6","4.4","1.61","6148","Toys & Games","B08ZRYH7MZ","https://www.amazon.co.uk/dp/B08ZRYH7MZ"
