"Export date: 7/11/2021, 5:51:20 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Spontex Multi+ Fringe Mop","Spontex","6.49","1400","66","9086","01/01/2011","0.53","1254","4.4","5.96","660","Grocery","B00JSMJO76","https://www.amazon.co.uk/Spontex-19800032-Multi-Fringe-Mop/dp/B00JSMJO76/ref=sr_1_2740?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007844&s=kitchen&sr=1-2740"
"","","12","Creator Zone Glitter Tubes 10pk","Creator Zone","2.69","322","8","866","03/11/2021","","1460","4.4","","16808","Home & Kitchen","B07FZ5KFF3","https://www.amazon.co.uk/Glitter-Assorted-Children-Creator-Zone/dp/B07FZ5KFF3/ref=sr_1_2741?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007844&s=kitchen&sr=1-2741"
"","","13","Mr Fothergill?s Seeds Ltd 20756 Flower Seeds Sweet William Electron Mixed","Mr Fothergill?s Seeds Ltd","1.85","1500","50","2775","05/01/2010","0.97","667","4.3","0.88","641","Garden & Outdoors","B001THBSQS","https://www.amazon.co.uk/Mr-Fothergills-12922-Electron-Seeds/dp/B001THBSQS/ref=sr_1_2742?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007844&s=kitchen&sr=1-2742"
"","","14","NUOBESTY 5pcs Paper Confetti Cannons Poppers Biodegradable Wedding Confetti Poppers Baby Shower Birthday Party Supplies (White 11cm)","NUOBESTY","12.99","315","10","4092","04/20/2021","...","1","5","","3280","Home & Kitchen","B092YTK1LJ","https://www.amazon.co.uk/dp/B092YTK1LJ"
"","","15","Twizler Happy Anniversary Card with Rabbits  Anniversary Card for Her  Anniversary Card for Him  Anniversary Card for Couple  Anniversary Card Wife  Anniversary Card Husband","Twizler","2.99","600","20","1794","03/18/2020","1.93","419","4.8","1.06","3124","Stationery & Office Supplies","B0863LKH35","https://www.amazon.co.uk/dp/B0863LKH35"
"","","16","Second Nature Very Special Daughter Birthday Greeting Card Hand-Finished Champagne Range Cards JGS589","Second Nature","3.34","536","17","1790","01/15/2020","...","392","4.7","","1843","Stationery & Office Supplies","B083WGZYBK","https://www.amazon.co.uk/dp/B083WGZYBK"
"","","17","24Pcs Party Balloons pack 12 inches Latex Balloons for Helium or Air Use for Happy Birthday Kids Party Weddings baby shower Events Decorations Accessories (Red)","iPEAK","6.99","150","5","1049","02/07/2021","4.87","24","4.6","2.12","2141","Toys & Games","B08W4HVS64","https://www.amazon.co.uk/dp/B08W4HVS64"
"","","18","Giiffu 3D Graduation Pop Up Card Graduation Card Popup Graduation Card 3D Graduation Card Greeting Card for Graduation","Giiffu","8.99","207","6","1861","02/01/2021","6.56","47","4.2","2.43","3351","Stationery & Office Supplies","B08VHXD2T3","https://www.amazon.co.uk/dp/B08VHXD2T3"
"","","19","GROBRO7 50Pcs Vintage Rock Wall Collage Kit Aesthetic Picture Indie Room Decor Art Posters for Dorm Decor Wall Art Prints for VSCO Girls Boys Aesthetic Photo Display Bedroom Decor for Rock Lovers","GROBRO7","16.99","1209","40","20541","04/21/2021","13.34","3","4.6","3.65","1961","Home & Kitchen","B09327K4S3","https://www.amazon.co.uk/dp/B09327K4S3"
"","","20","Essential Oil Diffuser Set Anjou 300ml Ultrasonic Aroma Oils Diffuser Gift Set with 8 Essential Oils for Quiet Constant Aromatherapy 7 Color Lights Timer","Anjou","24.99","477","15","11920","10/01/2020","18.99","805","4.6","6","2053","Health & Personal Care","B08BL8XC74","https://www.amazon.co.uk/dp/B08BL8XC74"
"","","21","10 x 12 Cavity Cupcake Boxes with Window and Inserts","PACK N TRADE Specialists in Bakery & Food Packaging","11.00","1754","58","19294","03/05/2017","5.24","798","4.7","5.76","1012","Home & Kitchen","B06XF3BJ77","https://www.amazon.co.uk/dp/B06XF3BJ77"
"","","22","Connoisseurs Jewellery Cleaner Wipes 25 Dry Wipes Silver Gold Platinum & steel","Connoisseurs","8.99","630","21","5664","06/10/2016","6.56","1137","4.6","2.43","140","Jewellery","B00WR2W53E","https://www.amazon.co.uk/dp/B00WR2W53E"
"","","23","Jack Daniels Whisky Glasses Set of 2 Official Licensed Jack Daniel's Old No. 7 Whiskey Glasses 330 ml | Includes 11oz Premium Whisky Glass Set | Jack Daniels Gifts","Jack Daniel","7.39","353","11","2609","04/09/2014","4.08","700","4.8","3.31","1613","Home & Kitchen","B00G6ZTAGS","https://www.amazon.co.uk/dp/B00G6ZTAGS"
"","","24","Elcoho Hawaiian Party Decorations Set Luau Grass Table Skirt with Hawaiian Garlands 3D Paper Straws Hawaiian Flowers and Palm Leaves for Luau Party Decorations","Elcoho","16.99","465","15","7900","01/29/2021","12.21","98","4.5","4.78","2136","Toys & Games","B08VDPQ492","https://www.amazon.co.uk/dp/B08VDPQ492"
