"Export date: 7/11/2021, 7:20:50 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","14","Zero In ZER429 Clothes Moth Killer Strips 2 x 10 Strips (Scent-Free)","Zero In","3.44","634","25","2181","11/06/2013","1.53","511","4.2","1.91","1628","Garden & Outdoors","B00GHNQCNS","https://www.amazon.co.uk/Clothes-Killer-Scent-Free-Clothing-Protection/dp/B00GHNQCNS/ref=sr_1_4183?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4183"
"","","15","Roy's Handheld Vacuum Cordless Portable Handheld Vacuum Cleaner with Powerful Suction 2 Filters Integrated LED Light 120W with a Rechargeable 2200mAh Battery 5 Extension Pieces & Storage Bag","Roy's","24.99","225","9","5623","10/28/2020","18.99","73","4.5","6","15471","Home & Kitchen","B08M4GSLKZ","https://www.amazon.co.uk/Roys-Handheld-Integrated-Rechargeable-Extension/dp/B08M4GSLKZ/ref=sr_1_4184?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4184"
"","","16","SONGMICS Wall-Mounted Clothes Rack Set of 2 Industrial Pipe Clothes Hanging Bar Space-Saving 92 x 30 x 7.5 cm Each Holds up to 50 kg for Small Space Black HSR67BK02","SONGMICS","28.99","285","6","8262","03/02/2020","22.37","704","4.3","6.62","24809","Home & Kitchen","B0822GZ5TH","https://www.amazon.co.uk/SONGMICS-Wall-Mounted-Industrial-Space-Saving-HSR67BK02/dp/B0822GZ5TH/ref=sr_1_4185?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4185"
"","","17","Folat - 15 Years Balloons for Party Decoration - Multicolor - 12In / 30cm - 8 pieces","Folat","3.08","210","7","647","10/01/2012","1.56","266","4.8","1.52","9060","Toys & Games","B002K6B8OO","https://www.amazon.co.uk/Folat-8Stk-Balloons-Number-15-Years/dp/B002K6B8OO/ref=sr_1_4186?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4186"
"","","18","Hoover 49037664 Battery Charger Plastic Black","Hoover","12.70","277","11","3518","10/19/2018","8.58","685","4.4","4.12","11926","Home & Kitchen","B07JJX5R61","https://www.amazon.co.uk/Hoover-49037664-Battery-Charger-Plastic/dp/B07JJX5R61/ref=sr_1_4187?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4187"
"","","19","Craft UK 2308 - 6x6' Assorted Pastel Cards & Envelopes Pack of 40","Craft UK","7.52","357","10","2685","07/09/2019","4.16","338","4.8","3.36","12679","Home & Kitchen","B07V389WCR","https://www.amazon.co.uk/Craft-2308-6x6-Assorted-Pastel-Envelopes/dp/B07V389WCR/ref=sr_1_4191?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4191"
"","","20","PREMIER SEEDS DIRECT - Pansy (Winter Hardy) - Jolly Joker F2-60 Seeds","Premier Seeds Direct","1.69","930","31","1572","12/05/2012","0.83","639","4.1","0.86","1265","Garden & Outdoors","B00AILIY18","https://www.amazon.co.uk/Premier-Seeds-Direct-PAN01F-Winter/dp/B00AILIY18/ref=sr_1_4192?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4192"
"","","21","25cm Tall Handmade Clear Glass Cylinder Flower Vase","Hamdis","13.49","290","14","3912","03/09/2018","","422","4.4","","8181","Home & Kitchen","B07BBQCP3W","https://www.amazon.co.uk/Handmade-Clear-Glass-Cylinder-Flower/dp/B07BBQCP3W/ref=sr_1_4193?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4193"
"","","22","Artificial flowers Outdoor 10 Bundles Artificial Fake Flowers UV Resistant Shrubs Plants Faux Plastic Greenery Shrubs Plants Shrubs Indoor Outdoor for Hanging Planter Home Wedding Porch Window Decor","JEYNR","12.99","221","6","2871","05/04/2021","8.82","5","3.3","4.17","23687","Home & Kitchen","B09433STXM","https://www.amazon.co.uk/Artificial-flowers-Outdoor-Resistant-Greenery/dp/B09433STXM/ref=sr_1_4194?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4194"
"","","23","Stardrops Leather Clean and Feed","Stardrops.","3.99","507","21","2023","04/10/2019","1.2","155","4.4","2.79","2888","Grocery","B07QM2WW3Z","https://www.amazon.co.uk/Stardrops-Leather-Clean-and-Feed/dp/B07QM2WW3Z/ref=sr_1_4195?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4195"
"","","24","Philips Kalk- und Wasserfilter CA6903/22 Aqua Clean Automatic Coffee Machine Water Filters Twin Pack Plastic","Philips","24.11","132","6","3183","09/27/2017","18.1","20410","4.7","6.01","23351","Home & Kitchen","B074M9DZ4M","https://www.amazon.co.uk/Philips-CA6903-22-Water-Limestone-Delivery/dp/B074M9DZ4M/ref=sr_1_4196?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013200&s=kitchen&sr=1-4196"
