"Export date: 7/11/2021, 7:42:15 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Korbond 12 Pack of Lint Roller Refills - 252 Pre-Cut Sticky Sheets - for ALL Fabric Types - Remove Dust and Lint from Furniture and Clothing - NO Residue","Korbond","11.99","2012","80","24124","05/26/2019","7.98","2014","4.5","4.01","565","Home & Kitchen","B07SF51TZV","https://www.amazon.co.uk/Korbond-LINT-ROLLER-Refill-Multi-pack/dp/B07SF51TZV/ref=sr_1_4708?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4708"
"Average Sales: 1,108","","2","George Foreman Family 5-Portion(510 sq cm plate) Grill 23420 - Black","George Foreman","31.29","1093","24","34200","07/01/2016","24.32","1969","4.6","6.97","3950","Home & Kitchen","B01GFPWNJE","https://www.amazon.co.uk/George-Foreman-Family-5-Portion-plate/dp/B01GFPWNJE/ref=sr_1_4709?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4709"
"Average Sales Rank: 7,753","","3","ComfyCozy Luxury Memory Foam Pillow And Silk Eye Mask | Orthopedic Support For Neck Shoulder Pain | Ergonomic Cervical Contour Anti Snore Pillows Front Back Side Sleepers | 60*35*8-11cm Large Size","ComfyCozy","27.99","656","28","18361","12/13/2020","21.53","174","4.6","6.46","3197","Home & Kitchen","B08QH7PNNR","https://www.amazon.co.uk/ComfyCozy-Orthopedic-Shoulder-Ergonomic-Cervical/dp/B08QH7PNNR/ref=sr_1_4710?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4710"
"Average Price: £15.88","","4","Vacuum Storage Bags  6 Pack Small ReUsable Sealer Bags for Travel Packing Space Saving ( 40 x 60cm ","SUNDEE","9.99","281","6","2807","04/01/2021","6.28","12","4.4","3.71","22963","Home & Kitchen","B091F6MMHR","https://www.amazon.co.uk/Vacuum-Storage-ReUsable-Sealer-Packing/dp/B091F6MMHR/ref=sr_1_4711?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4711"
"Average Reviews: 3,039","","5","The Gastric Band Plate Diet Portion Control Weight Loss Plate - Single Pack","The Gastric Band Plate","9.99","195","4","1948","05/16/2018","6.28","394","4","3.71","41447","Home & Kitchen","B07PVVZMZQ","https://www.amazon.co.uk/Gastric-Band-Plate-Portion-Control/dp/B07PVVZMZQ/ref=sr_1_4712?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4712"
"","","6","Funny Papi Party Balloons 10/11 Inches Rainbow Set 110 Pcs Assorted Colored Balloons Bulk Made Strong Latex Helium or Air Use 11 Colors Birthday Parties Balloon.","Funny Papi","11.49","748","15","8595","01/26/2020","7.52","598","4.6","3.97","3660","Toys & Games","B095J6DXRR","https://www.amazon.co.uk/Funny-Papi-Balloons-Assorted-Birthday/dp/B095J6DXRR/ref=sr_1_4713?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4713"
"","","7","Toastabags Toast Bags 50 use (Pack of 10) Acrylic Gold","Toastabags","5.77","1162","33","6705","10/08/2016","3.84","2583","4.5","1.93","2385","Home & Kitchen","B01MATJOSJ","https://www.amazon.co.uk/Toastabags-50-Use-Pack-Gold/dp/B01MATJOSJ/ref=sr_1_4714?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4714"
"","","8","Fancy Metal Goods Free Standing Travel or Bathroom Mirror Black","Fancy Metal Goods","8.99","2017","77","18133","05/17/2014","5.4","2565","4.4","3.59","607","Home & Kitchen","B00KE8I5AA","https://www.amazon.co.uk/Fancy-Metal-Goods-Standing-Black/dp/B00KE8I5AA/ref=sr_1_4705?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4705"
"","","9","Makita P-49971 PZ2 Hex Insert Bits 25mm (Candy Tub of 100) Silver 8 x 6.8 x 6.8 cm","Makita","14.95","221","13","3304","02/27/2014","10.94","661","4.6","4.01","3961","DIY & Tools","B009X8COTA","https://www.amazon.co.uk/Makita-P-49971-Insert-Candy-Silver/dp/B009X8COTA/ref=sr_1_4706?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4706"
"","","10","Scoville Neverstick 4+1 Piece Cookware Set","Scoville","55.99","84","9","4703","06/16/2020","43.34","237","4.4","12.65","15526","Home & Kitchen","B07Z4TW5JZ","https://www.amazon.co.uk/Scoville-Neverstick-Piece-Cookware-Set/dp/B07Z4TW5JZ/ref=sr_1_4707?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014495&s=kitchen&sr=1-4707"
