"Export date: 7/11/2021, 7:37:25 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Sugarflair SHIMMER PINK Edible Lustre Dust Powder - Cake decorating shimmer","Sugarflair","2.75","464","15","1276","02/03/2011","1.28","675","4.4","1.47","4871","Grocery","B00HFTK0EK","https://www.amazon.co.uk/Sugarflair-SHIMMER-Edible-Lustre-Powder/dp/B00HFTK0EK/ref=sr_1_4588?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4588"
"Average Sales: 1,476","","2","Planet ProjectorGalaxy Projector Popular Science Projector lamp Starry Night Projector Built-in Bluetooth Speaker 32 Color and Light Modes for Children AdultsSpace Gift","AmyFei","30.59","246","8","7525","01/08/2021","23.73","116","4.5","6.86","2485","Lighting","B08SHG6RCR","https://www.amazon.co.uk/Planet-Projector-Popular-Bluetooth-Children/dp/B08SHG6RCR/ref=sr_1_4589?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4589"
"Average Sales Rank: 6,128","","3","TOPELEK 1000ML Cafetiere French Press Coffee Maker Double Wall Tea Maker with Stainless steel Measure Scoop 2 Filter Screen for home and office","TOPELEK","23.79","481","16","11443","11/09/2016","17.5","679","4.7","6.29","2330","Home & Kitchen","B01LWSU8X7","https://www.amazon.co.uk/Cafeti%C3%A8re-Stainless-Construction-Additional-Replacement/dp/B01LWSU8X7/ref=sr_1_4590?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4590"
"Average Price: £19.03","","4","Duronic Bagless Cylinder Vacuum Cleaner VC5010 | Cyclonic Carpet and Hard Floor Cleaner | 500W | Lightweight and Low Noise | HEPA Filter | Extendable Hose | Comes with 4 Attachments [Energy Class A+]","Duronic","79.99","762","25","60952","03/01/2018","63.67","1331","4.1","16.32","3440","Home & Kitchen","B07C1B2MM7","https://www.amazon.co.uk/Duronic-Cleaner-Electric-Cyclonic-Cylinder/dp/B07C1B2MM7/ref=sr_1_4591?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4591"
"Average Reviews: 4,967","","5","Thetford 20566AK Bathroom Cleaner Spray - 500ml - Red","Thetford","8.02","174","5","1395","11/15/2010","3.76","426","4.7","3.25","5381","Grocery","B000ZJ46BA","https://www.amazon.co.uk/Thetford-20566AK-Bathroom-Cleaner-Spray/dp/B000ZJ46BA/ref=sr_1_4592?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4592"
"","","6","Mr Fothergill's 13449 Vegetable Seeds Turnip Top Milan Purple-White","Mr Fothergills","1.60","...","...","...","...","0.52","76","4.7","1.47","3250","Garden & Outdoors","B001THFXAA","https://www.amazon.co.uk/Fothergills-16562-Milan-Turnip-Seeds/dp/B001THFXAA/ref=sr_1_4593?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4593"
"","","7","Rolson 68885 Oil Tan Double Tool Belt","Rolson","24.11","560","18","13502","10/17/2014","16.19","867","4.6","7.92","3900","DIY & Tools","B00OOTPVEI","https://www.amazon.co.uk/Rolson-68885-Double-Tool-Belt/dp/B00OOTPVEI/ref=sr_1_4594?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4594"
"","","8","5 Pairs Natural Reusable Bamboo Chopsticks with Fortune Cat Print Washable Chopsticks Gift Set Chinese Tableware Set 8.85 Inches Length","YT Direct","4.99","682","22","3403","08/26/2020","3.18","324","4.8","1.81","4320","Home & Kitchen","B08GQ6R7M1","https://www.amazon.co.uk/Natural-Reusable-Chopsticks-Washable-Tableware/dp/B08GQ6R7M1/ref=sr_1_4585?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4585"
"","","9","10inch Roti Maker by StarBlue with Free Roti Warmer - The Automatic Non-Stick Electric Machine to Make Chapati Tortilla AC 220-240V 50/60Hz 1200W UK Plug Europe Adapter Included","StarBlue","59.99","71","2","4259","11/29/2019","49.33","214","3.3","10.66","25306","Home & Kitchen","B08224CBTY","https://www.amazon.co.uk/10inch-Roti-Maker-StarBlue-Warmer/dp/B08224CBTY/ref=sr_1_4586?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4586"
"","","10","XAVSWRDE 48 PCS Rainbow PencilsHB Graphite Pencils Bright Colour Wooden Pencils Pre Sharpened Pencils Painting Pencil Professional Pencil Set with Eraser Top for Home Office School Classroom Supplies","XAVSWRDE","13.99","192","6","2686","11/12/2020","10.8","9","4.4","3.19","3439","Stationery & Office Supplies","B08HQFRRK3","https://www.amazon.co.uk/XAVSWRDE-Graphite-Sharpened-Professional-Classroom/dp/B08HQFRRK3/ref=sr_1_4587?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014204&s=kitchen&sr=1-4587"
