"Export date: 7/11/2021, 7:30:45 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","STAR CUTOUTS SM43 Printed Card Queen Elizabeth II Mask","STAR CUTOUTS","2.99","264","18","789","10/22/2013","0.35","83","4.6","2.64","2796","Toys & Games","B00GRX4H4E","https://www.amazon.co.uk/Forum-Novelties-Queen-Elizabeth-Multicolor/dp/B00GRX4H4E/ref=sr_1_4412?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4412"
"Average Sales: 1,525","","2","STOREMIC Floating Shelves Shelf with Hooks wall mounted Easy to install Wall shelves with Length 40cm Storage Organiser Shelf for Kitchen Bathroom etc","STOREMIC","18.99","560","18","10634","09/09/2020","13.9","181","4.5","5.09","6054","Home & Kitchen","B08HQMW1K9","https://www.amazon.co.uk/STOREMIC-Floating-Shelves-Kitchen-Bathroom/dp/B08HQMW1K9/ref=sr_1_4421?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013802&s=kitchen&sr=1-4421"
"Average Sales Rank: 7,386","","3","The Paper Bag Company 7 x 7-Inch Paper Food/Sweet/Mushroom Bags Pack of 100 Brown","The Paper Bag Company","3.20","267","10","854","01/01/2010","1.66","1080","4.6","1.54","12924","Home & Kitchen","B016Y57U3E","https://www.amazon.co.uk/Paper-Bag-Company-7-Inch-Mushroom/dp/B016Y57U3E/ref=sr_1_4422?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013802&s=kitchen&sr=1-4422"
"Average Price: £10.21","","4","Deadfast Concentrated Weed Killer Sachets 12 x 100 ml","Deadfast","17.90","1249","64","22357","02/01/2015","12.98","1252","4.3","4.92","450","Garden & Outdoors","B00SYW4XV8","https://www.amazon.co.uk/Deadfast-Concentrated-Weed-Killer-Sachets/dp/B00SYW4XV8/ref=sr_1_4423?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013802&s=kitchen&sr=1-4423"
"Average Reviews: 2,070","","5","Jsdoin 5 Pcs BBQ Grill Mat Non Stick Reusable Grilling Mesh Durable Barbecue Grill Mesh Baking Mats for Charcoal Gas Electric Grill - Heat Resistant and Easy to Clean 33 * 40cm","Jsdoin","8.99","470","10","4225","03/22/2021","5.43","19","4.3","3.56","4609","Garden & Outdoors","B08ZMW9N76","https://www.amazon.co.uk/Jsdoin-Reusable-Grilling-Barbecue-Charcoal/dp/B08ZMW9N76/ref=sr_1_4424?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013802&s=kitchen&sr=1-4424"
"","","6","BXROIU [2 Pack] Fairy Lights Battery Operated Silver Wire 2 Mode Chains 16.5ft 50 LEDs String Lights for Bedroom Christmas Party Wedding Decoration Warm White (Warm White 5 Meter)","BXROIU","5.01","1290","61","6463","06/15/2018","2.03","7018","4.4","2.98","164","Lighting","B07CK34SWZ","https://www.amazon.co.uk/Battery-Operated-Bedroom-Christmas-Decoration/dp/B07CK34SWZ/ref=sr_1_4425?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013802&s=kitchen&sr=1-4425"
"","","7","E-Cloth Granite & Stone Pack Microfibre Black & Red 2 Cloth Set 1 Pack","E-Cloth","7.61","261","13","1986","01/14/2011","4.24","681","4.6","3.37","9408","Home & Kitchen","B00EUM3Z2O","https://www.amazon.co.uk/e-cloth-Granite-Cleaning-2-cloths/dp/B00EUM3Z2O/ref=sr_1_4426?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013802&s=kitchen&sr=1-4426"
"","","8","Growth Technology Ltd MDCAF2 Repotting Mix","Growth Technology Ltd","5.73","673","22","3856","02/09/2012","2.64","2633","4.5","3.09","1937","Garden & Outdoors","B007797622","https://www.amazon.co.uk/Cactus-Succulent-Focus-Repotting-Litre/dp/B007797622/ref=sr_1_4417?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013802&s=kitchen&sr=1-4417"
"","","9","VELCRO Brand 16pk White Stick On Coins 16mm","VELCRO Brand","2.08","13729","541","28556","07/09/2007","0.71","1126","4.4","1.37","9","Home & Kitchen","B0013BO0AQ","https://www.amazon.co.uk/VELCRO-Brand-Fasteners-Perfect-Office/dp/B0013BO0AQ/ref=sr_1_4418?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013802&s=kitchen&sr=1-4418"
"","","10","Sewing Kit Portable Mini Sewing Kit DIY Premium Sewing Supplies Suitable for AdultsBeginners Traveling and Emergency situations Equipped with Sewing Needles Thread etc.","Natipo","5.19","230","5","1194","04/19/2021","2.19","19","4.1","3","28742","Home & Kitchen","B092VNK1RD","https://www.amazon.co.uk/Portable-Beginners-Traveling-Emergency-situations/dp/B092VNK1RD/ref=sr_1_4419?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013802&s=kitchen&sr=1-4419"
