"Export date: 7/11/2021, 6:35:47 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","MEROM 5.5V Window Vacuum Charger Power Cable for Karcher WV1 WV1 Plus WV2 WV5 WV 5 Premium Second Generation WV60 WV70 Replacement Plug for Karcher Window Cleaner Power Supply","MEROM","8.79","712","23","6258","08/26/2020","5.27","557","4.7","3.52","3083","Home & Kitchen","B08GPM65YK","https://www.amazon.co.uk/MEROM-Charger-Karcher-Generation-Replacement/dp/B08GPM65YK/ref=sr_1_3676?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3676"
"Average Sales: 1,197","","2","Beshine BBQ Grill Mat 6-Pack Non-Stick Barbecue Baking Mats for Charcoal Gas or Electric Grill Heat-Resistant & Reusable & Multipurpose with Silicone Brush","Beshine","7.99","552","18","4410","01/11/2021","4.59","128","4.5","3.4","1709","Garden & Outdoors","B08SMCVSDQ","https://www.amazon.co.uk/Beshine-Non-Stick-Barbecue-Heat-Resistant-Multipurpose/dp/B08SMCVSDQ/ref=sr_1_3677?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3677"
"Average Sales Rank: 4,344","","3","Growth Technology Ltd GTHPF300 Houseplant Focus Balanced Liquid Concentrated Fertiliser 300ml","Growth Technology Ltd","6.15","530","17","3260","05/31/2013","0.13","715","4.6","2.6","2378","Garden & Outdoors","B00DCY65RI","https://www.amazon.co.uk/Growth-Technology-Ltd-GTHPF300-Concentrated/dp/B00DCY65RI/ref=sr_1_3678?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3678"
"Average Price: £10.86","","4","ATMOKO 14 Pieces Paint Brushes Artist Paint Brushes Set include 2 Palettes for Watercolor Acrylic & Oil Paintings Perfect for Painting Canvas Ceramic Clay Wood & Model","ATMOKO","7.99","3020","100","24130","08/09/2017","4.56","5088","4.5","3.43","313","Home & Kitchen","B074PKBSJP","https://www.amazon.co.uk/ATMOKO-Palettes-Watercolor-Paintings-Painting/dp/B074PKBSJP/ref=sr_1_3679?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3679"
"Average Reviews: 1,439","","5","AQUA CREST DA29-00003G Fridge Freezer Water Filter Compatible with Samsung Aqua Pure Plus DA29-00003G DA29-00003B DA97-06317A DA61-00159A HAFCU1/XAA HAFIN2/EXP WF289 (3)","AQUA CREST","20.39","294","9","5995","06/15/2020","15.09","168","4.6","5.3","7374","Home & Kitchen","B01G4VYY3W","https://www.amazon.co.uk/DA29-00003G-DA29-00003B-DA29-00003A-DA97-06317A-DA61-00159A/dp/B01G4VYY3W/ref=sr_1_3680?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3680"
"","","6","9ft Banner Sparkling Fizz 18th Birthday Black & Gold Holographic","Louise'S Party Deals","1.69","480","16","811","06/17/2020","0.05","1094","4.7","1.64","3811","Toys & Games","B07K8MBW71","https://www.amazon.co.uk/Banner-Sparkling-Birthday-Black-Holographic/dp/B07K8MBW71/ref=sr_1_3681?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3681"
"","","7","2 pack Black Plastic Grave Vases Container Insert","OASIS","4.99","399","13","1991","06/08/2012","2.05","790","4.5","2.94","15348","Home & Kitchen","B0089ZP8VE","https://www.amazon.co.uk/Black-Plastic-Grave-Container-Insert/dp/B0089ZP8VE/ref=sr_1_3682?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3682"
"","","8","HomRush Retractable Reel Washing Lines Heavy Duty Wall Mounted Dual Clothes Line Laundry Drying Clothesline for Indoor Outdoor - 30m Black (Double Rope 2 x 15 M)","HomRush","24.99","3115","103","77844","02/04/2021","18.99","377","4.1","6","1145","Home & Kitchen","B087C9VYS6","https://www.amazon.co.uk/HomRush-Retractable-Washing-Mounted-Clothesline/dp/B087C9VYS6/ref=sr_1_3673?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3673"
"","","9","Perennial Flower Digitalis Foxglove Foxy Mixed Colors 1 Gram Of Seeds","Premier Seeds Direct","1.49","673","22","1003","11/30/2012","0.64","397","4.3","0.85","1204","Garden & Outdoors","B00AFX1BSM","https://www.amazon.co.uk/PERENNIAL-FLOWER-DIGITALIS-FOXGLOVE-COLORS/dp/B00AFX1BSM/ref=sr_1_3674?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3674"
"","","10","Staedtler Noris School Pencils 121 - 2H Grade [Pack of 36]","Staedtler Noris","8.69","30","1","261","01/11/2017","...","319","4.8","","4943","Stationery & Office Supplies","B01NH4ZG5C","https://www.amazon.co.uk/dp/B01NH4ZG5C"
