"Export date: 7/11/2021, 7:15:04 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Catherine Lansfield Folk Unicorn Easy Care Single Fitted Sheet Pink","Catherine Lansfield","8.10","377","17","3054","05/18/2017","4.68","2717","4.7","3.42","6306","Home & Kitchen","B0711V6NJ4","https://www.amazon.co.uk/Catherine-Lansfield-Unicorn-Single-Fitted/dp/B0711V6NJ4/ref=sr_1_4036?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4036"
"Average Sales: 749","","2","Ikea KORKEN - Jar with lid clear glass - 1 l","Ikea","6.38","418","12","2667","06/11/2021","3.22","176","4.6","3.16","9970","Home & Kitchen","B00GMM7I6E","https://www.amazon.co.uk/IKEA-KORKEN-Jar-clear-glass/dp/B00GMM7I6E/ref=sr_1_4037?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4037"
"Average Sales Rank: 6,860","","3","Four packs of Lamy T10 fountain pen ink cartridges BLACK","Lamy","7.75","551","17","4270","08/29/2014","5.18","734","4.8","2.57","2269","Stationery & Office Supplies","B00N4UCAL0","https://www.amazon.co.uk/packs-Lamy-fountain-cartridges-BLACK/dp/B00N4UCAL0/ref=sr_1_4038?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4038"
"Average Price: £13.59","","4","24Pcs Party Balloons pack 12 inches Latex Balloons for Helium or Air Use for Happy Birthday Kids Party Weddings baby shower Events Decorations Accessories (Red)","iPEAK","6.99","173","14","1209","02/07/2021","4.87","24","4.6","2.12","3991","Toys & Games","B08W4HVS64","https://www.amazon.co.uk/Balloons-Birthday-Weddings-Decorations-Accessories/dp/B08W4HVS64/ref=sr_1_4039?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4039"
"Average Reviews: 1,044","","5","Delonghi EcoDecalk Mini 2 x 100ml Descaler (Pack of 2)","De'Longhi","14.35","353","14","5066","03/26/2013","9.97","543","4.7","4.38","8526","Home & Kitchen","B00B824KZ0","https://www.amazon.co.uk/Delonghi-EcoDecalk-Mini-100ml-Descaler/dp/B00B824KZ0/ref=sr_1_4040?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4040"
"","","6","Orchid Myst Repotting Kit","Growth Technology","9.49","521","22","4944","09/15/2012","5.86","509","4.5","3.63","1900","Garden & Outdoors","B00CJVVY62","https://www.amazon.co.uk/Growth-Technology-GTOMRPK-Orchid-Repotting/dp/B00CJVVY62/ref=sr_1_4041?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4041"
"","","7","Moleskine Medium Size 11.5 x 18 cm Art Sketchbook Sketchbook for Drawings Paper Suitable for Pencils Pastels Fountain Pens and Markers Hard Cover Colour Black 88 Pages","Moleskine","13.27","180","7","2389","04/28/2019","10.19","306","4.6","3.08","21903","Home & Kitchen","B07Q47ZXN8","https://www.amazon.co.uk/Moleskine-Sketchbook-Notebook-Sketching-Charcoals/dp/B07Q47ZXN8/ref=sr_1_4042?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4042"
"","","8","Spespo Rainbow Grinder Colourful 4 Pieces Metal Zinc Alloy Grinder Tobacco Smoking Grinder Spice Crusher Herb Grinder","Spespo","8.99","323","9","2904","08/28/2016","5.4","121","4.4","3.59","15170","Home & Kitchen","B01L5GKAJ8","https://www.amazon.co.uk/Spespo-Rainbow-Grinder-Colourful-Tobacco/dp/B01L5GKAJ8/ref=sr_1_4043?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4043"
"","","9","Henry Hetty Numatic Hoover Floor Tool Vacuum Cleaner Brush Head Spare Part 32mm","Universal","6.49","721","20","4679","01/20/2016","3.32","942","4.4","3.17","5116","Home & Kitchen","B01B4MLUOW","https://www.amazon.co.uk/Henry-Hetty-Numatic-Hoover-Floor/dp/B01B4MLUOW/ref=sr_1_4044?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4044"
"","","10","Puressentiel Slimstick Inhaler 1 ml - Olfactory regulator of appetite - Anti-snacking - Approved efficacy - Soothing scent  100% natural origin - 5 pure essential oils","Puressentiel","4.99","593","28","2959","05/24/2011","3.18","489","3.4","1.81","2735","Health & Personal Care","B003TSQZZO","https://www.amazon.co.uk/Puressentiel-Slimstick-Inhaler-Olfactory-Anti-snacking/dp/B003TSQZZO/ref=sr_1_4045?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012875&s=kitchen&sr=1-4045"
