"Export date: 7/11/2021, 6:05:34 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","NEW 3PC STAINLESS STEEL STEAMER COOKER POT SET PAN COOK FOOD GLASS LIDS COOKWARE","Other","13.99","299","9","4183","08/13/2017","9.67","1754","4.4","4.32","13810","Home & Kitchen","B074S1GT9N","https://www.amazon.co.uk/STAINLESS-STEEL-STEAMER-COOKER-COOKWARE/dp/B074S1GT9N/ref=sr_1_3124?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3124"
"Average Sales: 988","","2","LED Strip Light 10MRomwish RGB SMD 5050 Bluetooth Music Sync Smart Color Changing Rope Lights 44 Keys Remote Control Timing Functionwith for Kitchen Bedroom TV Party","Romwish","10.99","2312","109","25409","05/26/2020","7.13","5817","4.2","3.86","55","Lighting","B0895MLWP4","https://www.amazon.co.uk/Romwish-Changing-Bluetooth-Controller-Function/dp/B0895MLWP4/ref=sr_1_3125?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3125"
"Average Sales Rank: 4,475","","3","YOL Baby Age Stages Photo Frame 13 Opening Slots with Ink for Foot and Hand Print Picture Frame Children Baby Memories My First Year Photo Frame Present Gift Baby Gift New Born Keepsake","YL","7.95","465","17","3697","09/17/2020","4.55","500","4.6","3.4","1016","Baby Products","B07CCZWNNC","https://www.amazon.co.uk/Opening-Picture-Children-Memories-Keepsake/dp/B07CCZWNNC/ref=sr_1_3126?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3126"
"Average Price: £12.24","","4","ASHINER 2 Pack 85cm Artificial Hanging Plants Fake Ferns Vine For Wall Decor Greenery Faux Ivy Leaves for Indoor Outdoor Decoration","ASHINER","12.99","214","14","2780","03/01/2021","8.82","31","4.3","4.17","8261","Home & Kitchen","B08XQ25SBF","https://www.amazon.co.uk/ASHINER-Artificial-Hanging-Greenery-Decoration/dp/B08XQ25SBF/ref=sr_1_3127?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3127"
"Average Reviews: 1,478","","5","Boveda for Cigars/Tobacco | 69% RH 2-Way Humidity Control | Size 60 for Use with Every 25 Cigars a Humidor Can Hold | Patented Technology for Cigar Humidors | 1-Count","Boveda","3.99","645","21","2574","02/11/2011","2.33","2567","4.7","1.66","4781","Home & Kitchen","B00FWPQ9D0","https://www.amazon.co.uk/Boveda-69-Percent-Individually-Wrapped-Humidity/dp/B00FWPQ9D0/ref=sr_1_3128?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3128"
"","","6","Bonsai Focus Repotting Mix 2 Litre","Growth Technology Ltd","5.39","842","25","4538","02/05/2013","2.39","1656","4.6","3","1645","Garden & Outdoors","B00BBAMIDK","https://www.amazon.co.uk/Bonsai-Focus-Repotting-Mix-Litre/dp/B00BBAMIDK/ref=sr_1_3129?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3129"
"","","7","Flash All Purpose Multi Surface Cleaner Floor Cleaner Liquid Cherry Blossom 7.8 Litres (1.3 L x 6)","FLASH","16.40","1510","52","24764","02/01/2017","11.71","1009","4.8","4.69","935","Grocery","B01MR2KI6F","https://www.amazon.co.uk/Flash-Liquid-Blossoms-Surface-Cleaner/dp/B01MR2KI6F/ref=sr_1_3130?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3130"
"","","8","3D Casting Kit - Moulding Memories Kit by BucKit Craft | Complete Adult Hand Casting Craft kit with All Essentials for DIY Couples Hand Moulding Hand Casting or Foot Casting with Baby or Children.","BucKit Craft","26.99","280","8","7557","12/27/2020","20.68","58","4.1","6.31","17911","Home & Kitchen","B08RCVMBY7","https://www.amazon.co.uk/3D-Casting-Kit-Essentials-Children/dp/B08RCVMBY7/ref=sr_1_3121?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3121"
"","","9","Silicone Ice Lolly Moulds 6 Pieces Ice Cream Mould Reusable Easy Release Ice Pop Moulds for Children DIY Frozen Popsicle with Silicone Funnel and Cleaning Brush","CyvenSmart","9.99","372","11","3716","03/30/2021","7.86","340","4.5","2.13","11707","Home & Kitchen","B091C1PXQV","https://www.amazon.co.uk/Silicone-Reusable-Children-Popsicle-Cleaning/dp/B091C1PXQV/ref=sr_1_3122?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3122"
"","","10","Led Strip Lights 20M COOLAPA RGB LED Strip 44-Key Remote for Bedroom Home Wall Ceiling Festival Party SMD 5050 Multi Colour Lights Strips Kit","COOLAPA","22.99","146","1","3357","07/01/2021","17.29","2390","4.5","5.7","","","B0946NPB3Y","https://www.amazon.co.uk/Lights-COOLAPA-Bedroom-Ceiling-Festival/dp/B0946NPB3Y/ref=sr_1_3123?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008693&s=kitchen&sr=1-3123"
