"Export date: 7/11/2021, 6:22:20 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","BISSELL Sturdy Sweep | Lightweight Carpet Sweeper | 2402E","BISSELL","14.99","1454","49","21795","02/20/2013","10.52","5289","4.4","4.47","1285","Home & Kitchen","B00BJZ4NIA","https://www.amazon.co.uk/BISSELL-2402E-Sturdy-Sweep-Cleaner/dp/B00BJZ4NIA/ref=sr_1_3580?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3580"
"Average Sales: 866","","2","Glitter for Resin Glitter Set Multi Purpose Glitter Powder for Arts Crafts Epoxy Tumblers Decoration Weddings Cards Scrapbooking Body Face Nail Glitter Slime Lip Gloss Making (12 Colors)","RWYMQWT","4.99","540","18","2695","10/05/2020","2.85","49","4.6","2.14","5786","Home & Kitchen","B08KQ5RQW1","https://www.amazon.co.uk/Glitter-Tumblers-Decoration-Weddings-Scrapbooking/dp/B08KQ5RQW1/ref=sr_1_3581?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3581"
"Average Sales Rank: 5,978","","3","Toothpick Food Flags 100PCS Blank(3.5 * 2.5cm) Use for Party Food Cheeseplate & Cupcake Toppers Cheese Labels Baby Shower Names Fruit Salad Cocktail Sticks","Brand","5.69","484","32","2754","06/29/2020","3.77","137","4.6","1.92","2574","Home & Kitchen","B08BZ4G55B","https://www.amazon.co.uk/Toothpick-Cheeseplate-Cupcake-Toppers-Cocktail/dp/B08BZ4G55B/ref=sr_1_3582?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3582"
"Average Price: £9.43","","4","2X 6' (15cm) Deep Round Cake Tins Superior Double Coated Non Stick Fixed Base Made in England","Samuel Groves","8.99","316","9","2841","10/28/2019","","325","4.6","","15132","Home & Kitchen","B07ZP122FS","https://www.amazon.co.uk/2X-Samuel-Groves-Superior-Chabrias/dp/B07ZP122FS/ref=sr_1_3583?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3583"
"Average Reviews: 1,370","","5","Pro Breeze 3-in-1 Mini Air Purifier with True HEPA Filter and Ioniser Personal Desktop Air Cleaner with Night Light For Home or Work Allergies Smoke Dust Pollen and Pet Dander","Pro Breeze","32.99","185","7","6103","06/17/2018","25.45","440","4.3","7.54","21528","Home & Kitchen","B07DTG5TCB","https://www.amazon.co.uk/Pro-Breeze%C2%AE-Purifier-Personal-Allergies/dp/B07DTG5TCB/ref=sr_1_3584?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3584"
"","","6","PREMIER SEEDS DIRECT - Sweet Pepper - YOLO Wonder - 220 Seeds","Premier Seeds Direct","1.69","240","11","406","09/25/2012","0.83","255","4.3","0.86","4121","Garden & Outdoors","B009GIA4BC","https://www.amazon.co.uk/Premier-Seeds-Direct-Pepper-Wonder/dp/B009GIA4BC/ref=sr_1_3585?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3585"
"","","7","Lifeventure Unisex's Ellipse Camping Travel & Outdoor Mug","Lifeventure","2.82","1317","66","3714","02/25/2014","0.21","404","4.8","2.61","348","Sports & Outdoors","B00INS8SZK","https://www.amazon.co.uk/Life-Venture-75330-Lifeventure-Graphite/dp/B00INS8SZK/ref=sr_1_3586?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3586"
"","","8","Chef Aid 30 cm Rolling Pin","Chef Aid","3.49","364","14","1270","05/24/2014","0.75","211","4.6","2.74","8666","Home & Kitchen","B00175L2GS","https://www.amazon.co.uk/Chef-Aid-30-Rolling-Pin/dp/B00175L2GS/ref=sr_1_3577?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3577"
"","","9","UniBond AERO 360 Moisture Absorber Wildflower Meadow Refill Tab Aromatherapy Ultra-Absorbent and Odour-Neutralising for AERO 360 Dehumidifier Condensation Absorbers Twin Pack (2 x 450g)","Unibond","7.00","2310","118","16170","09/21/2020","3.75","2243","4.7","3.25","278","Home & Kitchen","B08JMDTHVM","https://www.amazon.co.uk/AERO-360%C2%B0-Aromatherapy-Ultra-Absorbent-Odour-Neutralising/dp/B08JMDTHVM/ref=sr_1_3578?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3578"
"","","10","Tumtanm Professional Large Piping Nozzles 4pcs Stainless Steel Seamless Icing Piping Nozzle Tip Set for Cupcakes and Baking","Tumtanm","5.89","195","7","1149","03/08/2021","2.78","15","4.9","3.11","20168","Home & Kitchen","B08YJLVN9F","https://www.amazon.co.uk/Tumtanm-Professional-Stainless-Seamless-Cupcakes/dp/B08YJLVN9F/ref=sr_1_3579?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009699&s=kitchen&sr=1-3579"
