"Export date: 7/11/2021, 7:43:57 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Invero Set of 2X Anti-Slip Top and Bottom Plastic Serving Tray with High Grip Rubber Surface Non-Slip Padded Base and Easy Grip Handles Ideal for All Homes","Invero","9.95","263","8","2617","03/14/2017","6.25","1662","4.8","3.7","8132","Home & Kitchen","B06XKZ9Q3B","https://www.amazon.co.uk/Invero-Anti-Slip-Plastic-Non-Slip-Homes-Set/dp/B06XKZ9Q3B/ref=sr_1_4756?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014602&s=kitchen&sr=1-4756"
"Average Sales: 535","","2","Inspired Mattress Deodoriser/Sanitiser and Dust Mite Inhibitor 500ml","Inspired","3.69","477","15","1760","07/06/2012","0.95","1362","4.4","2.74","2200","Grocery","B008FN2WV4","https://www.amazon.co.uk/Inspired-Mattress-Deodoriser-Sanitiser-Inhibitor/dp/B008FN2WV4/ref=sr_1_4757?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014602&s=kitchen&sr=1-4757"
"Average Sales Rank: 14,639","","3","Masterplug MSU2/NK-MS Multi Socket Plug Adaptor Two Sockets 5 x 5 x 7 cm White","Masterplug","2.54","407","13","1034","01/05/2011","-0.06","692","4.5","2.6","503","Electronics & Photo","B004I5BQ3S","https://www.amazon.co.uk/Masterplug-MSU2-Socket-Unfused-Adaptor/dp/B004I5BQ3S/ref=sr_1_4758?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014602&s=kitchen&sr=1-4758"
"Average Price: £9.08","","4","100 Pcs Dry Wheat Grass Bouquet Natural Wheat Dried Grasses Bundle Dried Wheat Length 45cm (Wheat)","Country hill","10.99","169","5","1857","10/13/2019","7.13","132","4.2","3.86","47939","Home & Kitchen","B07Z4MDLQQ","https://www.amazon.co.uk/Bouquet-Natural-Grasses-Bundle-Length/dp/B07Z4MDLQQ/ref=sr_1_4759?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014602&s=kitchen&sr=1-4759"
"Average Reviews: 1,243","","5","40th Anniversary Gift Set of 2 China Mugs 'Mr Right & Mrs Always Right'","Amore by Juliana","10.49","203","6","2129","02/15/2016","6.71","244","4.6","3.78","21660","Home & Kitchen","B07MSFM6NW","https://www.amazon.co.uk/40th-Anniversary-China-Right-Always/dp/B07MSFM6NW/ref=sr_1_4760?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014602&s=kitchen&sr=1-4760"
"","","6","Scola CG5LT Clear Washable ECO PVA Glue for Arts Crafts 5 Litre Volume","Scola","14.75","220","7","3245","03/12/2019","10.31","461","4.7","4.44","18377","Home & Kitchen","B07Q729JTH","https://www.amazon.co.uk/Scola-Litre-Clear-Washable-Crafts/dp/B07Q729JTH/ref=sr_1_4761?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014602&s=kitchen&sr=1-4761"
"","","7","ANTHYTA Cocktail SignsCocktail Bar SignVintage Metal Sign SignsRetro Bar Metal Tin Sign with 4 HoleGreenBlack Plaque Poster Wall Art Decoration for Home Bar Restaurant Pub","ANTHYTA","13.98","540","18","7549","04/13/2021","9.66","11","4.9","4.32","8701","Home & Kitchen","B0928QGW8Z","https://www.amazon.co.uk/ANTHYTA-Cocktail-Vintage-Decoration-Restaurant/dp/B0928QGW8Z/ref=sr_1_4762?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014602&s=kitchen&sr=1-4762"
"","","8","Anniversary House Football Cake Decoration Set Blue","Anniversary House","4.99","263","8","1312","08/11/2015","2.02","330","4.6","2.97","5583","Home & Kitchen","B00KIO9F3Q","https://www.amazon.co.uk/dp/B00KIO9F3Q"
"","","9","Stanley 1-93-330 Toolbag 12'","STANLEY","13.49","472","15","6367","11/01/2007","9.66","4059","4.6","3.83","1899","DIY & Tools","B000Y8XYE2","https://www.amazon.co.uk/dp/B000Y8XYE2"
"","","10","Lights4fun Set of 3 Real Wax Battery Operated Flameless LED Candles with Timer","Lights4fun","12.99","283","9","3676","03/12/2013","8.82","2116","4.6","4.17","1207","Lighting","B00BSTO12A","https://www.amazon.co.uk/dp/B00BSTO12A"
