"Export date: 7/11/2021, 5:45:11 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Led Strip Lights HueLiv 65.6FT/20M Bluetooth APP Control Remote Control Box 600 LEDs Light Strip 5050 RGB Music Sync Color Changing LED Lights with 40 Key Remote for Bedroom Kitchen Party TV","HueLiv","29.99","1770","17","53082","06/08/2020","23.22","248","4.4","6.77","966","Lighting","B0895SV1LP","https://www.amazon.co.uk/HueLiv-20M-LED-Strip-Lights/dp/B0895SV1LP/ref=sr_1_2572?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2572"
"Average Sales: 1,396","","2","Winsor & Newton Refined Linseed Oil 75 ml3021748","Winsor & Newton","5.75","575","15","3306","11/03/2011","2.66","789","4.7","3.09","7433","Home & Kitchen","B00667RHPW","https://www.amazon.co.uk/Winsor-Newton-Refined-Linseed-3021748/dp/B00667RHPW/ref=sr_1_2573?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2573"
"Average Sales Rank: 4,460","","3","MATCC Upgrade Floor Scrubber Brush with Squeegee Push Brush Broom Indoor 51' Adjustable Long Handle Stiff Bristle Brush for Cleaning Sweeping Tiles Kitchen Floor Bathroom Deck Grout Patio","MATCC","17.98","198","10","3560","03/30/2021","13.05","13","4","4.93","6208","Grocery","B08T6FRLW2","https://www.amazon.co.uk/MATCC-Scrubber-Squeegee-Adjustable-Cleaning/dp/B08T6FRLW2/ref=sr_1_2574?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2574"
"Average Price: £12.43","","4","True Products Dust Stop Zip Door Kit B5017B - Pre-Assembled for easy installation.","True Products","12.95","473","16","6125","06/15/2012","9.15","839","4.5","3.8","3163","DIY & Tools","B008BT6ORU","https://www.amazon.co.uk/True-Products-Dust-Stop-B5017B/dp/B008BT6ORU/ref=sr_1_2575?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2575"
"Average Reviews: 1,960","","5","Hydrometer (Stevenson-Reeves) for Wine & Beer Homebrew Home Brew Homemade","Bigger Jugs","5.50","282","6","1551","03/04/2021","3.61","590","4.4","1.89","23615","Home & Kitchen","B005LVQA1G","https://www.amazon.co.uk/Home-Brew-Wine-Making-Hydrometer/dp/B005LVQA1G/ref=sr_1_2576?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2576"
"","","6","Bottle Capper Including 120 Free Caps for Home Brew Beer Making or Lemonade Glass Bottles - Easy to Cap","Thermometer World","16.95","273","8","4627","07/30/2018","12.18","304","4.5","4.77","16759","Home & Kitchen","B07G4B369X","https://www.amazon.co.uk/Bottle-Capper-Including-Lemonade-Bottles/dp/B07G4B369X/ref=sr_1_2577?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2577"
"","","7","USB Fan OCOOPA USB Desk Fan Table Fan with Strong Airflow & Quiet Operation Portable Cooling Fan Speed Adjustable 360Rotatable Head for Home Office Bedroom Table and Desktop (Dark Blue)","OCOOPA","16.99","4207","90","71477","03/17/2020","12.21","2289","4.6","4.78","464","Home & Kitchen","B086148RDW","https://www.amazon.co.uk/OCOOPA-Operation-Portable-Adjustable-360%C2%B0Rotatable/dp/B086148RDW/ref=sr_1_2578?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2578"
"","","8","100 x SKEWERS IN BAMBOO (CARDED) Size 250mm","Dcolor","1.95","1000","36","1950","06/06/2006","0.6","3269","4.5","1.35","2115","Home & Kitchen","B000G04M94","https://www.amazon.co.uk/SKEWERS-BAMBOO-CARDED-Size-250mm/dp/B000G04M94/ref=sr_1_2569?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2569"
"","","9","Mutsitaz 2 Packs Natural Wooden Bamboo Soap Dish Storage Holder Handmade Soap Holder for Bathroom Shower Soap DishSponges and More","Mutsitaz","3.99","1543","64","6157","08/12/2018","2.33","3381","4.3","1.66","831","Home & Kitchen","B07GDPDW4B","https://www.amazon.co.uk/Fittolly-Natural-Wooden-Storage-Bathroom/dp/B07GDPDW4B/ref=sr_1_2570?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2570"
"","","10","ADXCO Union Jack Themed Bunting Banner Rectangular Flags Including 36 Banner British Vintage Full Flags with 60 Latex Balloons Party Decorations Supplies for Indoor Outdoor 8.27 x 5.5 Inches","ADXCO","9.99","1590","53","15884","03/25/2021","6.28","7","5","3.71","531","Toys & Games","B0912CN6G7","https://www.amazon.co.uk/ADXCO-Rectangular-Including-Balloons-Decorations/dp/B0912CN6G7/ref=sr_1_2571?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2571"
