"Export date: 7/11/2021, 6:10:59 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","4 Pcs Quick Grip Clamps for Woodwork Quick Grip One Handed Bar Clamps Ratchet Bar Clamp Set Woodworking F Wood Clamps for Clamping Applications","yyazyhc","9.99","235","7","2348","11/28/2020","6.56","43","4.2","3.43","8176","DIY & Tools","B08P8VJ4VM","https://www.amazon.co.uk/Woodwork-Ratchet-Woodworking-Clamping-Applications/dp/B08P8VJ4VM/ref=sr_1_3268?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3268"
"Average Sales: 664","","2","Starbucks Reusable Colour Changing Cup Grande 473 ml/16 fl oz Green/Red Limited Edition","STARBUCKS","8.20","101","7","828","04/23/2021","4.77","4","4.4","3.43","19475","Home & Kitchen","B093C1M587","https://www.amazon.co.uk/Starbucks-Reusable-Colour-Changing-Limited/dp/B093C1M587/ref=sr_1_3269?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3269"
"Average Sales Rank: 7,938","","3","Blender Smoothie Maker 800W Acekool BC1 Glass Smoothie Blender with Professional Stainless Countertop 6 Sharp Stainless Steel Blades 21000U/Min 5 Adjustable Speeds 2000ML BPA Free Container Low Noise","Acekool","39.99","806","28","32232","12/25/2020","31.69","22","3.9","8.3","3040","Home & Kitchen","B08P76T8KX","https://www.amazon.co.uk/Acekool-Professional-Stainless-Countertop-Adjustable/dp/B08P76T8KX/ref=sr_1_3270?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3270"
"Average Price: £17.69","","4","OakTree 624825' Happy 40th Birthday Foil Holographic Banner Blue 9 ft","OakTree","1.49","450","15","671","01/08/2014","0.19","260","4.6","1.3","3574","Toys & Games","B00HR49RTM","https://www.amazon.co.uk/OakTree-624825-Birthday-Holographic-Banner/dp/B00HR49RTM/ref=sr_1_3271?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3271"
"Average Reviews: 729","","5","Vase for Flowers Set of 3 Clear Glass Bud Vase in Recycled Glass Flower Vase with Decorative Detail Eco Bottle Vase and Elegant Single Stem Holder for Wedding Table Decoration Centrepiece","Homes on Trend","15.99","116","6","1855","04/13/2021","11.36","0","","4.63","23728","Home & Kitchen","B092DYQPQ1","https://www.amazon.co.uk/Flowers-Recycled-Decorative-Decoration-Centrepiece/dp/B092DYQPQ1/ref=sr_1_3272?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3272"
"","","6","OakTree Sparkling Fizz 70th Birthday Rose Gold Napkins 16 pack","OakTree","3.44","279","13","960","03/17/2020","","86","4.7","","4108","Toys & Games","B086193N3P","https://www.amazon.co.uk/OakTree-Sparkling-Fizz-Birthday-Napkins/dp/B086193N3P/ref=sr_1_3273?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3273"
"","","7","BISSELL SpinWave | Hard Floor Cleaning System | Electric Spray Mop With Rotating Pads | 2052E","BISSELL","129.00","420","16","54180","05/22/2018","104.29","777","4.5","24.71","6786","Home & Kitchen","B078N5XB6L","https://www.amazon.co.uk/BISSELL-SpinWave-2052E-Titanium-Blue/dp/B078N5XB6L/ref=sr_1_3274?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3274"
"","","8","E-MANIS Enchanted Red Silk Rose LightBeauty and The Beast Rose with Fallen Petals and Moss in Glass DomeEternal Rose ChristmasMother's DayValentine's DayAnniversary Best Gifts for Her","E-MANIS","4.39","156","16","685","09/26/2020","1.51","95","4.5","2.88","7120","Home & Kitchen","B08K4HKMX5","https://www.amazon.co.uk/MANIS-Enchanted-Christmas-Valentines-Anniversary/dp/B08K4HKMX5/ref=sr_1_3265?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3265"
"","","9","Bedside Lamp with Wireless Charger Desk Table Lamp Dimmable with Touch Control by ELEHOT (7.5W)","ELEHOT","24.64","212","7","5224","09/15/2020","18.69","73","4.1","5.95","1798","Lighting","B08J3S71BY","https://www.amazon.co.uk/Dimmable-Beside-Wireless-Charger-Station/dp/B08J3S71BY/ref=sr_1_3266?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3266"
"","","10","Kärcher WD2 Wet and Dry Vacuum","Kärcher","58.00","1534","51","88972","11/06/2013","45.05","2205","4.4","12.95","1249","Home & Kitchen","B00GFLG7OG","https://www.amazon.co.uk/K%C3%A4rcher-WD2-Vacuum-liters-Yellow/dp/B00GFLG7OG/ref=sr_1_3267?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009017&s=kitchen&sr=1-3267"
"","","11","Sketching Pencils CHB 12pcs Art Pencils Set 2H-8B Drawing Pencils Artist Pencil Set for Sketching Writing Shading and Precision Drawing for ArtistBeginnerStudentDesigner","CHB","4.99","195","6","973","03/24/2021","3.18","11","4.7","1.81","6573","Stationery & Office Supplies","B08ZYP65HG","https://www.amazon.co.uk/dp/B08ZYP65HG"
"","","12","Photographic Note Cards 20 Multipack of 4 designs blank for any occasion | Notelets and Envelopes Sets | Greeting Cards Multipack | Blank Greeting Cards with Envelopes | Notelet Cardbox","The Heritage Press","9.95","173","5","1721","03/19/2021","6.76","8","4.3","3.19","2852","Stationery & Office Supplies","B08ZJG27XH","https://www.amazon.co.uk/dp/B08ZJG27XH"
"","","13","10 X Hanging Wardrobe Dehumidifier Damp","Premier Housewares","9.00","316","10","2844","09/21/2015","...","884","4.7","","9482","Home & Kitchen","B015NOXWPC","https://www.amazon.co.uk/dp/B015NOXWPC"
"","","14","DECO EXPRESS Himalayan Salt String Lights Fairy Lights Battery Powered Natural Pink Himalayan Salt Crystal Rock Home Decoration Indoor Use Premium Quality Gifts for Girls Women Mum","DECO EXPRESS","9.99","259","8","2587","11/07/2019","6.28","895","4.6","3.71","1380","Lighting","B08155GWC3","https://www.amazon.co.uk/dp/B08155GWC3"
"","","15","Latest Sharp Kitchen Scissors Heavy Duty Multifunction Purpose Utility Sharp Scissors Cooking Scissors for Chicken Meat Fish Poultry Vegetables Nuts Household Necessity","Wellehomi","5.75","2740","91","15755","08/30/2017","3.82","2538","4.7","1.93","410","Home & Kitchen","B07587K2XC","https://www.amazon.co.uk/dp/B07587K2XC"
"","","16","Metallic Rectangular Plastic Table Cover - 54' x 108' | Rose Gold | 1 Pc.","Unique Party","3.70","3589","119","13279","10/18/2018","0.95","2518","4.5","2.75","100","Stationery & Office Supplies","B07JH25SKM","https://www.amazon.co.uk/dp/B07JH25SKM"
"","","17","Hoover Washing Machine Door Interlock Switch. Genuine part number 49030389","Hoover","6.95","171","5","1188","05/10/2016","3.68","280","4.7","3.27","19733","Home & Kitchen","B01FFM1C0Y","https://www.amazon.co.uk/dp/B01FFM1C0Y"
"","","18","Joseph Joseph 20038 Disc Easy-Clean Pizza Wheel Grey/Red","Joseph Joseph","11.67","207","6","2416","02/15/2016","7.67","934","4.6","4","8965","Home & Kitchen","B01BPDXLCY","https://www.amazon.co.uk/dp/B01BPDXLCY"
"","","19","IKEA Kallax Shelving Unit in White (77X42 cm)","Ikea","30.84","106","3","3269","06/05/2015","19.54","109","4.4","11.3","25218","Home & Kitchen","B00YBG023E","https://www.amazon.co.uk/dp/B00YBG023E"
"","","20","Clear Juice Bottles with Tamper Evident Lids - 500 mL - 17oz - 20 Pack of Bottles Ideal for Water Fresh Fruit Juices Lemonade Milk and Other to-Go Beverages - Hand Washable and Reusable","Signature Packaging","14.99","600","20","8994","01/07/2021","8.62","171","4.5","6.37","5336","Home & Kitchen","B08SC1G4VB","https://www.amazon.co.uk/dp/B08SC1G4VB"
"","","21","Embroidery Threads 50 Skeins Per PackAUERVO Embroidery FlossCross Stitch ThreadsFriendship Bracelets FlossCrafts Floss Rainbow Color with Free Embroidery NeedlesFloss Bobbins","AUERVO","5.09","2168","72","11035","05/06/2019","2.1","2972","4.7","2.99","407","Home & Kitchen","B07R4RKT72","https://www.amazon.co.uk/dp/B07R4RKT72"
"","","22","FloristryWarehouse Oasis Naylorbase Wreath Rings 10 Inch x 2 Plastic backed","FloristryWarehouse","7.47","177","5","1322","06/06/2011","4.15","504","4.7","3.32","20041","Home & Kitchen","B00GN8JOAU","https://www.amazon.co.uk/dp/B00GN8JOAU"
