"Export date: 7/11/2021, 6:10:03 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Hex Key Set 10Pce","B/S","2.46","701","26","1724","06/16/2008","1.11","257","4.5","1.35","1657","DIY & Tools","B001B4LK6M","https://www.amazon.co.uk/B-S-15311-Hex-10Pce/dp/B001B4LK6M/ref=sr_1_3235?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008909&s=kitchen&sr=1-3235"
"Average Sales: 1,501","","2","Silverline 282576 Polythene Dust Sheets On A Roll 2 x 50m","Tooltime","7.73","552","24","4267","03/08/2007","4.13","915","4.5","3.6","1866","DIY & Tools","B000O57586","https://www.amazon.co.uk/Silverline-282576-Polythene-Dust-Sheets/dp/B000O57586/ref=sr_1_3236?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008909&s=kitchen&sr=1-3236"
"Average Sales Rank: 3,491","","3","H&S Salt and Pepper Grinder Mill Set Salt and Pepper Shakers Brushed Stainless Steel Glass Body","H&S","9.99","1899","84","18971","05/02/2019","6.28","3836","4.6","3.71","520","Home & Kitchen","B07RF6S3K3","https://www.amazon.co.uk/Pepper-Grinder-Shakers-Brushed-Stainless/dp/B07RF6S3K3/ref=sr_1_3246?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008962&s=kitchen&sr=1-3246"
"Average Price: £9.79","","4","Angelus Acrylic Leather Paint","Angelus","5.99","749","23","4487","06/05/2014","2.86","2092","4.6","3.13","4144","Home & Kitchen","B0196T961O","https://www.amazon.co.uk/Angelus-Unisexs-50-1948-A2-Acrylic-Standard/dp/B0196T961O/ref=sr_1_3247?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008962&s=kitchen&sr=1-3247"
"Average Reviews: 1,745","","5","ASAKUKI 300ml Essential Oil Diffuser Premium 5 In 1 Ultrasonic Aromatherapy Scented Oil Diffuser Vaporizer Humidifier Timer and Waterless Auto-Off 7 LED Light Colors","ASAKUKI","19.59","2948","75","57751","04/30/2019","14.41","4405","4.6","5.18","871","Health & Personal Care","B07RC2QWMH","https://www.amazon.co.uk/ASAKUKI-Essential-Ultrasonic-Aromatherapy-Humidifier/dp/B07RC2QWMH/ref=sr_1_3248?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008962&s=kitchen&smid=A28DAUBKXDRFKB&sr=1-3248"
"","","6","Window Cleaning Kit Professional Window Cleaning Equipment 158cm Extendable Window Cleaning Pole and Squeegee Cleaner with Bendable Head and Aluminium Pole for High Windows","TDBS The Dustpan and Brush Store","19.99","780","19","15592","03/05/2021","14.75","114","4.1","5.24","5607","Home & Kitchen","B08W8D46CH","https://www.amazon.co.uk/Cleaning-Professional-Equipment-Extendable-Aluminium/dp/B08W8D46CH/ref=sr_1_3249?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008962&s=kitchen&sr=1-3249"
"","","7","Epoxy Resin Pigment 20 Colour Resin Color Dye Non Toxic Resin Colorant for Resin Art Coloring Jewelry DIY Crafts Making 0.35oz/Bottle","INK LAB","7.99","118","11","943","08/26/2020","4.59","181","4.4","3.4","11082","Home & Kitchen","B08G8858T3","https://www.amazon.co.uk/Pigment-Colour-Colorant-Coloring-Jewelry/dp/B08G8858T3/ref=sr_1_3250?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008962&s=kitchen&sr=1-3250"
"","","8","Everbuild Everflex 500 Bath and Sanitary Silicone Anti-Fungal Silicone Sealant Transparent 295 ml","Everbuild","3.80","5984","260","22739","05/01/2007","1.12","8464","4.6","2.68","40","DIY & Tools","B001GU6CQ4","https://www.amazon.co.uk/Everflex-500-Bath-Sanitary-Silicone/dp/B001GU6CQ4/ref=sr_1_3241?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008962&s=kitchen&sr=1-3241"
"","","9","Amscan 9900900 Balloon Pump Party Accessory-1 Pc Purple","amscan","5.84","300","16","1752","01/01/2016","2.77","1957","4.3","3.07","3310","Toys & Games","B01FFW8GS0","https://www.amazon.co.uk/amscan-9900900-Way-Balloon-Pump/dp/B01FFW8GS0/ref=sr_1_3242?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008962&s=kitchen&sr=1-3242"
"","","10","Lifewit 15L 24 Cans Insulated Picnic Lunch Bag Large Soft Cooler Bag for Outdoor/Camping/BBQ/Travel Grey","Lifewit","14.99","7600","202","113924","03/06/2018","10.52","2600","4.8","4.47","95","Home & Kitchen","B07B8CWWWM","https://www.amazon.co.uk/Lifewit-Insulated-Picnic-Outdoor-Camping/dp/B07B8CWWWM/ref=sr_1_3243?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008962&s=kitchen&sr=1-3243"
