"Export date: 7/11/2021, 7:22:44 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","PLA White 3D Printer Filament 1.75mm Printing Material Accuracy +/- 0.02 mm 1kg/Spool","XINGTONGZHILIAN","11.19","706","72","7900","09/18/2020","7.3","1180","4.5","3.89","65","Business Industry & Science","B08M3RXKXF","https://www.amazon.co.uk/Filament-Printing-Printer-Dimensional-Accuracy/dp/B08M3RXKXF/ref=sr_1_4208?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013265&s=kitchen&sr=1-4208"
"Average Sales: 1,049","","2","Urnex Cafiza2 Espresso Machine Cleaner Powder 900G Tub","Urnex","9.79","322","6","3152","07/13/2011","6.11","511","4.7","3.68","22938","Home & Kitchen","B005CG8FMM","https://www.amazon.co.uk/Urnex-Cafiza2-Espresso-Machine-Cleaner/dp/B005CG8FMM/ref=sr_1_4209?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013265&s=kitchen&sr=1-4209"
"Average Sales Rank: 9,561","","3","Pasabahce 2612653 Imperial Nonic Pint Glass English Pub 20oz Cacpacity Pack of 4","Pasabahce","6.39","845","36","5400","03/18/2010","2.51","1187","4.8","3.88","2171","Home & Kitchen","B003D0LIRI","https://www.amazon.co.uk/Nonic-Pint-Glasses-CE-20oz/dp/B003D0LIRI/ref=sr_1_4210?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013265&s=kitchen&sr=1-4210"
"Average Price: £11.20","","4","Portable Air Cooler 5000 mAh Battery Powered Evaporative Coolers Personal Space Cooler 700ml Arctic Air Cooling Fan 120Auto Oscillating Humidifier (White)","Amacool","45.99","646","7","29710","01/28/2021","36.77","88","4.1","9.22","19841","Home & Kitchen","B08V8MNDGK","https://www.amazon.co.uk/Portable-Evaporative-Personal-Oscillating-Humidifier/dp/B08V8MNDGK/ref=sr_1_4211?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013265&s=kitchen&sr=1-4211"
"Average Reviews: 1,771","","5","BigMouth Inc Original Toilet Mug","BigMouth Inc.","11.00","141","4","1551","04/10/2010","7.14","339","4.5","3.86","39674","Home & Kitchen","B002SQG4TU","https://www.amazon.co.uk/BigMouth-Inc-Original-Toilet-Mug/dp/B002SQG4TU/ref=sr_1_4215?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013265&s=kitchen&sr=1-4215"
"","","6","Sara Miller - Green Birds Deep Rectangular Tin","Elite Gift Boxes","10.95","210","10","2300","10/07/2020","7.09","473","4.7","3.86","13716","Home & Kitchen","B078Y5GQVR","https://www.amazon.co.uk/Sara-Miller-Green-Birds-Rectangular/dp/B078Y5GQVR/ref=sr_1_4217?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013265&s=kitchen&sr=1-4217"
"","","7","Rabbit Hat Plush Animal Ear Hat Moving Ears Pressing with Airbag Cap for Cosplay Plush Attractive Toys Birthday Gift Bunny Hat (white)","Amasawa","9.49","125","7","1186","03/22/2019","5.86","368","4.4","3.63","8685","Toys & Games","B07PWBJ2NL","https://www.amazon.co.uk/Rabbit-Pressing-Cosplay-Attractive-Birthday/dp/B07PWBJ2NL/ref=sr_1_4218?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013265&s=kitchen&sr=1-4218"
"","","8","RED OCEAN Funny Bar Sign Sweet Caroline Banned Novelty Bar Pub Garden Sign Hanging Gift","RED OCEAN","3.99","1315","26","5247","01/13/2021","2","359","4.5","1.99","3520","Home & Kitchen","B08SWFD1S5","https://www.amazon.co.uk/RED-OCEAN-Caroline-Novelty-Hanging/dp/B08SWFD1S5/ref=sr_1_4219?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013265&s=kitchen&sr=1-4219"
"","","9","CANNA Coco Coir 50L","CANNA","17.31","473","18","8188","10/11/2013","9.69","599","4.6","7.62","2477","Garden & Outdoors","B004WY128O","https://www.amazon.co.uk/Hydrogarden-Canna-Coco-Coir-Natural/dp/B004WY128O/ref=sr_1_4220?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013265&s=kitchen&sr=1-4220"
"","","10","Cooksmart Double Oven Glove Cotton Mustard One","Cooksmart","6.19","309","10","1913","04/25/2018","3.03","536","4.7","3.16","19151","Home & Kitchen","B07CNQ2XG1","https://www.amazon.co.uk/Cooksmart-Double-Glove-Cotton-Mustard/dp/B07CNQ2XG1/ref=sr_1_4227?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013326&s=kitchen&sr=1-4227"
