"Export date: 7/11/2021, 5:55:42 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Govee LED Lights 10m Bluetooth RGB LED Strip Lights with Music Sync Mode 3 Ways Control via App Remote and Control Box for Bedroom Living Room Kitchen Party Lighting DIY 2 Rolls of 5m 12V","Govee","19.99","2309","67","46157","12/07/2019","14.75","3665","4.6","5.24","142","Lighting","B07Y2F84WY","https://www.amazon.co.uk/Govee-Bluetooth-Changing-Christmas-Controls/dp/B07Y2F84WY/ref=sr_1_2848?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008052&s=kitchen&sr=1-2848"
"Average Sales: 1,405","","2","Rose Care 84072478 Toprose Gold Premium Rose and Shrub Feed 1 kg","Toprose","7.99","866","33","6919","12/12/2014","4.59","398","4.6","3.4","1164","Garden & Outdoors","B00SWWU6K2","https://www.amazon.co.uk/Rose-Care-Toprose-Premium-Shrub/dp/B00SWWU6K2/ref=sr_1_2849?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008052&s=kitchen&sr=1-2849"
"Average Sales Rank: 5,284","","3","Merriway BH00295 Replacement Engine Pull Starter Handle and Rope","Merriway","4.61","212","7","977","06/20/2012","2.85","422","3.8","1.76","6287","Garden & Outdoors","B008EIU2MG","https://www.amazon.co.uk/Merriway%C2%AE-BH00295-Replacement-Engine-Starter/dp/B008EIU2MG/ref=sr_1_2850?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008052&s=kitchen&sr=1-2850"
"Average Price: £9.16","","4","Unique Party 50258 - Plastic Baby Blue Polka Dot Tablecloth 9ft x 4.5ft","Unique Party","2.40","988","15","2371","02/20/2015","-0.15","744","4.5","2.55","3537","Toys & Games","B00TTXNT48","https://www.amazon.co.uk/Unique-Party-50258-Plastic-Tablecloth/dp/B00TTXNT48/ref=sr_1_2851?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008052&s=kitchen&sr=1-2851"
"Average Reviews: 2,124","","5","10 PCS Paint Brush Set Oil Paint Art Brushes Nylon Hair Fine Detail Painting Brushes Pointed Tip Paint Brush for Art Painting Watercolor Nail Painting","Heatigo","4.89","534","24","2611","01/06/2021","3.09","65","4.5","1.8","3808","Home & Kitchen","B08S6YZLMP","https://www.amazon.co.uk/Brushes-Detail-Painting-Pointed-Watercolor/dp/B08S6YZLMP/ref=sr_1_2852?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008052&s=kitchen&sr=1-2852"
"","","6","Pack Of 2 Washing Machine Motor Carbon Brushes And Holder For Hotpoint Indesit Ariston And Zanussi","Bam Direct","8.26","126","5","1041","07/24/2017","4.79","146","4.5","3.47","27819","Home & Kitchen","B07476YZVX","https://www.amazon.co.uk/Washing-Machine-Brushes-Hotpoint-Indesit/dp/B07476YZVX/ref=sr_1_2865?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2865"
"","","7","walolo Bunting Banner 164 Feet Multicolor Nylon Pennant Banners Flag Outside Party Banner 75 Flags for Wedding Birthday Party Garden Brand Opening Home Deco","walolo","6.99","3710","129","25933","07/01/2017","3.74","3072","4.6","3.25","235","Home & Kitchen","B073NNJ72V","https://www.amazon.co.uk/walolo-Bunting-164-Feet-Multicolor/dp/B073NNJ72V/ref=sr_1_2866?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2866"
"","","8","Unique Party 84866 Number 18' Badge | Glittery Rosegold | 1 Pc Rose Gold Age","Unique Party","1.38","440","12","607","07/05/2019","-0.25","380","4.6","1.63","10307","Home & Kitchen","B07TY1F3W6","https://www.amazon.co.uk/Unique-Party-84866-Glitz-Birthday/dp/B07TY1F3W6/ref=sr_1_2857?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2857"
"","","9","Second Nature Birthday Cake Pop Up Greeting Card - POP172","Second Nature Pop Ups","4.40","1163","44","5117","12/24/2018","2.68","1629","4.7","1.72","710","Stationery & Office Supplies","B07M9LQKP9","https://www.amazon.co.uk/Second-Nature-Birthday-Pop-Card/dp/B07M9LQKP9/ref=sr_1_2858?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2858"
"","","10","1 x Coloured Handy Hoop Ring Bin Bag Holder Refuse Bag Holder (Random Colour)","Ramon","14.75","241","6","3555","11/10/2016","8.41","147","4.3","6.34","23793","Home & Kitchen","B01N8X5CXW","https://www.amazon.co.uk/Coloured-Holder-Refuse-Random-Colour/dp/B01N8X5CXW/ref=sr_1_2859?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2859"
"","","11","Febreze Unstoppables 3Volution Air Freshener Plug-In Diffuser Mega Starter Kit Odour Eliminator Fresh 80 ml (20 ml x 4)","Febreze","19.21","1150","66","22092","12/01/2018","14.09","485","4.6","5.12","668","Grocery","B07L5F3898","https://www.amazon.co.uk/Unstoppables-Plug-Mega-Starter-Fresh/dp/B07L5F3898/ref=sr_1_2860?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2860"
"","","12","Addis 617666 Kids Bathroom Booster Step Stool navy teal Item dimensions L 24 W 36.5 H 13 centimeters","Addis","6.50","1325","51","8613","08/05/2017","3.19","2303","4.6","3.31","1218","Home & Kitchen","B074L948WC","https://www.amazon.co.uk/Addis-Bathroom-Booster-Stool-White/dp/B074L948WC/ref=sr_1_2861?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2861"
"","","13","Intex 10ft Easy Set Swimming Pool Cover 28021","Intex","13.33","5778","61","77021","01/15/2011","9.11","7082","4.4","4.22","487","Garden & Outdoors","B006SGYUS8","https://www.amazon.co.uk/Intex-10ft-Swimming-Cover-28021/dp/B006SGYUS8/ref=sr_1_2862?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2862"
"","","14","50 x 12 inch Latex Leaf Green Wedding Balloons","SHATCHI BEL BALL PARTY","5.00","213","15","1065","01/18/2011","2.02","150","4.3","2.98","3651","Toys & Games","B004JUKLAG","https://www.amazon.co.uk/inch-Latex-Green-Wedding-Balloons/dp/B004JUKLAG/ref=sr_1_2863?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2863"
"","","15","Everbuild EVBPVA05L 501 Universal PVA Bond 500 ml","Everbuild","5.39","723","21","3897","05/01/2007","2.55","967","4.6","2.84","2270","DIY & Tools","B00NVLNFS4","https://www.amazon.co.uk/501-Universal-PVA-Bond-admixture/dp/B00NVLNFS4/ref=sr_1_2864?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2864"
"","","16","URBN-CHEF Extendable Bamboo Cutlery Tray (Large)","URBN-CHEF","12.99","387","18","5027","11/15/2017","8.82","369","4.7","4.17","6055","Home & Kitchen","B077GY4W79","https://www.amazon.co.uk/URBN-CHEF-Extendable-Bamboo-Cutlery/dp/B077GY4W79/ref=sr_1_2865?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2865"
"","","17","50W Hot Glue Gun Tilswall Mini Melt Gun Electric Heats Up Quickly with 75pcs 130mm Glue Sticks 3 Patents Design ON-Off Switch for Art Craft Sealing DIY Home Repairs Card Glass","Tilswall","11.04","1800","52","19872","06/23/2019","7.48","11819","4.7","3.56","608","DIY & Tools","B07TD35L5R","https://www.amazon.co.uk/Tilswall-Quickly-Patents-Sealing-Repairs/dp/B07TD35L5R/ref=sr_1_2866?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2866"
"","","18","Silentnight Cooler Summer 4.5 Tog Duvet White Double","Silentnight","20.20","5183","172","104697","01/30/2015","12.11","7541","4.7","8.09","184","Home & Kitchen","B00TQWMVV4","https://www.amazon.co.uk/dp/B00TQWMVV4"
"","","19","OakTree Sparkling Fizz 80th Birthday Rose Gold Napkins 16 pack","OakTree","3.49","308","10","1075","03/17/2020","...","71","4.7","","5066","Toys & Games","B0861JH2QS","https://www.amazon.co.uk/dp/B0861JH2QS"
"","","20","12 PCS Marshmallow Toasting Forks Smores Sticks for Fire Pit Telescoping Marshmallow Roasting Sticks Barbecue Forks for Hotdog Hot Dog Bonfire BBQ Smores Skewers for Open Fire Pits Campfire Camping","Ablazde","13.98","213","7","2978","01/20/2021","9.66","51","4.5","4.32","2763","Garden & Outdoors","B08THDN74N","https://www.amazon.co.uk/dp/B08THDN74N"
"","","21","PARKER QUINK Ink Bottle Black 57 ml","PARKER","5.15","2209","73","11376","06/07/2016","2.15","6182","4.7","3","348","Stationery & Office Supplies","B01GPM3VJ8","https://www.amazon.co.uk/dp/B01GPM3VJ8"
"","","22","Unique Party 59075 Latex Balloons-12 | Harry Potter | 8 Pcs Multi 12'","Unique Party","2.10","3120","104","6552","02/07/2019","1.18","2946","4.6","0.92","159","Toys & Games","B07MVYJ31F","https://www.amazon.co.uk/dp/B07MVYJ31F"
"","","23","( 5ltr Pack ) Flash Professional All Purpose Liquid Cleaner Lemon 5L","Flash","9.95","403","13","4010","04/28/2016","6.25","235","4.7","3.7","5205","Grocery","B01EX168N4","https://www.amazon.co.uk/dp/B01EX168N4"
"","","24","Character World L.O.L Surprise OMG! Single Duvet Cover Design | Buzz Girls Design Two Sided Bedding Duvet Cover With Matching Pillow Case","Character World","15.95","330","11","5264","01/31/2019","11.33","114","4.6","4.62","20321","Home & Kitchen","B08BG1ST6H","https://www.amazon.co.uk/dp/B08BG1ST6H"
