"Export date: 7/11/2021, 7:18:39 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Birthday Party Cone Hats Pom Poms11PCS Lovely Cake Cone Birthday Paper HatsLovely CrownFor Children and Adults ( 9 hats and 2 crowns)","Zuou","3.99","180","4","718","01/25/2021","2.33","6","4","1.66","15087","Toys & Games","B08TW9H3CY","https://www.amazon.co.uk/Birthday-Lovely-Children-Adults-crowns/dp/B08TW9H3CY/ref=sr_1_4132?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4132"
"Average Sales: 942","","2","AIMASI Scented Candles Gift Set of 4 JasmineLotusLilac Blossoms & White GardeniaNatural Soy Wax Portable Travel Tin Candle","AIMASI","15.99","917","14","14663","01/15/2019","11.36","1773","4.5","4.63","8459","Home & Kitchen","B07MTKKYCK","https://www.amazon.co.uk/AIMASI-Scented-Blossoms-Gardenia-Portable/dp/B07MTKKYCK/ref=sr_1_4133?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4133"
"Average Sales Rank: 10,105","","3","XIYUNTE Square Shower Mat Non Slip Anti Mould - 53 x 53cm/21 x 21inch Anti Slip Shower Mat with Suction Cup Antibacterial Rubber Bathtub Mat with Drain Holes Machine Washable Clear White","XIYUNTE","12.26","3246","133","39796","07/02/2018","8.2","5106","4.5","4.06","221","Home & Kitchen","B07S2ZCZ5K","https://www.amazon.co.uk/XIYUNTE-Washable-Bathroom-Antibacterial-Transparent/dp/B07S2ZCZ5K/ref=sr_1_4134?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4134"
"Average Price: £11.61","","4","Granddaughter Birthday Card - (JJ-V502) - Pretty In Denim - Velvet Range - Embossed Foil and Flitter Finish","Jonny Javelin","3.08","453","16","1395","03/11/2021","","537","4.8","","2501","Stationery & Office Supplies","B07B4JBTT2","https://www.amazon.co.uk/Granddaughter-Birthday-Card-JJ-V502-Embossed/dp/B07B4JBTT2/ref=sr_1_4135?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4135"
"Average Reviews: 1,250","","5","Azatees 10 pcs Anti Slip Reusable Underlaying Carpets Rugs Runners and Mats Gripper Pads for Secure Taping on Wooden Laminated and Tile Flooring","Azatees","5.99","558","14","3342","03/01/2021","4.02","180","3.8","1.97","8099","Home & Kitchen","B08XQYSGK8","https://www.amazon.co.uk/Azatees-Reusable-Underlaying-Laminated-Flooring/dp/B08XQYSGK8/ref=sr_1_4136?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4136"
"","","6","12 x Cupcake Boxes Individual White Single Fairy Cake with Clear Window Cardboard Packaging Box Baking Kids Muffins Cookies Weddings","Komonee","4.99","1229","55","6133","02/27/2015","2.02","179","4.6","2.97","1086","Home & Kitchen","B07D5BXJCM","https://www.amazon.co.uk/Individual-White-Cupcake-Boxes-Window/dp/B07D5BXJCM/ref=sr_1_4137?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4137"
"","","7","PLCatis Curtain Hooks Plastic White Curtain Track Glider Hooks Effortless Gliding Curtain Rail Slider Hooks Rollers for Window Door Shower Curtain 100-Pack","PLCatis","6.99","272","15","1901","01/08/2021","4.87","14","4.3","2.12","7224","Home & Kitchen","B08SJBL734","https://www.amazon.co.uk/PLCatis-Curtain-Plastic-Effortless-100-Pack/dp/B08SJBL734/ref=sr_1_4138?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4138"
"","","8","Spiralizer Sedhoom Spiralizer for Vegetables 7-Blade Foldable Vegetable Spiral Slicer Zucchini Noodle & Veggie Pasta & Spaghetti Maker for Low Carb/Paleo/Gluten-Free Meals","Sedhoom","23.99","245","13","5878","11/11/2020","18.14","81","4.2","5.85","8808","Home & Kitchen","B08N5TLJK7","https://www.amazon.co.uk/Spiralizer-Vegetables-Sedhoom-Vegetable-Gluten-Free/dp/B08N5TLJK7/ref=sr_1_4129?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4129"
"","","9","Chrome Metallic Rose Gold Balloons for Party 50 pcs 12 inch Thick Latex Balloons for Rose Gold Baby Bridal Shower Birthday Party Decorations (Rose Gold)","Hayayu","7.75","330","8","2558","06/29/2021","4.35","3","5","3.4","16503","Home & Kitchen","B0914WB7PS","https://www.amazon.co.uk/Chrome-Metallic-Balloons-Birthday-Decorations/dp/B0914WB7PS/ref=sr_1_4130?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4130"
"","","10","H&S Jute Twine String 600 Feet 6ply 3mm Thick Strong Natural Jute Rope Roll stronger than 3ply for Floristry Garden Gifts","H&S","6.99","2320","77","16217","01/15/2018","3.74","1809","4.8","3.25","335","Garden & Outdoors","B0791GDKBP","https://www.amazon.co.uk/String-Strong-Natural-stronger-Floristry/dp/B0791GDKBP/ref=sr_1_4131?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4131"
"","","11","Febreze Ambi Pur 3Volution Air Freshener Plug-In Diffuser Refill Starter Kit Odour Eliminator Cotton Fresh 80 ml (20 x 4)","Febreze","23.79","1347","41","32045","12/01/2018","17.97","938","4.6","5.82","1318","Grocery","B07L5BS94K","https://www.amazon.co.uk/Ambipur-Febreze-3Volution-Freshener-Alternating/dp/B07L5BS94K/ref=sr_1_4132?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4132"
"","","12","Maxzzz Pillows for Sleeping 2 Pack Down Alternative Bed Pillow Hypoallergenic Mesh Gusseted Pillow with Plush Fiber","Maxzzz","34.99","197","3","6893","03/15/2021","27.46","15","4.6","7.53","52146","Home & Kitchen","B08YY7YX8T","https://www.amazon.co.uk/Maxzzz-Sleeping-Alternative-Hypoallergenic-Gusseted/dp/B08YY7YX8T/ref=sr_1_4133?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4133"
"","","13","Cricut Vinyl 40 Pack 12' x 12'Permanent Adhesive Backed HTV Vinyl 36 Vinyl Sheets + 4 Transfer Tape for Vinyl 18 Assorted Colours Decoration for Cricut Silhouette Cameo Craft Cutters","Landteek","21.99","259","7","5695","04/09/2021","16.45","11","4.8","5.54","5976","Stationery & Office Supplies","B0923GZZ7Z","https://www.amazon.co.uk/Permanent-Adhesive-Transfer-Decoration-Silhouette/dp/B0923GZZ7Z/ref=sr_1_4134?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4134"
"","","14","Yueshop 2x7FT Artificial Wisteria Vine Garland Plants Flowers Arts For Ceremony Home Wedding Decoration (White)","Yueshop","11.99","2861","83","34303","08/04/2019","","1172","4.1","","531","Home & Kitchen","B07W41ZL71","https://www.amazon.co.uk/Yueshop-Artificial-Wisteria-Ceremony-Decoration/dp/B07W41ZL71/ref=sr_1_4135?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4135"
"","","15","ISUDA USB Fan Clip on Desk Fan 5000mAh Portable Fan with Rechargeable Battery 720 Degree Rotatable Fan for Home Office and Outdoor Travel","ISUDA","15.99","293","4","4685","04/01/2021","11.36","20","4.2","4.63","37782","Home & Kitchen","B091GHB5JM","https://www.amazon.co.uk/ISUDA-5000mAh-Portable-Rechargeable-Rotatable/dp/B091GHB5JM/ref=sr_1_4136?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013077&s=kitchen&sr=1-4136"
