"Export date: 7/11/2021, 5:47:55 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","BTXYM Torch Lighter Refillable Mini Butane Lighter with Safety Lock Waterproof and Windproof Gas Lighter Adjustable Jet Flame Lighter with Gift Box Black(without Butane)","BTXYM","10.99","417","12","4583","04/15/2021","7.1","18","3.6","3.89","10637","Home & Kitchen","B092M89HR8","https://www.amazon.co.uk/BTXYM-Refillable-Waterproof-Windproof-Adjustable/dp/B092M89HR8/ref=sr_1_2644?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2644"
"Average Sales: 882","","2","3 Pcs Balloons Knot Tying Tool Helium Balloons Blower Balloons Accessory for Party Decor Balloon Ties Tying Tool","N\A","5.09","270","6","1374","01/19/2021","2.1","34","3.7","2.99","9527","Toys & Games","B08TCGPX2M","https://www.amazon.co.uk/Balloons-Helium-Blower-Accessory-Balloon/dp/B08TCGPX2M/ref=sr_1_2645?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2645"
"Average Sales Rank: 7,451","","3","Geedel Food Chopper Easy to Clean Manual Hand Chopper Dicer Slap Press Chopper Mincer for Vegetables Onions Garlic Nuts Salads and More - Save Your Prep Time","Geedel","23.99","396","10","9500","09/14/2020","18.14","2822","3.8","5.85","13447","Home & Kitchen","B08FHKNXS3","https://www.amazon.co.uk/Manual-Chopper-Vegetable-Cutting-Mincer/dp/B08FHKNXS3/ref=sr_1_2646?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2646"
"Average Price: £14.83","","4","Nestling Centrifugal Juicer Juice Fruit and Vegetable New Design Without Handle 2 Speeds Juice Machine MAX 600W Anti-Drip Function Non-Slip Feet Stainless Steel and BPA Free","Nestling","31.99","249","6","7966","04/08/2021","24.92","24","4.2","7.07","22334","Home & Kitchen","B08V4QBLGT","https://www.amazon.co.uk/Nestling-Centrifugal-Vegetable-Anti-Drip-Stainless/dp/B08V4QBLGT/ref=sr_1_2647?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2647"
"Average Reviews: 1,740","","5","Brandy Glasses Crystal Glasses Set of 6 Cognac Glasses - 390ml (13.7oz) - Pack of 6 Glasses Whiskey Glasses Set of 6 (Martini Glass 6 Pack 175ml)","EDGE 99","16.99","158","7","2684","07/07/2020","12.21","10","4.2","4.78","20515","Home & Kitchen","B08FZF69XG","https://www.amazon.co.uk/Brandy-Glasses-Crystal-Set-Cognac/dp/B08FZF69XG/ref=sr_1_2648?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2648"
"","","6","Champagne Flutes Set of 2 Smalibal 220ml Hand Blown Crystal Champagne Glasses Prosecco Glasses with Premium Gift Box Modern Elegant Gift for Women Men Wedding Anniversary Christmas Birthday","Smalibal","22.99","180","8","4138","05/11/2021","17.29","5","4.8","5.7","17845","Home & Kitchen","B094N65SC5","https://www.amazon.co.uk/Champagne-Smalibal-Prosecco-Anniversary-Christmas/dp/B094N65SC5/ref=sr_1_2649?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2649"
"","","7","Tefal B372S544 5 Piece Essential Pots and Pans Set Black Aluminium Non Stick","Tefal","44.99","4001","89","180005","04/04/2009","32.64","8233","4.6","12.35","474","Home & Kitchen","B004SNMXRS","https://www.amazon.co.uk/Tefal-Piece-Essential-Black-Aluminium/dp/B004SNMXRS/ref=sr_1_2650?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2650"
"","","8","Pack of 40 | Baby Clothes Nursery Wardrobe Coat Hangers | With Hooks for Hanging Tops Skirts & Trousers | Available in Pink Blue or Cream | (Cream)","Baby Bear","5.99","176","5","1054","05/09/2017","2.58","1567","4.5","3.41","","","B07145FL3D","https://www.amazon.co.uk/Baby-Clothes-Wardrobe-Trousers-Available/dp/B07145FL3D/ref=sr_1_2641?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2641"
"","","9","Delonghi Descaler Ecodecalk 2 x 100ml (Pack of 3)","Dlonghi","19.98","415","15","8292","08/21/2013","14.74","847","4.7","5.24","7845","Home & Kitchen","B0168JBG2M","https://www.amazon.co.uk/Delonghi-Descaler-Ecodecalk-100ml-Pack/dp/B0168JBG2M/ref=sr_1_2642?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2642"
"","","10","The Photo Album Company Dispenser Box with 250 Photograph Photo Corner - Clear","Hampton Frames","1.79","1007","35","1803","10/02/2006","0.47","3311","4.5","1.32","2227","Home & Kitchen","B000J66PFE","https://www.amazon.co.uk/Photo-Album-Company-Dispenser-Photograph/dp/B000J66PFE/ref=sr_1_2643?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2643"
