"Export date: 7/11/2021, 6:39:34 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Kaleidoscope Age 4 Girl Pink Foil Party Banner - Happy 4th Birthday Unicorn","Kaleidoscope","1.80","159","10","286","01/17/2015","0.47","93","4.6","1.33","5955","Toys & Games","B00SDIACCC","https://www.amazon.co.uk/Girl-Pink-Foil-Party-Banner/dp/B00SDIACCC/ref=sr_1_3763?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010678&s=kitchen&sr=1-3763"
"Average Sales: 701","","2","HUTHIM Cocktail Making Set 8piece Professional Cocktail Shakers Set 750ml Stainless steel Shaker and Bar Accessories for Home Pub Cocktail Mixing Set Cocktail Book-Excellent Bartender Kit Gift.","HUTHIM","14.99","162","9","2428","04/15/2021","10.52","65","4.4","4.47","13955","Home & Kitchen","B08RMWKNT3","https://www.amazon.co.uk/HUTHIM-Professional-Stainless-Accessories-Book-Excellent/dp/B08RMWKNT3/ref=sr_1_3764?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010678&s=kitchen&sr=1-3764"
"Average Sales Rank: 14,495","","3","COMLIFE Portable Neck Fan 2600mAh Battery Operated Ultra Quiet Hands Free USB Fan with 6 Speeds Strong Wind 360 Adjustable High Flexibility Wearable Personal Fan for Home Office Outdoor Travel","COMLIFE","11.04","461","15","5089","03/10/2021","7.14","7203","4.7","3.9","15583","Home & Kitchen","B08ZS7GKGG","https://www.amazon.co.uk/COMLIFE-Portable-Operated-Adjustable-Flexibility/dp/B08ZS7GKGG/ref=sr_1_3774?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010737&s=kitchen&sr=1-3774"
"Average Price: £12.85","","4","Oil Pastel SetProfessional Painting Oil Pastel Soft Drawing Graffiti Art Crayons Pastel Sticks Set Washable Round Oil Pastels for KidsArtistStudentBeginner 50 Colours","XGOPTS","12.99","252","8","3273","06/28/2020","...","338","4.6","","9146","Home & Kitchen","B08BYKH1M9","https://www.amazon.co.uk/Professional-Painting-Graffiti-Washable-Beginner/dp/B08BYKH1M9/ref=sr_1_3775?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010737&s=kitchen&sr=1-3775"
"Average Reviews: 1,469","","5","Canvas Prints 5 Pieces Modern Artwork Playstation Console Gaming Arena Pictures Photo Paintings On Wall Art Artwork Living Room Home Decorations Wall Decor150X80CM","ORFINA","17.88","137","4","2450","04/04/2021","12.96","16","3.1","4.92","50249","Home & Kitchen","B091NVLDK5","https://www.amazon.co.uk/Playstation-Pictures-Paintings-Decorations-Decor150X80CM/dp/B091NVLDK5/ref=sr_1_3776?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010737&s=kitchen&sr=1-3776"
"","","6","Bosch Neff Siemens Tecnik Oven Cooker 40w Lamp Bulb - Genuine part number 057874","Bosch","5.17","275","9","1422","08/14/2013","2.17","164","4.5","3","19566","Home & Kitchen","B00ELK2L6Q","https://www.amazon.co.uk/Bosch-Neff-Siemens-Tecnik-Cooker/dp/B00ELK2L6Q/ref=sr_1_3777?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010737&s=kitchen&sr=1-3777"
"","","7","Talking Tables Pack of 12 - Size 18cm 7' Tea Party Vintage Floral Paper Plates Small | Truly Scrumptious Party Plates | Great For Birthday Party Baby Shower Wedding And Anniversary | 12 Pack","Talking Tables","3.99","1803","60","7194","01/20/2017","1.17","2108","4.6","2.82","343","Toys & Games","B01MS9LP25","https://www.amazon.co.uk/Talking-Tables-Scrumptious-Cardboard-Multicolour/dp/B01MS9LP25/ref=sr_1_3778?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010737&s=kitchen&sr=1-3778"
"","","8","PARKER QUINK Rollerball Pen Ink Refill Medium Black 2 Count","PARKER","5.99","2460","82","14735","06/07/2016","3.69","4383","4.5","2.3","263","Stationery & Office Supplies","B01GPM3OD6","https://www.amazon.co.uk/dp/B01GPM3OD6"
"","","9","ABC Products Universal Cooker Hood Grease & Odour Filter Kit for Kitchen Extractor Fan Vent (47cm x 57cm cut to size)","ABC Products","5.99","186","6","1114","01/30/2021","4.02","13","4.5","1.97","12439","Home & Kitchen","B08VGS69S5","https://www.amazon.co.uk/dp/B08VGS69S5"
"","","10","TV Wall Bracket for 37-75 Inch Flat& Curved TVs up to 60kg Max.VESA 600x400mm Dual Arm TV Wall Mount","Perlegear","45.99","2669","88","122747","01/06/2017","36.77","5122","4.8","9.22","195","Electronics & Photo","B01MS4N45A","https://www.amazon.co.uk/dp/B01MS4N45A"
