"Export date: 7/11/2021, 7:23:46 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Chef Aid Stainless Steel Balloon Whisk Measures 25.5cm","Chef Aid","2.99","1758","58","5256","07/07/2007","0.35","3578","4.3","2.64","1299","Home & Kitchen","B000TAU2H2","https://www.amazon.co.uk/Chef-Aid-10E02910-Balloon-Whisk/dp/B000TAU2H2/ref=sr_1_4252?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4252"
"Average Sales: 646","","2","Cocktail Shaker 750ML Cocktail Making Set Heavy Duty Coktail Mixer with Jigger Cap & Strainer Large Capacity for Drinks Bar Accessories Home Use","N / A","9.99","677","22","6763","10/22/2020","6.28","94","4.7","3.71","8930","Home & Kitchen","B08LNH7K48","https://www.amazon.co.uk/Cocktail-Coktail-Strainer-Capacity-Accessories/dp/B08LNH7K48/ref=sr_1_4253?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4253"
"Average Sales Rank: 5,555","","3","SUCTION SUCKER WINDOW HOOKS CLEAR PLASTIC HOOK 25MM ( pack of 10 )","NANDEYIBI","2.80","205","6","574","03/09/2012","0.99","793","4.2","1.81","12770","Home & Kitchen","B007IWC4KM","https://www.amazon.co.uk/SUCTION-SUCKER-WINDOW-HOOKS-PLASTIC/dp/B007IWC4KM/ref=sr_1_4254?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4254"
"Average Price: £9.27","","4","Easy Fit Universal Pink Butterflies Light Decoration Ceiling Lamp Chandelier Pendant","COUNTRY CLUB","12.79","260","8","3325","07/01/2016","8.65","1714","4.7","4.14","1479","Lighting","B01HTN1FYK","https://www.amazon.co.uk/Universal-Butterflies-Decoration-Ceiling-Chandelier/dp/B01HTN1FYK/ref=sr_1_4255?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4255"
"Average Reviews: 729","","5","15M LED Strip Lights Music Sync RGB Colour Changing Lighting Strip with Remote and Control Box for Home TV Kitchen DIY Christmas Decoration","unknow","12.99","495","16","6430","11/18/2020","8.82","227","4","4.17","724","Lighting","B08NTG2Q7J","https://www.amazon.co.uk/Changing-Lighting-Control-Christmas-Decoration/dp/B08NTG2Q7J/ref=sr_1_4256?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4256"
"","","6","Hooks Ring Toss Game Toss Hook And Ring Toss Battle Game Tik Tok Toy Hook And Shot Ladder Gamek Play Platoon Hook And Ring Game With Scoreboard Fast-Paced Interactive Game For Bar Home Drink Games","Fiorky","16.59","150","5","2489","05/10/2021","...","44","3.4","","7412","Toys & Games","B091TS64YV","https://www.amazon.co.uk/Battle-Platoon-Scoreboard-Fast-Paced-Interactive/dp/B091TS64YV/ref=sr_1_4257?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4257"
"","","7","Hotpoint 10 Hole Washing Machine Drum Paddle Pack of 3","Hotpoint","6.88","219","7","1507","11/01/2009","4.21","226","4.4","2.67","51","Large Appliances","B002V6T4B2","https://www.amazon.co.uk/Hotpoint-Hole-Washing-Machine-Paddle/dp/B002V6T4B2/ref=sr_1_4258?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4258"
"","","8","INSHI Quilted Super King Mattress Protectors - Hypoallergenic Deep Fitted Mattress Cover for Bed - Ultra Soft Waterproof and Breathable Mattress Topper for Bed.","INSHI","19.99","1095","36","21889","08/17/2020","14.75","116","4.6","5.24","1308","Home & Kitchen","B08KH76QBT","https://www.amazon.co.uk/INSHI-Quilted-Super-Mattress-Protectors/dp/B08KH76QBT/ref=sr_1_4249?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4249"
"","","9","Acctim 22522 Wickford Kids Wall Clock in White","Acctim","7.97","225","7","1793","02/06/2018","...","682","4.5","","19455","Home & Kitchen","B079M3C176","https://www.amazon.co.uk/Acctim-22522-Wickford-Clock-White/dp/B079M3C176/ref=sr_1_4250?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4250"
"","","10","MasterClass Square Baking Tin/Small Roasting Pan with PFOA Free Non Stick Heavy Duty Carbon Steel 23 x 23 cm","MasterClass","10.65","345","11","3674","03/01/2004","6.84","847","4.7","3.81","10901","Home & Kitchen","B0001IX3N2","https://www.amazon.co.uk/MasterClass-Non-Stick-Square-Baking-Tin/dp/B0001IX3N2/ref=sr_1_4251?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4251"
"","","11","Paul Lamond Pizza Party Game","Paul Lamond","6.99","311","10","2174","10/17/2013","3.71","915","4.7","3.28","3588","Toys & Games","B00GGGHMZ8","https://www.amazon.co.uk/Paul-Lamond-Pizza-Party-Game/dp/B00GGGHMZ8/ref=sr_1_4252?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4252"
"","","12","Maouywiee Cone Bag 100 PCS Clear Cello Treat Bags Popcorn Bags Triangle Goody Bags with Twist Ties for Candies Handmade Cookies (5.1' X 9.8')","Miss Team","5.49","2349","78","12896","01/14/2019","3.6","656","4.6","1.89","358","Home & Kitchen","B07MFYSSCV","https://www.amazon.co.uk/Triangle-Cookies-Popcorn-Chocolate-Handmade/dp/B07MFYSSCV/ref=sr_1_4253?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4253"
"","","13","Okany Rose Gold Birthday Decorations Happy Birthday Balloons for Girls Women Happy Birthday Banners Party Birthday Decoration Set with Confetti Latex Balloons","Okany","10.19","835","27","8509","11/24/2020","6.42","588","4.3","3.77","2208","Home & Kitchen","B08P1SCZF2","https://www.amazon.co.uk/Okany-Birthday-Decorations-Balloons-Decoration/dp/B08P1SCZF2/ref=sr_1_4254?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4254"
"","","14","Soap Dispensing Dish Brush 3 Pack of Replaceable Brush Heads Dish Brush with Soap Dispenser Dish Scrub Brush Soap Dispensing for Dishes Pot Pan Scrub and Sink Scrubbing without Leak","ILAVCOOL","12.99","230","7","2988","04/22/2021","8.82","55","4.3","4.17","5900","Grocery","B0936JDBNK","https://www.amazon.co.uk/Dispensing-Replaceable-Dispenser-Scrubbing-without/dp/B0936JDBNK/ref=sr_1_4255?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4255"
"","","15","PISHI Curtain Wire Net Cord Cable For Multi-Purpose Voile with Hooks and Eyes 3 Meter (3 Eyes and 3 Hooks)","PISHI","4.95","979","32","4846","02/15/2021","3.14","329","4.6","1.81","1569","Home & Kitchen","B08WLVB6BC","https://www.amazon.co.uk/PISHI-Curtain-Cable-Multi-Purpose-Voile/dp/B08WLVB6BC/ref=sr_1_4256?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4256"
"","","16","Hilka 17161102 Combination Spanner Set Metric in Display Box 11 Piece Clear","Hilka","6.75","568","18","3834","12/25/2014","3.71","1574","4.6","3.04","624","DIY & Tools","B00KESOUAE","https://www.amazon.co.uk/Hilka-17161102-Combination-Spanner-Display/dp/B00KESOUAE/ref=sr_1_4257?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4257"
"","","17","Clinell Universal Cleaning and Disinfectant Spray for Surfaces - 500 ml - White Universal Spray Kills 99.9% of Germs Quick and Absorbent Kind to Skin NO Bleach","Clinell","3.50","...","...","...","09/11/2009","...","695","4.7","","","","B002ZM4SVI","https://www.amazon.co.uk/Clinell-Hand-Surface-Sanitiser-500ml/dp/B002ZM4SVI/ref=sr_1_4258?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4258"
"","","18","White Cake Boxes - 8'' Square (200mm sq.) (Pack of 5)","Culpitt","5.25","287","9","1507","03/04/2021","2.24","390","4.6","3.01","24573","Home & Kitchen","B07D1RPBC5","https://www.amazon.co.uk/White-Cake-Boxes-Square-200mm/dp/B07D1RPBC5/ref=sr_1_4259?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4259"
"","","19","PROFESSIONAL 2 IN 1 RUBBER HAND BRUSH GENERAL PURPOSE CLEANING BRUSH WITH SCRATCH FREE RUBBER BRISTLES - IDEAL FOR PET HAIR REMOVAL FROM CARPETS AND FURNISHINGS by THE DUSTPAN AND BRUSH STORE","TDBS The Dustpan and Brush Store","6.99","903","30","6312","08/12/2017","4.41","1829","4.2","2.58","1221","Grocery","B074SKGDSH","https://www.amazon.co.uk/Professional-Brush-General-Cleaning-BRISTLES/dp/B074SKGDSH/ref=sr_1_4263?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4263"
"","","20","LED Starry Sky Projector Rotating Water Wave Star ProjectorRemote Controlled Night Light Color Changing Music Player with Bluetooth Suitable for Baby Adult Parties and Christmas Gifts","ZOVER","17.99","393","13","7070","03/17/2021","13.06","7","3.7","4.93","2173","Lighting","B08V8PH2X1","https://www.amazon.co.uk/dp/B08V8PH2X1"
"","","21","Wildlife World Badger/ Fox Food2Kg","Wildlife World","6.70","368","12","2466","02/17/2011","3.49","316","4.5","3.21","2597","Garden & Outdoors","B004Q38X1A","https://www.amazon.co.uk/Wildlife-World-2Kg-Badger-Food/dp/B004Q38X1A/ref=sr_1_4265?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013380&s=kitchen&sr=1-4265"
