"Export date: 7/11/2021, 6:13:32 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Crafts 4 All Permanent Fabric Laundry Marker Non Bleed Dual Tip Black 2 Piece","Crafts 4 ALL","4.98","592","19","2948","03/14/2016","3.17","5329","4.1","1.81","4147","Home & Kitchen","B01CYZ6VHY","https://www.amazon.co.uk/Crafts-All-Permanent-Fabric-Laundry/dp/B01CYZ6VHY/ref=sr_1_3340?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009175&s=kitchen&sr=1-3340"
"Average Sales: 745","","2","Holife Handheld Vacuum Cordless 6.5Kpa Powerful Hand Held Hoover Portable Car Vac Lightweight Rechargeable Small Cleaner(Wall-mount Charger 3h Fast Charging 30min Use HEPA Filter) Home Pet Floor","Holife","29.99","1300","43","38987","03/04/2021","23.22","153","4.3","6.77","1175","Home & Kitchen","B0872FLSPF","https://www.amazon.co.uk/Holife-Handheld-Cordless-Lightweight-Wall-mount/dp/B0872FLSPF/ref=sr_1_3341?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009175&s=kitchen&sr=1-3341"
"Average Sales Rank: 9,663","","3","Lepro Fairy Lights Battery Powered 5M 50 LED Warm White Globe String Lights 8 Modes & Timer Indoor Outdoor Christmas Lights for Bedroom Party Gazebo and More Remote Control Included","Lepro","12.99","423","14","5495","06/19/2020","8.82","60","4.5","4.17","1736","Lighting","B08BHYVP92","https://www.amazon.co.uk/Lepro-Battery-Powered-Festoon-Included/dp/B08BHYVP92/ref=sr_1_3342?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009175&s=kitchen&sr=1-3342"
"Average Price: £15.24","","4","ARVO Lint Roller Lint Remover with 90 Sheets per Roll 1 Handle with 1 Roll Removes DustDirt Dandruff Pet Hair from Clothes Furniture and Carpet (90 Total sheets)","ARVO","3.47","1662","55","5767","01/19/2021","0.76","984","4.6","2.71","1529","Home & Kitchen","B08TBVDMDY","https://www.amazon.co.uk/ARVO-Remover-Removes-Dandruff-Furniture/dp/B08TBVDMDY/ref=sr_1_3343?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009175&s=kitchen&sr=1-3343"
"Average Reviews: 1,445","","5","SUPERSUN Citronella Candles Outdoors Large: 12 Pack Garden Citronella Candle 12 x 2.5oz Smokeless 80hrs Long Burn Time for Garden BBQ Camping Patio Outdoors Indoors 100% Soy Wax","SUPERSUN","15.99","822","27","13144","05/16/2021","11.36","34","4.5","4.63","5938","Home & Kitchen","B08TZQGZLD","https://www.amazon.co.uk/SUPERSUN-Citronella-Candles-Outdoors-Large/dp/B08TZQGZLD/ref=sr_1_3344?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009175&s=kitchen&sr=1-3344"
"","","6","Tisaika Silent Alarm Clocks Bedside Non Ticking Battery Powered Table Clocks Luminous Large Display Snooze Light Function for Bedroom Office","Tisaika","12.99","1712","57","22239","12/09/2019","8.82","2225","4.4","4.17","825","Home & Kitchen","B081C6P7KG","https://www.amazon.co.uk/Tisaika-Bedside-Ticking-Luminous-Function/dp/B081C6P7KG/ref=sr_1_3345?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009175&s=kitchen&sr=1-3345"
"","","7","Digital pH and TDS Meter Combo 0.05ph High Accuracy pH Tester +/- 2% Readout Accuracy TDS Tester Water Quality Tester for Household Drinking Water Pool Hydroponics Aquarium Water Yellow","Eletorot","9.99","336","11","3357","12/20/2019","6.25","24","4.2","3.74","8562","Home & Kitchen","B0922Y8FNQ","https://www.amazon.co.uk/dp/B0922Y8FNQ"
"","","8","12 x Simple Premium Bee Note Cards Made from Recycled Paper","the lazy panda card company","4.99","283","9","1412","03/10/2021","3.18","22","4.9","1.81","2769","Stationery & Office Supplies","B08YJKLBGJ","https://www.amazon.co.uk/Simple-Premium-Cards-Recycled-Paper/dp/B08YJKLBGJ/ref=sr_1_3337?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009175&s=kitchen&sr=1-3337"
"","","9","Tomshine Touch Control Bedside Table Lamp Dimmable Nightstand Light 3 Levels Brightness Adjustable Lamp with Fabric Shade for Bedroom Living RoomLED Bulb Included","Tomshine","19.99","462","15","9235","01/02/2020","14.75","323","4.5","5.24","416","Lighting","B083DVPJC2","https://www.amazon.co.uk/dp/B083DVPJC2"
"","","10","Unique Party 56040 - 9' Latex Assorted Happy 6th Birthday Balloons Pack of 10","Unique","1.75","227","7","397","06/18/2018","-0.73","257","4.6","2.48","8657","Toys & Games","B07DTRYMLV","https://www.amazon.co.uk/dp/B07DTRYMLV"
"","","11","Kenwood BLP41.A0CT Jug Blender White","Kenwood","39.99","210","7","8398","04/28/2020","31.69","127","4.2","8.3","15458","Home & Kitchen","B085LWH1K5","https://www.amazon.co.uk/dp/B085LWH1K5"
"","","12","JS Towel Rail Self Adhesive Towel Holder Hanger SUS304 Stainless Steel Towel Rack 43.5cm/17.1 inch Anti-rust Dual Rod Towel Shelf Bar with 2 Hooks Multi-Function for Bathroom Shower Kitchen","JS","25.99","130","4","3379","03/25/2021","20.63","17","4.8","5.36","18456","DIY & Tools","B08TWHH78T","https://www.amazon.co.uk/dp/B08TWHH78T"
"","","13","Rolson 90005 24 LED Lamp with Hook and Magnet Set - 3 Pieces","Rolson","12.14","250","8","3035","04/01/2013","8.33","2488","4.5","3.81","4502","DIY & Tools","B00C1EB33Q","https://www.amazon.co.uk/dp/B00C1EB33Q"
"","","14","HadinEEon Milk Frother Electric Milk Steamer for Capuccino Chocolate Automatic Hot & Cold Milk Heater Warmer Silent Milk Coffee Frother 4.4 oz/10.1 oz (Black)","HadinEEon","39.99","955","31","38190","04/24/2020","31.69","15948","4.6","8.3","1393","Home & Kitchen","B07VNSB7Z1","https://www.amazon.co.uk/dp/B07VNSB7Z1"
"","","15","ANSIO Mini Tower fan - Black 16 inch Oscillating Fan with 3 Speed setting  Ideal for Desktop Bedside Table Home or Office Use","ANSIO","24.99","3032","75","75770","04/17/2020","17.09","548","4.3","7.9","638","Home & Kitchen","B0878PRZSW","https://www.amazon.co.uk/ANSIO-Mini-Tower-fan-Oscillating/dp/B0878PRZSW/ref=sr_1_2741?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007844&s=kitchen&sr=1-2741"
"","","16","NAIA Reed Diffuser - 100% Vegan & Eco-Friendly Black Reed Diffusers for Home - 180ml Citrus & Grapefruit Refreshing Blend - Luxury Oil Diffuser & Air Freshener - 8 Reed Diffuser Sticks - Home Decor","NAIA","20.00","324","10","6480","03/21/2021","14.76","27","4.7","5.24","9405","Health & Personal Care","B08P679Q4P","https://www.amazon.co.uk/dp/B08P679Q4P"
"","","17","200 Pieces Stainless Steel Pipe Screens - Smoking Pipe Filters Screens for Pipe Bong & More - 15mm (0.6in) - Bong Gauze Ash Catcher Smoking Screen (50 Pack)","UkGlass","4.29","360","12","1544","03/31/2021","","22","4","","9727","Home & Kitchen","B091FG9961","https://www.amazon.co.uk/Pieces-Stainless-Steel-Pipe-Screens/dp/B091FG9961/ref=sr_1_2410?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007064&s=kitchen&sr=1-2410"
"","","18","UHU White Tack Twin Pack - Sticky Reusable Adhesive Putty","UHU","2.95","577","19","1702","11/04/2012","1.12","1833","4.6","1.83","6464","Home & Kitchen","B00A1KV52Q","https://www.amazon.co.uk/dp/B00A1KV52Q"
"","","19","100 Sheets A4 White Glossy Self Adhesive Printable/Sticky Back Label Printing Paper Sheet","Evergreen Goods Ltd","13.49","225","7","3035","11/23/2016","10.38","506","4.4","3.11","27668","Home & Kitchen","B071P123FQ","https://www.amazon.co.uk/dp/B071P123FQ"
"","","20","GoFriend BBQ Grill Mat Set of 5 Non-stick Barbecue Grill & Baking Mats for Baking on Gas Charcoal Oven and Electric Grills - Free 12' BBQ Tongs and Silicone Brush","GoFriend","9.99","3340","111","33367","07/24/2017","6.28","3086","4.5","3.71","220","Garden & Outdoors","B0747QBBPB","https://www.amazon.co.uk/dp/B0747QBBPB"
"","","21","Premier Stationery N0288466 World of Colour Jumbo Coloured Sidewalk Chalk (Pack of 6)","Premier Stationery","2.99","233","7","697","06/02/2016","0.32","438","4.4","2.67","1226","Stationery & Office Supplies","B01GHF3EFO","https://www.amazon.co.uk/dp/B01GHF3EFO"
"","","22","Abrafix 20pk Stick On Glass Protective Pads .5' 20/Pkg-Clear 1/2'","Abrafix","1.95","19","0","37","05/15/2015","0.27","207","4.7","1.68","29128","Home & Kitchen","B06XBBML6K","https://www.amazon.co.uk/dp/B06XBBML6K"
"","","23","LED Motion Sensor Closet Lights 3 Pack 62 LEDs Dimmable Under Cabinet Lights with Remote Control USB Rechargeable Wireless Under Cupboard Lights Magnetic Safe Night Light for Stairs Wardrobe Kitchen","LightBiz","28.98","246","8","7129","02/01/2021","22.37","28","4.4","6.61","4205","Lighting","B08VHYMM6D","https://www.amazon.co.uk/dp/B08VHYMM6D"
"","","24","48Pcs Retro Record Aesthetic Picture for Wall Collage Indie Room Decor Art Posters for Dorm Wall Decor Wall Art Prints for VSCO Girls Boys Party Photo Display Bedroom Decor for Music Lovers","GROBRO7","20.99","162","5","3400","04/21/2021","15.6","4","4.2","5.39","67672","Home & Kitchen","B09331GKZR","https://www.amazon.co.uk/dp/B09331GKZR"
