"Export date: 7/11/2021, 5:40:51 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","12","VETOUR LED Tea Lights Candles 24pack Realistic LED Flickering Operated Tea Lights Steady Battery Tealights Long Lasting Electric Fake Candles Decoration for Party and Gifts Ideas","VETOUR","6.52","458","26","2986","10/27/2020","3.31","472","4.4","3.21","579","Lighting","B08LY6GCQ5","https://www.amazon.co.uk/VETOUR-Flameless-Realistic-Flickering-Decoration/dp/B08LY6GCQ5/ref=sr_1_2453?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2453"
"","","13","Cedar Moth Repellent QUARED 54 Pack Moth Repellent Cedar Blocks Clothes Protection 100% Natural Chemical-Free Eco-friendly Insect Trap Wardrobe and Drawer Freshener","QUARED","6.99","128","12","895","01/18/2021","3.74","5","4.8","3.25","3918","Garden & Outdoors","B08T9FPMCN","https://www.amazon.co.uk/Repellent-QUARED-Protection-Chemical-Free-Eco-friendly/dp/B08T9FPMCN/ref=sr_1_2454?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2454"
"","","14","Scoot 50g Fox Repellent Sachets (Pack of 2)","Foxolutions","8.15","710","22","5787","02/17/2011","4.69","841","3.4","3.46","1918","Garden & Outdoors","B00A38YLS6","https://www.amazon.co.uk/Scoot-50g-Repellent-Sachets-Pack/dp/B00A38YLS6/ref=sr_1_2455?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2455"
"","","15","DeWalt SGRFC Reinforcer Clear Glasses","DEWALT","5.95","688","27","4094","10/24/2007","3.04","2317","4.6","2.91","1532","DIY & Tools","B000646VDK","https://www.amazon.co.uk/DeWalt-SGRFC-Reinforcer-Clear-Glasses/dp/B000646VDK/ref=sr_1_2456?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2456"
"","","16","Astonish Powerful Oven and Cookware Cleaner with No Harsh Chemicals 150g","Astonish","2.49","975","46","2428","07/08/2007","-0.38","2601","4.3","2.87","1100","Grocery","B000TBK7PI","https://www.amazon.co.uk/Astonish-Oven-Cookware-Cleaner-150g/dp/B000TBK7PI/ref=sr_1_2457?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2457"
"","","17","Kirkland Signature Foodservice Foil - Premium Quality Aluminium Foil 30cm x 200 metres","KIRKLAND SIGNATURE","19.72","960","36","18931","07/17/2011","14.52","765","4.8","5.2","1511","Grocery","B005D50R3M","https://www.amazon.co.uk/Kirkland-Signature-Foodservice-Foil-Aluminium/dp/B005D50R3M/ref=sr_1_2458?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2458"
"","","18","SPARES2GO Vent Hose Condenser Kit with 3 x Adapters for White Knight Tumble Dryer (1.2m)","Spares2go","11.49","213","11","2447","08/13/2017","7.55","1702","4.1","3.94","11095","Home & Kitchen","B074SVSSTX","https://www.amazon.co.uk/SPARES2GO-Condenser-Adapters-Knight-Tumble/dp/B074SVSSTX/ref=sr_1_2459?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2459"
"","","19","Hanfords 100% Egyptian Cotton 200 Thread Count Fitted Sheet 23CM Depth (White Double)","Hanfords","10.49","400","15","4196","02/09/2021","6.71","104","4.4","3.78","7721","Home & Kitchen","B08W9RR4WR","https://www.amazon.co.uk/Hanfords-Egyptian-Cotton-Thread-Fitted/dp/B08W9RR4WR/ref=sr_1_2463?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2463"
"","","20","Portable Lint Remover Carpet Lint Roller 3PCS Lint Cleaner Pro Clothes Brush Lint rolled Yewrrite Debobbler Clothes Fuzz Shaver Reusable Double Sided Fabric Shaver Sweater Woven Coat Pet Hair","Yewrrite","5.59","1282","29","7166","02/25/2021","2.52","579","4.3","3.07","2915","Home & Kitchen","B08XJ2HWKK","https://www.amazon.co.uk/Portable-Remover-Yewrrite-Debobbler-Reusable/dp/B08XJ2HWKK/ref=sr_1_2464?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&smid=AMIC0RTBPT2JB&sr=1-2464"
"","","21","Set of Scratch & Sketch Kraft Small/Medium/Large Square Scrapbook- Quality Brown Kraft Paper Scrapbook with Ribbon (Small 15cm x 15cm - 50 Sheets)","Tallon","4.43","528","19","2339","06/04/2021","","908","4.3","","5513","Home & Kitchen","B085QJ36M7","https://www.amazon.co.uk/Tallon-Medium-Scrapbook-Quality-Scrapbook/dp/B085QJ36M7/ref=sr_1_2465?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2465"
"","","22","Class of 2021 Balloons with Gold Star Hanging Foil Gold Balloons Letter for High School College Grad Graduation Party Decorations Gold","Mannli","9.99","363","15","3626","03/31/2021","7.08","7","4.4","2.91","3468","Toys & Games","B091DQ1YXM","https://www.amazon.co.uk/Balloons-Hanging-College-Graduation-Decorations/dp/B091DQ1YXM/ref=sr_1_2466?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2466"
"","","23","15pk Tool Hooks | Heavy Duty Garage Hooks | Shed Hooks for Garden Tools | Double Hooks Design for Small or Large Items","Sol","7.99","247","15","1974","01/12/2021","4.83","128","4.7","3.16","3463","DIY & Tools","B08SQP27Y1","https://www.amazon.co.uk/Hooks-Garage-Garden-Double-Design/dp/B08SQP27Y1/ref=sr_1_2467?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2467"
"","","24","12 x A Note to Say Cards in Each of the Four Seasons: Various Styles (Tree)","the lazy panda card company","4.99","187","19","933","04/19/2021","3.18","9","5","1.81","2003","Stationery & Office Supplies","B092W42NVT","https://www.amazon.co.uk/Note-Cards-Each-Four-Seasons/dp/B092W42NVT/ref=sr_1_2468?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2468"
