"Export date: 7/11/2021, 6:03:43 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","12","FLOWood Solar Torch Lights Waterproof Dancing Flickering Flame Solar Lights 51 LED Landscape Decoration Lighting Dusk to Dawn Auto On/Off Security Solar Flame for Garden Patio Pathway-4 Pack","FLOWood","22.99","854","64","19633","04/20/2019","17.29","649","4.5","5.7","152","Lighting","B07TTB9H3C","https://www.amazon.co.uk/FLOWood-Waterproof-Flickering-Landscape-Decoration/dp/B07TTB9H3C/ref=sr_1_3077?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3077"
"","","13","3 x Satya Nag Champa Incense Sticks 15 gms","Satya Nag Champa","2.19","562","11","1231","05/04/2016","0.8","767","4.8","1.39","11402","Home & Kitchen","B01N54BZK1","https://www.amazon.co.uk/Satya-Nag-Champa-Incense-Sticks/dp/B01N54BZK1/ref=sr_1_3078?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3078"
"","","14","Miele GN Vacuum Hoover Bags - TT5000 S5210 S5211 S5261 Cat & Dog Genuine Original Hyclean + Filters (1 Box 5 Air Fresheners)","Miele","13.10","449","12","5882","10/17/2014","8.92","839","4.7","4.18","9718","Home & Kitchen","B00OM1QC5K","https://www.amazon.co.uk/Miele-Vacuum-Hoover-Bags-Fresheners/dp/B00OM1QC5K/ref=sr_1_3079?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3079"
"","","15","Alytimes Wood Floating Shelves Set of 2 Wall Hanging ShelfOrganizer Rack Floating Decorations Display Shelves","Alytimes","11.99","205","9","2458","12/14/2020","7.98","34","4.5","4.01","15379","Home & Kitchen","B08QHWDTQH","https://www.amazon.co.uk/Alytimes-Floating-Shelves-Organizer-Decorations/dp/B08QHWDTQH/ref=sr_1_3080?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3080"
"","","16","Portable Air Conditioner Evaporative Air Cooler 3 in 1 Mini Air Conditioner Fan 3 Speed Desktop Cooler Fan Personal Space Air Cooler Humidifier Mobile Air Conditioners unit for Home Office Outdoor","Prettyuk","32.99","141","8","4652","03/25/2021","25.76","21","4.8","7.23","18185","Home & Kitchen","B0911XB1S1","https://www.amazon.co.uk/Portable-Conditioner-Evaporative-Humidifier-Conditioners/dp/B0911XB1S1/ref=sr_1_3081?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3081"
"","","17","CANNA Coco Coir 50L","CANNA","17.31","473","18","8188","10/11/2013","9.69","599","4.6","7.62","2485","Garden & Outdoors","B004WY128O","https://www.amazon.co.uk/Hydrogarden-Canna-Coco-Coir-Natural/dp/B004WY128O/ref=sr_1_3082?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3082"
"","","18","Pilot Blue Frixion Rollerball Erasable Pens Pen Refills Replacement Spare Ink BLS-FR7 (Pack Of 3 - 9 Refills) Packaging May Vary","Pilot","10.99","637","25","7001","07/31/2014","8.26","1179","4.7","2.73","1512","Stationery & Office Supplies","B00MAGPHVE","https://www.amazon.co.uk/Frixion-Rollerball-Erasable-Refills-Replacement/dp/B00MAGPHVE/ref=sr_1_3083?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3083"
"","","19","3D Stickers for Kids Toddlers Vivid Puffy Kids Stickers 24 Diffrent Sheets over 550 Coloured 3D Stickers for Boys Girls Teachers as Reward Craft Scrapbooking","Meafeng","5.99","2425","105","14526","04/10/2019","4.02","2983","4.7","1.97","347","Home & Kitchen","B07QSHWKC7","https://www.amazon.co.uk/Stickers-Toddlers-Diffrent-Coloured-Scrapbooking/dp/B07QSHWKC7/ref=sr_1_3087?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3087"
"","","20","Just Peach Oil Reed Diffuser Refill Larger Size 250ml - Mouth Watering Juicy Peach Accord","Hassett Green London","9.99","246","10","2458","10/23/2019","6.28","466","4.4","3.71","7291","Health & Personal Care","B07ZJKT1NH","https://www.amazon.co.uk/Just-Peach-Diffuser-Refill-250ml/dp/B07ZJKT1NH/ref=sr_1_3088?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3088"
"","","21","MMTX Blue Balloon Garland Kit Arch 96 pcs Blue Balloon Arch Macaron Balloon Blue White Silver Latex Balloons Supplies for Birthday Baby Shower Wedding Party Decorations","MMTX","10.96","257","10","2817","02/01/2021","7.1","26","4.2","3.86","5638","Toys & Games","B091BXY7NX","https://www.amazon.co.uk/MMTX-Balloons-Supplies-Birthday-Decorations/dp/B091BXY7NX/ref=sr_1_3089?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3089"
"","","22","Hen Party Decoration BalloonHen Night Rose Gold Accessories Supplies with Bride to Be BannerHen Do Confetti Latex Balloon Bachelorette Cake Topper for Bridal Shower Decorations.","Sumtoco","14.99","1373","36","20581","03/13/2021","10.52","75","4.6","4.47","2092","Home & Kitchen","B08YV51BTZ","https://www.amazon.co.uk/Decoration-Accessories-Supplies-Bachelorette-Decorations/dp/B08YV51BTZ/ref=sr_1_3090?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3090"
"","","23","Birthday Card Granddaughter - 9 x 6 inches - Regal Publishing C80442","Regal Publishing","1.84","815","27","1500","08/12/2019","","1180","4.8","","1318","Stationery & Office Supplies","B07WD58MRS","https://www.amazon.co.uk/Wonderful-Granddaughter-Birthday-Kitten-INCHES/dp/B07WD58MRS/ref=sr_1_3091?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3091"
"","","24","Renshaw Lincoln Green Ready to Roll Fondant Icing Sugarpaste - 250g","Renshaw","2.95","1035","27","3053","02/24/2017","","651","4.7","","2149","Grocery","B075WY9PYZ","https://www.amazon.co.uk/Renshaw-Lincoln-Green-Fondant-Sugarpaste/dp/B075WY9PYZ/ref=sr_1_3092?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008582&s=kitchen&sr=1-3092"
