"Export date: 7/11/2021, 5:48:47 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","TECKNET Mini Handheld Fan Portable USB Fan with Rechargeable 5200mAh Power Bank Function Personal Electric Fan 3 Adjustable speed Desk Fan for Home / Office / Travel","TECKNET","13.49","564","14","7608","04/06/2021","9.22","204","4.7","4.27","7927","Home & Kitchen","B091STSY46","https://www.amazon.co.uk/TECKNET-Handheld-Portable-Rechargeable-Adjustable/dp/B091STSY46/ref=sr_1_2649?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2649"
"Average Sales: 878","","2","Parker Deluxe Gp Converter","PARKER","5.90","526","15","3103","05/27/2011","4.4","1429","4.6","1.5","2735","Stationery & Office Supplies","B0052XFZ5K","https://www.amazon.co.uk/Parker-Luxury-Deluxe-Fountain-Converter/dp/B0052XFZ5K/ref=sr_1_2650?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2650"
"Average Sales Rank: 4,404","","3","XUXRUS Toilet Brush and Holder 2 PackSilicone Toilet Bowl Brushes With Quick Drying Holder Soft Brush for Bathroom Toilet White Grey (Flooring)","XUXRUS","15.70","1296","67","20347","07/13/2020","11.12","642","4.6","4.58","773","Home & Kitchen","B08CVCJ26R","https://www.amazon.co.uk/XUXRUS-Silicone-Bathroom-Cleaning-Flooring/dp/B08CVCJ26R/ref=sr_1_2670?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007689&s=kitchen&sr=1-2670"
"Average Price: £9.04","","4","INEOS Sport Hand Sanitiser Spray 50ml","INEOS Hygienics","1.99","326","19","649","04/01/2021","-0.52","3","5","2.51","3435","Beauty","B0945RQM72","https://www.amazon.co.uk/INEOS-Sport-Hand-Sanitiser-Spray/dp/B0945RQM72/ref=sr_1_2651?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2651"
"Average Reviews: 1,385","","5","Vitax Ltd Citrus Feed for Summer Soluble Plant","Vitax Ltd","6.91","713","23","4927","07/09/2007","3.67","571","4.6","3.24","1842","Garden & Outdoors","B001CMWI78","https://www.amazon.co.uk/Vitax-200g-Citrus-Feed-Summer/dp/B001CMWI78/ref=sr_1_2655?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2655"
"","","6","Cocktail Making Set Cocktail Shaker Set 750ml Stainless Steel Bar Tool Set Bartender Kit with Display Stand by AYAOQIANG","AYAOQIANG","23.59","1911","53","45080","05/01/2019","17.8","4695","4.7","5.79","1142","Home & Kitchen","B07RCXXWYB","https://www.amazon.co.uk/Cocktail-Stainless-Bartender-Display-AYAOQIANG/dp/B07RCXXWYB/ref=sr_1_2656?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2656"
"","","7","Addis Cotton Mop with 3 Piece Handle White & Metallic-Grey 44.4 x 10.01 x 3 cm","Addis","5.49","2563","109","14071","04/01/2015","2.47","2642","4.3","3.02","289","Grocery","B00VHX3VE6","https://www.amazon.co.uk/Addis-Cotton-3-Piece-Handle-Metallic-Grey/dp/B00VHX3VE6/ref=sr_1_2657?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2657"
"","","8","Ninja Professional Chopper [NJ1002UKBK] Stackable 200W Black","Ninja","24.99","2476","90","61875","01/30/2016","18.27","4861","4.8","6.72","463","Home & Kitchen","B01B81R34U","https://www.amazon.co.uk/Ninja-NJ1002UKBK-NINJA-Chopper-Black/dp/B01B81R34U/ref=sr_1_2658?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2658"
"","","9","PH Meter Digital PH Meter PH Meter for Water PH Meter 0.01 PH High Accuracy Water Quality Tester with 0-14 PH Measurement Range Suitable for Household Drinking Water Aquarium Swimming Pool Spa","LIUNOVIP","12.99","387","11","5027","12/24/2020","8.79","1594","4.6","4.2","10872","Home & Kitchen","B08R8FHVGN","https://www.amazon.co.uk/Accuracy-Measurement-Suitable-Household-Drinking/dp/B08R8FHVGN/ref=sr_1_2659?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2659"
"","","10","Whitefurze Square Cake Box Plastic White","Whitefurze","8.00","608","22","4864","05/30/2015","4.6","1171","4.6","3.4","4445","Home & Kitchen","B00YJ8LUYO","https://www.amazon.co.uk/Whitefurze-Square-Cake-Plastic-White/dp/B00YJ8LUYO/ref=sr_1_2660?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007632&s=kitchen&sr=1-2660"
"","","11","OakTree 624658' Happy 4th Birthday Foil Holographic Banner Blue 9 ft","OakTree","1.49","306","9","456","04/26/2013","-0.14","379","4.7","1.63","6322","Toys & Games","B00CJ8SZ5I","https://www.amazon.co.uk/OakTree-624658-Birthday-Holographic-Banner/dp/B00CJ8SZ5I/ref=sr_1_2668?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007689&s=kitchen&sr=1-2668"
"","","12","Clintons: 21st Birthday in 2021 Birthday Card 149x195mm multi 1173911","Clintons","3.29","231","18","760","01/16/2021","2.19","27","4.7","1.1","2221","Stationery & Office Supplies","B08T93NXVP","https://www.amazon.co.uk/Clintons-Birthday-149x195mm-multi-1173911/dp/B08T93NXVP/ref=sr_1_2669?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007689&s=kitchen&sr=1-2669"
"","","13","Anka Replacement Mk2 Filter for Gtech Filter for AirRam Mk2 & Air Ram MK2 K9 Cordless Handheld Vacuum filters Washable Dirt Bin Stick airram Filters Spares Set 2Pack","Anka","12.99","343","10","4456","03/15/2021","8.82","35","4.6","4.17","13733","Home & Kitchen","B08YYHKVMY","https://www.amazon.co.uk/Anka-Replacement-MK2-Cordless-Handheld/dp/B08YYHKVMY/ref=sr_1_2670?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007689&s=kitchen&sr=1-2670"
"","","14","Little Wigwam World Map 'No Tear Guarantee' Educational Poster (60 x 42cm)","Little Wigwam","5.99","388","12","2324","01/25/2015","2.89","1257","4.6","3.1","9844","Home & Kitchen","B00SQ6CU4O","https://www.amazon.co.uk/Little-Wigwam-Guarantee-Educational-Poster/dp/B00SQ6CU4O/ref=sr_1_2671?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007689&s=kitchen&sr=1-2671"
"","","15","STABILO Ink cartridges Blister of 12 Blue","STABILO","2.89","328","11","948","11/25/2017","1.07","1882","4.6","1.82","3803","Stationery & Office Supplies","B077PTMNX7","https://www.amazon.co.uk/STABILO-EASYbuddy-cartridges-Pack-Blue/dp/B077PTMNX7/ref=sr_1_2672?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007689&s=kitchen&sr=1-2672"
"","","16","BTLIN Magnetic Knife Holder Self-Adhesive Stainless Steel Strong Magnetic Knife Rack Storage Strip Holder for Wall Secure and Easy Storage Kitchen Utensil Tool Holding Supplies 14 Inch","BTLIN","11.04","452","24","4990","11/05/2020","7.17","220","4.4","3.87","3963","Home & Kitchen","B08MT9K75V","https://www.amazon.co.uk/BTLIN-Magnetic-Self-Adhesive-Stainless-Storage/dp/B08MT9K75V/ref=sr_1_2673?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007689&s=kitchen&sr=1-2673"
"","","17","Elcoho Hawaiian Leis Tropical Hawaiian Party Necklace Headbands and Wristbands Colorful for Hawaiian Party Decorations Beach Vacation","Elcoho","5.69","447","14","2543","03/18/2021","3.44","14","3.8","2.25","3713","Toys & Games","B08ZD3F497","https://www.amazon.co.uk/Elcoho-Hawaiian-Headbands-Wristbands-Decorations/dp/B08ZD3F497/ref=sr_1_2674?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007689&s=kitchen&sr=1-2674"
"","","18","Growth Technology Ltd GTCAF300 Cactus and Succulent Focus 300ml - Black","Growth Technology Ltd","6.25","517","21","3231","05/15/2012","3.11","1361","4.7","3.14","2048","Garden & Outdoors","B00DCY4O5S","https://www.amazon.co.uk/Growth-Technology-Ltd-GTCAF300-Succulent/dp/B00DCY4O5S/ref=sr_1_2675?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007689&s=kitchen&sr=1-2675"
