"Export date: 7/11/2021, 6:45:18 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","GRESAHOM Macaron Blue Balloon Garland Arch Kit 109pcs Blue White Silver Latex Balloons Silver Confetti Balloon Arch Set Party Decorations for Boys Girls Baby Shower Wedding Birthday Party Decor","GRESAHOM","11.99","980","24","11750","04/01/2021","9.11","77","4.7","2.88","1839","Toys & Games","B091J1HFDT","https://www.amazon.co.uk/GRESAHOM-Balloons-Confetti-Decorations-Birthday/dp/B091J1HFDT/ref=sr_1_3896?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011025&s=kitchen&sr=1-3896"
"Average Sales: 542","","2","Utopia Towels Cabana Stripe Beach Towels (76 x 152 cm) - 100% Ring Spun Cotton Large Pool Towels Soft and Quick Dry Swim Towels (Pack of 4) (Red Navy Grey Plum)","Utopia Towels","26.99","1128","41","30445","12/26/2020","20.68","6072","4.6","6.31","1730","Home & Kitchen","B08BZD5MCK","https://www.amazon.co.uk/Utopia-Towels-Cabana-Stripe-Beach/dp/B08BZD5MCK/ref=sr_1_3897?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011025&s=kitchen&sr=1-3897"
"Average Sales Rank: 6,316","","3","Bosch 2607000096 Planer Blade 17cm x 7.8cm x 0.2cm Silver Pack of 2","Bosch Professional","9.89","352","9","3481","04/08/2010","8.08","1125","4.6","1.81","6308","DIY & Tools","B000NDCUF2","https://www.amazon.co.uk/Bosch-Pro-Hobelmesser-Handhobel-St%C3%BCck/dp/B000NDCUF2/ref=sr_1_3898?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011025&s=kitchen&sr=1-3898"
"Average Price: £11.60","","4","joylink Bubble Bath Toys Automatic Octopus Music Bubble Machine with 42 Nursery Rhymes Bubble Blower Machines Blowing Bubbles Maker Blower Tub Toys for Toddlers Kids Happy Bath Time","joylink","10.49","286","12","3000","11/05/2020","6.71","76","3.8","3.78","4666","Toys & Games","B08MTRBY2G","https://www.amazon.co.uk/joylink-Automatic-Octopus-Machines-Toddlers/dp/B08MTRBY2G/ref=sr_1_3899?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011025&s=kitchen&sr=1-3899"
"Average Reviews: 1,376","","5","parlat LED Under Cabinet Light Rigel 313cm 380lm Warm White BS","Parlat","10.80","475","22","5130","03/15/2016","6.97","1905","4.7","3.83","720","Lighting","B01BVLURKO","https://www.amazon.co.uk/Parlat-Under-Cabinet-Light-Rigel-single/dp/B01BVLURKO/ref=sr_1_3903?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011025&s=kitchen&sr=1-3903"
"","","6","JVL Hand Held Wiper Blade Window Squeegee Turquoise/Grey","JVL","2.89","339","13","980","03/27/2019","1.4","1272","4.4","1.49","9515","Home & Kitchen","B07PL64S23","https://www.amazon.co.uk/JVL-Wiper-Window-Squeegee-Turquoise/dp/B07PL64S23/ref=sr_1_3904?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011025&s=kitchen&sr=1-3904"
"","","7","NETTA Waffle Maker Machine - Non-Stick Coating - Deep Cooking Plates - Adjustable Temperature Control - Belgian American Sweet Savoury Waffle Iron - 700W","NETTA","34.99","625","34","21869","01/14/2019","27.46","2244","4.4","7.53","2290","Home & Kitchen","B07MK3Q8GG","https://www.amazon.co.uk/NETTA-Non-Stick-Adjustable-Temperature-Stainless/dp/B07MK3Q8GG/ref=sr_1_3906?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011025&s=kitchen&sr=1-3906"
"","","8","Epoxy Resin and Hardener Kit 300ml/325g - 2 Part Crystal Clear Resin Coating for Wood Bar Table Jewelry Making Craft Decoration Bonus Resin Glitter Gloves Measuring Cup and Wooden Sticks","HXDZFX","10.19","548","31","5584","06/14/2019","6.42","335","4.6","3.77","2664","Home & Kitchen","B082SRYBL9","https://www.amazon.co.uk/Epoxy-Resin-940ml-Kit-Decoration/dp/B082SRYBL9/ref=sr_1_3907?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011025&s=kitchen&sr=1-3907"
"","","9","Philips Hue Smart Plug with Bluetooth [Energy Class A++]","Philips Hue","28.99","1560","46","45224","10/04/2019","23.26","2189","4.8","5.73","718","DIY & Tools","B07YQHTK8R","https://www.amazon.co.uk/Philips-Hue-Bluetooth-Google-Assistant/dp/B07YQHTK8R/ref=sr_1_3908?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011025&s=kitchen&sr=1-3908"
"","","10","Metallic Acrylic Paint Set 18 Colors Metallic Paints Non Toxic for Artists Beginners Painting on Rocks Crafts Canvas Wood Fabric Rich Pigment & No Fading 2 Oz/Bottle","INK LAB","16.99","252","13","4281","08/26/2020","12.21","73","4.3","4.78","9383","Home & Kitchen","B08GP28PZ6","https://www.amazon.co.uk/Metallic-Acrylic-Artists-Beginners-Painting/dp/B08GP28PZ6/ref=sr_1_3915?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011079&s=kitchen&sr=1-3915"
