"Export date: 7/11/2021, 7:17:41 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Kampa ME0531 0.8 Litre Squash Collapsible Electric Kettle","Kampa","25.98","177","8","4598","02/09/2016","19.83","220","4.6","6.15","17650","Home & Kitchen","B01BLHJMI6","https://www.amazon.co.uk/Kampa-Squash-Wattage-Collapsible-Electric/dp/B01BLHJMI6/ref=sr_1_4108?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4108"
"Average Sales: 984","","2","Vanity Makeup Mirror Large Cosmetic Mirror with Touch Dimmable Memory Function and 10x Magnification Spot Mirror White (Battery Not Included)","Star Vision","15.99","376","18","6012","03/19/2021","11.36","18","4.4","4.63","5743","Home & Kitchen","B08ZH9WNBC","https://www.amazon.co.uk/Cosmetic-Dimmable-Function-Magnification-Included/dp/B08ZH9WNBC/ref=sr_1_4109?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4109"
"Average Sales Rank: 5,123","","3","Suction HooksWOVTE 4 Packs Powerful Push and Lock Vacuum Multi-Purpose Suction Hanger Heavy Duty Max Holding 3KG for BathroomKitchen Hanging Suction","WOVTE","7.99","285","8","2277","01/04/2021","4.83","53","4.4","3.16","7103","DIY & Tools","B08RYFZHWW","https://www.amazon.co.uk/Suction-WOVTE-Powerful-Multi-Purpose-Bathroom/dp/B08RYFZHWW/ref=sr_1_4110?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4110"
"Average Price: £11.09","","4","Spirit of Equinox Magic Spell Candles Bundle Gift Set with 12 Mixed Colour Candles with Candle Holder Included (Candle Holder Styles May Vary)","Spirit of Equinox","8.30","230","6","1909","03/10/2020","4.82","127","4.6","3.48","22259","Home & Kitchen","B085RMWNZJ","https://www.amazon.co.uk/Spirit-Equinox-Candles-Bundle-Included/dp/B085RMWNZJ/ref=sr_1_4111?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4111"
"Average Reviews: 979","","5","Silverline 447131 Metal Cutting Discs Flat 115 x 3 x 22.2 mm - Pack of 10","Silverline","6.45","570","17","3677","11/30/2006","3.45","1613","4.5","3","2834","DIY & Tools","B000LFXWNG","https://www.amazon.co.uk/Silverline-447131-Metal-Cutting-Discs/dp/B000LFXWNG/ref=sr_1_4112?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4112"
"","","6","Everbuild 506 Universal Contractors PVA 5 kg","Everbuild","9.40","520","13","4888","05/01/2007","6.07","865","4.7","3.33","4258","DIY & Tools","B0012MPV6S","https://www.amazon.co.uk/Everbuild-CONPVA5-Contractors-PVA-5Kg/dp/B0012MPV6S/ref=sr_1_4113?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4113"
"","","7","STAEDTLER 8021-0 ST Oven Hardening Modelling Clay White","STAEDTLER","12.01","832","32","9992","02/13/2019","7.96","1001","4.8","4.05","1254","Toys & Games","B07NLQQBCP","https://www.amazon.co.uk/STAEDTLER-8021-0-ST-Hardening-Modelling/dp/B07NLQQBCP/ref=sr_1_4114?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4114"
"","","8","Nutley's 38cm Plastic Full-Size Seed Trays Without Drainage Holes (Pack of 6)","Nutley's","8.45","461","22","3895","02/10/2012","4.98","1626","4.6","3.47","1894","Garden & Outdoors","B0084406NU","https://www.amazon.co.uk/Nutleys-Full-Size-Seed-Tray-Pack/dp/B0084406NU/ref=sr_1_4105?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4105"
"","","9","Carell Bed Bath Wipes - Easy to use Containing Aloe Vera - Dermotologically Tested Alcohol-Free - Pack of 8 Wipes","Carell","2.45","86","2","211","10/27/2015","0.7","524","4.5","1.75","","","B017XGWF10","https://www.amazon.co.uk/Clinell-Bed-Bath-Wipes-Pack/dp/B017XGWF10/ref=sr_1_4106?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4106"
"","","10","Ronseal RSLMPWFN100G 100g Multi-Purpose Natural Wood Filler Tube","RONSEAL","3.00","2972","102","8916","05/01/2007","0.42","2024","4.3","2.58","210","DIY & Tools","B001GU2BXM","https://www.amazon.co.uk/Ronseal-RSLMPWFN100G-Multi-Purpose-Natural-Filler/dp/B001GU2BXM/ref=sr_1_4107?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013023&s=kitchen&sr=1-4107"
