"Export date: 7/11/2021, 7:40:21 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Anniversary House AHC223 Dino Party Mix Pick Candles-5 Pcs Multicolor","Anniversary House","3.15","153","6","482","03/04/2020","1.62","105","4.6","1.53","10812","Toys & Games","B085FY42D1","https://www.amazon.co.uk/Cake-Decorating-Co-Party-Candles/dp/B085FY42D1/ref=sr_1_4651?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014317&s=kitchen&sr=1-4651"
"Average Sales: 585","","2","Set of 2 Ventilated Microwave Food Plate Dish Cover Kitchen Cooking","Royle Home","3.52","2323","86","8177","06/26/2012","0.8","4810","4.4","2.72","502","Home & Kitchen","B008ESN6PG","https://www.amazon.co.uk/Ventilated-Microwave-Plate-Kitchen-Cooking/dp/B008ESN6PG/ref=sr_1_4652?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014317&s=kitchen&sr=1-4652"
"Average Sales Rank: 9,451","","3","Magnet Expert 15mm dia x 2mm thick N35 Neodymium Magnet - 1.8kg Pull ( Pack of 10 )","first4magnets","3.71","1406","72","5216","01/15/2015","2.09","1179","4.5","1.62","66","Business Industry & Science","B00TACL9QI","https://www.amazon.co.uk/Magnet-Expert-15mm-thick-Neodymium/dp/B00TACL9QI/ref=sr_1_4662?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4662"
"Average Price: £8.45","","4","Bankers Box Paper Storage Bag - FSC Certified 100% Recyclable - 101 x 356 x 254 mm - Pack of 25 - Manilla","Fellowes","16.35","197","7","3221","11/10/2006","11.67","127","4.6","4.68","5757","Stationery & Office Supplies","B002660YMA","https://www.amazon.co.uk/Bankers-Box-Storage-Bag-Pack/dp/B002660YMA/ref=sr_1_4663?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4663"
"Average Reviews: 637","","5","Blue Spot Tools 19549 2 Piece 9 Inch Diamond Cutting Disc Set","Blue Spot Tools","13.00","250","9","3250","01/17/2007","9.23","403","4.5","3.77","6652","DIY & Tools","B000LPDN62","https://www.amazon.co.uk/Blue-Spot-Tools-19549-Diamond/dp/B000LPDN62/ref=sr_1_4664?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4664"
"","","6","400 Pcs Small Grip Seal Bags Small Resealable Plastic Bags Clear Ziplock Bags for Jewelry Beads Vitamins (4x6cm)","WakiHong","7.29","210","9","1531","10/30/2020","3.96","39","4.4","3.33","15013","Home & Kitchen","B08MB1LRSQ","https://www.amazon.co.uk/Resealable-Plastic-Ziplock-Jewelry-Vitamins/dp/B08MB1LRSQ/ref=sr_1_4665?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4665"
"","","7","Electric Lighter Windproof Plasma Lighter USB Rechargeable Electronic Arc Lighter Flameless Candle Lighter with Battery Display Cool Pocket Lighter EDC Lighter.","TOPKAY","9.99","166","5","1658","03/01/2021","7.41","79","4.6","2.58","28566","Home & Kitchen","B0917ZGZF7","https://www.amazon.co.uk/Electric-Windproof-Rechargeable-Electronic-Flameless/dp/B0917ZGZF7/ref=sr_1_4666?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4666"
"","","8","Ice Cube Trays with Lids2-Pack 74 Ice Cubes Silica Gel Flexible  Ice Cube Molds for Chilled Drinks Whiskey & Cocktails","MARIG","6.50","243","8","1580","12/24/2020","3.3","12","4.1","3.2","17274","Home & Kitchen","B08R8GS5ZL","https://www.amazon.co.uk/2-Pack-Flexible-Chilled-Whiskey-Cocktails/dp/B08R8GS5ZL/ref=sr_1_4657?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4657"
"","","9","Brandy Glasses Crystal Glasses Set of 6 Cognac Glasses - 390ml (13.7oz) - Pack of 6 Glasses Whiskey Glasses Set of 6 (Martini Glass 6 Pack 175ml)","EDGE 99","16.99","157","5","2667","07/07/2020","12.21","10","4.2","4.78","27932","Home & Kitchen","B08FZF69XG","https://www.amazon.co.uk/Brandy-Glasses-Crystal-Set-Cognac/dp/B08FZF69XG/ref=sr_1_4658?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4658"
"","","10","Hen Party Bubble Tubes with Heart Topper Pack of 12","HENBRANDT","2.21","1106","38","2444","02/17/2018","","242","4.6","","929","Toys & Games","B079W8BR89","https://www.amazon.co.uk/Party-Bubble-Tubes-Heart-Topper/dp/B079W8BR89/ref=sr_1_4659?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4659"
"","","11","UK Greetings 4th Birthday Card - Birthday Card 4 Year Old Girl - Fun Birthday Princess Design Multi 798412-0-1","UK Greetings","1.89","975","29","1843","08/07/2019","0.55","286","4.6","1.34","1216","Stationery & Office Supplies","B07W7YC9MW","https://www.amazon.co.uk/4th-Birthday-Card-Pretty-Ballerina/dp/B07W7YC9MW/ref=sr_1_4660?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4660"
"","","12","SOLEJAZZ Backflow Incense Burner Waterfall Incense Holder for Home Decor Aromatherapy Ornament with 120 Incense Cones & 30 Incense Sticks","SOLEJAZZ","13.99","231","16","3232","10/22/2020","9.67","270","3.7","4.32","7022","Home & Kitchen","B08FJ5HTDL","https://www.amazon.co.uk/SOLEJAZZ-Backflow-Waterfall-Aromatherapy-Ornament/dp/B08FJ5HTDL/ref=sr_1_4661?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4661"
"","","13","Whaline 50ft Fabric Bunting Banner Pink Floral Bunting Flag 50pcs Cotton Pennant Triangle Flag Vintage Garden Bunting Garland for Wedding Birthday Baby Shower Party Home Farmhouse Decoration","Whaline","13.99","180","9","2518","04/27/2021","9.64","8","4.4","4.35","6907","Toys & Games","B093KRRHTL","https://www.amazon.co.uk/Whaline-Triangle-Birthday-Farmhouse-Decoration/dp/B093KRRHTL/ref=sr_1_4662?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4662"
"","","14","Marvel Comics Official Grey Single Duvet Cover Design | Spiderman Captain America Hulk Design Reversible Two Sided Bedding Duvet Cover With Matching Pillow Case DMCGREDS001UK1","Marvel Comics","15.99","231","5","3694","01/31/2019","11.36","452","4.5","4.63","27296","Home & Kitchen","B089DL75ZJ","https://www.amazon.co.uk/Marvel-Comics-Spiderman-Reversible-DMCGREDS001UK1/dp/B089DL75ZJ/ref=sr_1_4663?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4663"
"","","15","TFSYLISA 100Pcs Kraft Gift Bags Brown Small Pillow Boxes Vintage Natural Candy Boxes with Jute String for Christmas Party Wedding Birthday Baby Shower 3.5x2.5Inch","TFSYLISA","10.99","123","7","1352","03/11/2021","7.13","12","4.8","3.86","20334","Home & Kitchen","B08YNDTSL9","https://www.amazon.co.uk/TFSYLISA-Vintage-Christmas-Birthday-3-5x2-5Inch/dp/B08YNDTSL9/ref=sr_1_4664?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4664"
"","","16","Fackelmann 42609 Chicken Roaster with Bowl Vertical Roaster Holder with Drip Pan for Oven upright duck Roaster BBQ Tool (colour: black)  M","Fackelmann","7.50","270","10","2025","05/28/2012","4.14","1344","4.4","3.36","4639","Garden & Outdoors","B0086UDLYI","https://www.amazon.co.uk/Fackelmann-Upright-Chicken-Roaster-Tinplate/dp/B0086UDLYI/ref=sr_1_4665?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4665"
"","","17","Great Fun Hen Party Night Girls Night Out Dare Cards","Henbrandt","1.61","679","27","1093","04/06/2010","0.31","572","4.4","1.3","3297","Home & Kitchen","B003FNO6U4","https://www.amazon.co.uk/Great-Party-Night-Girls-Cards/dp/B003FNO6U4/ref=sr_1_4666?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4666"
"","","18","24Pcs Superhero avengers party supplies happy birthday superhero banner latex balloons for boys birthday party Superhero Balloons children's man spider theme decoration kit for Kids' Party","LiDCH","11.99","170","5","2038","03/18/2021","7.95","36","4.4","4.04","12849","Toys & Games","B08ZC83C6Z","https://www.amazon.co.uk/Superhero-avengers-superhero-childrens-decoration/dp/B08ZC83C6Z/ref=sr_1_4667?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4667"
"","","19","LETION A4 Paper CutterPaper Trimmer Guillotine with Automatic Security SafeguardScrapbooking Toolfor Cutting Paper Photographs or Labels Office Home Manual Black","LETION","8.49","1046","38","8881","01/10/2019","5.01","583","4.2","3.48","873","Stationery & Office Supplies","B07MCCL2N3","https://www.amazon.co.uk/LETION-Cutter%EF%BC%8CPaper-Guillotine-Safeguard-Scrapbooking-Photographs/dp/B07MCCL2N3/ref=sr_1_4671?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4671"
"","","20","Interplay Concepts 5 Pieces Large 750ml Stainless Steel Cocktail Shaker Set With Strainer Jigger and Mixing Spoon Cocktail Set With Bar Accessories Birthday Gifts for him","interplay concepts","11.45","361","18","4133","08/01/2020","7.52","255","4.7","3.93","6025","Home & Kitchen","B08F3W22RQ","https://www.amazon.co.uk/Interplay-Stainless-Strainer-Bartender-Christmas/dp/B08F3W22RQ/ref=sr_1_4672?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4672"
"","","21","This House we do Disney V2 CASTLE Metal Wall Sign Plaque Wall Art Inspirational D2P","Cirrus","9.99","180","9","1798","11/10/2016","7.41","664","4.7","2.58","14376","Home & Kitchen","B01N8PZYGC","https://www.amazon.co.uk/House-Disney-CASTLE-Plaque-Inspirational/dp/B01N8PZYGC/ref=sr_1_4673?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4673"
"","","22","The Caddy Company Compostable Bin Liners Green 5 Litre 50 Bags","The Caddy Company","4.99","2064","75","10299","02/14/2012","2.02","1367","4.5","2.97","544","Grocery","B00793HELO","https://www.amazon.co.uk/Caddy-Company-Litre-Compostable-Liners/dp/B00793HELO/ref=sr_1_4674?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4674"
"","","23","Merriway BH00040 Plastic Coated Shouldered Mug Cup Hooks 25 mm (1 inch) - White Pack of 25","Merriway","2.19","402","13","880","04/05/2012","0.87","637","4.5","1.32","4068","DIY & Tools","B007RXR0YC","https://www.amazon.co.uk/Merriway%C2%AE-BH00040-Plastic-Coated-Shouldered/dp/B007RXR0YC/ref=sr_1_4675?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4675"
"","","24","H&S Metallic Marker Pens Set of 10 Assorted Colours Metallic Paint Pens for Card Making Scrapbooking Black Paper Glass Metal Ceramics - Medium Bullet Tip","H&S","4.99","908","24","4531","03/14/2019","3.18","1803","4.6","1.81","3871","Home & Kitchen","B07PPM6WDZ","https://www.amazon.co.uk/Metallic-Assorted-Colours-Scrapbooking-Ceramics/dp/B07PPM6WDZ/ref=sr_1_4676?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014372&s=kitchen&sr=1-4676"
