"Export date: 7/11/2021, 5:41:43 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","15pk Tool Hooks | Heavy Duty Garage Hooks | Shed Hooks for Garden Tools | Double Hooks Design for Small or Large Items","Sol","7.99","247","15","1974","01/12/2021","4.83","128","4.7","3.16","3463","DIY & Tools","B08SQP27Y1","https://www.amazon.co.uk/Hooks-Garage-Garden-Double-Design/dp/B08SQP27Y1/ref=sr_1_2467?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2467"
"Average Sales: 1,000","","2","12 x A Note to Say Cards in Each of the Four Seasons: Various Styles (Tree)","the lazy panda card company","4.99","187","19","933","04/19/2021","3.18","9","5","1.81","2003","Stationery & Office Supplies","B092W42NVT","https://www.amazon.co.uk/Note-Cards-Each-Four-Seasons/dp/B092W42NVT/ref=sr_1_2468?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007212&s=kitchen&sr=1-2468"
"Average Sales Rank: 4,467","","3","Brillo Soap Pads 10 per pack","Brillo","4.95","300","12","1485","05/30/2014","","125","4.7","","9828","Home & Kitchen","B00KO2IJ20","https://www.amazon.co.uk/Brillo-Soap-Pads-10-pack/dp/B00KO2IJ20/ref=sr_1_2478?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007265&s=kitchen&sr=1-2478"
"Average Price: £9.18","","4","Olive Oil Sprayer 2Pcs Oil Spray Bottle Vinegar Dispenser Mister with Upgraded Spray Mouth 100ml Glass Oil Dressing Spray for Cooking Kitchen BBQ Salad Baking Roasting Grilling","Contever","12.99","171","11","2221","01/25/2021","8.79","35","4.5","4.2","11389","Home & Kitchen","B08TWC4779","https://www.amazon.co.uk/Dispenser-Upgraded-Dressing-Roasting-Grilling/dp/B08TWC4779/ref=sr_1_2479?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007265&s=kitchen&sr=1-2479"
"Average Reviews: 900","","5","Black Gold Balloon Arch Kit Metallic Black Gold and Silver Balloon Garland Arch Kit for Men Women Birthday Party Wedding Graduation Halloween Great Gatsby Party Ramadan Mubarak Home Decorations","specool","13.98","1385","64","19362","11/19/2019","9.66","380","4.5","4.32","384","Toys & Games","B084R79DBY","https://www.amazon.co.uk/SPECOOL-Anniversary-Graduation-Centerpiece-Decorations/dp/B084R79DBY/ref=sr_1_2480?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007265&s=kitchen&sr=1-2480"
"","","6","Pyrex Mixing Glass Bowl 3.0L 181B000","Pyrex","8.97","497","12","4458","04/02/2014","5.42","434","4.8","3.55","9829","Home & Kitchen","B00JF32LE6","https://www.amazon.co.uk/Pyrex-Mixing-Glass-Bowl-181B000/dp/B00JF32LE6/ref=sr_1_2481?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007265&s=kitchen&sr=1-2481"
"","","7","Everbuild EVBWSWN250 Quick Dry Wood Stain Satin Walnut 250 ml","Everbuild","7.00","312","13","2184","04/15/2013","3.96","336","4.3","3.04","4293","DIY & Tools","B00NVKC89W","https://www.amazon.co.uk/Everbuild-EVBWSWN250-Quick-Stain-Walnut/dp/B00NVKC89W/ref=sr_1_2482?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007265&s=kitchen&sr=1-2482"
"","","8","Dcola Jellyfish Lamp LED Round Lava Mood Light with 16 Colour Changing Jellyfish Aquarium Lamp for Sensory Treatment or Deco Room Night Light Peaceful Relax Gift for Kids Remote Control USB Plug","Dcola","32.99","146","6","4817","01/26/2021","25.76","19","4.1","7.23","3028","Lighting","B08TZZQH5T","https://www.amazon.co.uk/Dcola-Jellyfish-Changing-Aquarium-Treatment/dp/B08TZZQH5T/ref=sr_1_2473?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007265&s=kitchen&sr=1-2473"
"","","9","LTP Grimex - Heavy Duty Cleaner Grease and Grime Remover 1 Litre","LTP","12.51","285","11","3565","04/07/2011","8.42","209","4.3","4.09","5724","Grocery","B00ECTW4S6","https://www.amazon.co.uk/LTP-Grimex-Cleaner-Grease-Remover/dp/B00ECTW4S6/ref=sr_1_2474?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007265&s=kitchen&sr=1-2474"
"","","10","Glass Vase for Flowers Set of 5 Clear Vintage Bud Vase Sweet Mini Pea Vase for Table Centrepiece Indoor Decor Wedding","Glasseam","21.98","374","14","8221","07/13/2020","16.44","120","4.6","5.54","8070","Home & Kitchen","B08CVF14QH","https://www.amazon.co.uk/Flowers-Vintage-Centrepiece-Indoor-Wedding/dp/B08CVF14QH/ref=sr_1_2475?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007265&s=kitchen&sr=1-2475"
