"Export date: 7/11/2021, 6:46:12 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Headboard Bed Screws Bolts (4 Pack) One Piece Fixings To Attach Head Boards","Save On Goods UK","0.69","426","15","294","08/28/2012","-1.74","1410","4.5","2.43","3435","DIY & Tools","B00936LEMA","https://www.amazon.co.uk/Headboard-Screws-Bolts-Washer-fixings/dp/B00936LEMA/ref=sr_1_3932?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011079&s=kitchen&sr=1-3932"
"Average Sales: 961","","2","Natural Solutions - 24 Pack Premium 100% Natural Cedar Rings Moth Repellent Wardrobe & Drawer Freshener Aromatic Cedar Wood Block Storage Accessories Sandpaper Included UK BRAND","Natural Solutions","9.95","443","14","4408","11/14/2020","6.22","66","4.3","3.73","1818","Garden & Outdoors","B08NGSYPTC","https://www.amazon.co.uk/Natural-Solutions%C2%AE-Repellent-Freshener-Accessories/dp/B08NGSYPTC/ref=sr_1_3941?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011134&s=kitchen&sr=1-3941"
"Average Sales Rank: 5,737","","3","MasterClass MCCPCER24 Eco Induction Crepe / Pancake Pan with Healthier Chemical Free Non Stick Aluminium / Iron Black / Blue 24 cm","MasterClass","13.53","309","10","4181","08/01/2014","9.28","907","4.3","4.25","10042","Home & Kitchen","B00OBB8P9C","https://www.amazon.co.uk/KitchenCraft-MasterClass-Ceramic-Induction-Safe-Pancake/dp/B00OBB8P9C/ref=sr_1_3942?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011134&s=kitchen&sr=1-3942"
"Average Price: £8.56","","4","Integral LED Plug in Walls with Dusk to Dawn Photocell Auto Sensor Night Lighting for Hallways Stairs Bedrooms Landings Childrens Room Baby Kids Infants Nursery Kitchen Acrylic 0.6 W","Integral","4.99","2369","78","11821","06/17/2013","2.05","7195","4.7","2.94","77","Lighting","B00DG1HHL0","https://www.amazon.co.uk/Integral-Auto-Sensor-Night-Light/dp/B00DG1HHL0/ref=sr_1_3943?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011134&s=kitchen&sr=1-3943"
"Average Reviews: 1,345","","5","YIQUDUO Water Beads Pack Rainbow Mix 50000 Beads Growing Balls Jelly Water Gel Beads for Spa Refill Kids Sensory Toys Vases Plant Wedding and Home Decor","YIQUDUO","9.99","218","7","2178","04/29/2021","6.25","1","5","3.74","20095","Home & Kitchen","B093SCPYJ7","https://www.amazon.co.uk/YIQUDUO-Rainbow-Growing-Sensory-Wedding/dp/B093SCPYJ7/ref=sr_1_3944?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011134&s=kitchen&sr=1-3944"
"","","6","10' Latex Vibrant White Blue Light Blue Colour Combination Plain Balloons For Party Decorations Valentines Day Pack of 30","Balloons Hub","2.99","2690","89","8043","01/19/2021","1.02","744","4.3","1.97","105","Toys & Games","B08TCGRWS5","https://www.amazon.co.uk/Vibrant-Combination-Balloons-Decorations-Valentines/dp/B08TCGRWS5/ref=sr_1_3945?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011134&s=kitchen&sr=1-3945"
"","","7","Woodluv Set of 2 Oval Wicker Basket with Carry Handles - Natural","WoodLuv","8.99","630","21","5664","10/03/2017","5.43","663","4.5","3.56","2027","Home & Kitchen","B0764F1XRP","https://www.amazon.co.uk/Woodluv-Small-Wicker-Basket-Handles/dp/B0764F1XRP/ref=sr_1_3946?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011134&s=kitchen&sr=1-3946"
"","","8","2 Pack 6-Inch Non-Stick Deep Aluminum Round Cake Pan with Removable Bottom for Wedding/Birthday/Christmas Cake Baking Round Cake Tin Set with Loose Base","KENIY","8.99","2033","67","18277","09/25/2020","5.43","1443","4.3","3.56","1413","Home & Kitchen","B08K36PMYJ","https://www.amazon.co.uk/dp/B08K36PMYJ"
"","","9","Pro-Kleen Professional Carpet & Upholstery Shampoo  Ocean Fresh Fragrance 5L - High Concentrate Cleaning Solution - Suitable for All Machines","Pro-Kleen","13.95","1426","47","19893","05/23/2014","9.64","1765","4.5","4.31","588","Grocery","B00KITAVZC","https://www.amazon.co.uk/dp/B00KITAVZC"
"","","10","ASAKUKI Essential Oil Diffuser with Remote Control 400ml Cool Mist Humidifier 12 Hours Operation Aroma Diffuser with Waterless Safety Switch & 7 LED Colors for Bedroom Spa","ASAKUKI","15.16","1221","40","18510","01/01/2021","10.66","156","4.6","4.5","1835","Health & Personal Care","B08RWS2Z29","https://www.amazon.co.uk/dp/B08RWS2Z29"
