"Export date: 7/11/2021, 6:41:39 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Collapsible Bucket Yellow 10L Car Wash Folding Bucket Idea for Washing Dishes Camping Hiking and Home","Glabepely","13.99","366","22","5120","04/23/2021","9.67","2","5","4.32","2779","Grocery","B093B6SHZZ","https://www.amazon.co.uk/Collapsible-Bucket-Folding-Washing-Camping/dp/B093B6SHZZ/ref=sr_1_3820?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3820"
"","","12"," ROSE GOLD RECTANGLE BOWLB084P2MFJV","Whitefurze","5.25","86","2","452","03/12/2021","","719","4.4","","","","WHITEFURZE","https://www.amazon.co.uk/WHITEFURZE-ROSE-GOLD-RECTANGLE-BOWL/dp/B084P2MFJV/ref=sr_1_3821?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3821"
"","","13","Stamford 37147 & 37148 Multi-Colour 26.9 x 22 x 2.2","Stamford","4.49","481","20","2160","07/23/2013","2.75","2783","4.6","1.74","4983","Home & Kitchen","B00E449ODW","https://www.amazon.co.uk/STAMFORD-INC-27281-Incense-Sticks/dp/B00E449ODW/ref=sr_1_3822?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3822"
"","","14","We are So Proud of You Banner JOOPOM 31pcs Graduation Hanging Decorations Black Congrats Bunting Congratulations Garland with Balloons & Hanging Swirls for Grad Party Ceremony Decoration","JOOPOM","7.99","159","8","1270","02/03/2021","5.72","4","4.1","2.27","17862","Home & Kitchen","B08VRJ3DFJ","https://www.amazon.co.uk/JOOPOM-Graduation-Decorations-Congratulations-Decoration/dp/B08VRJ3DFJ/ref=sr_1_3823?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3823"
"","","15","Olymajy Pizza Knife Cutter Pizza Slicer Sharp Stainless Steel Slicer Knife with Safe Wooden Handle Multifunctional Kitchen Cutter for Pizza Dough 35x11 cm","Olymajy","18.98","334","14","6339","12/24/2020","13.9","23","4.9","5.08","8510","Home & Kitchen","B08R8S958C","https://www.amazon.co.uk/Olymajy-Cutter-Stainless-Multifunctional-Kitchen/dp/B08R8S958C/ref=sr_1_3824?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3824"
"","","16","Daewoo SDA1714 Maker | Usage-1000W | 1.6L Capacity | Ideal for Smooth & Chunky Soup | Led Indicator Lights | Overfill and Overspill Sensors Stainless Steel 1000 W 1.6 liters Silver","Daewoo","38.99","195","10","7603","06/14/2019","30.84","327","4.4","8.15","13313","Home & Kitchen","B07T5VRZGX","https://www.amazon.co.uk/DAEWOO-SDA1714-Usage-1000W-Indicator-Overspill/dp/B07T5VRZGX/ref=sr_1_3825?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3825"
"","","17","Eastlight A4 Premium 'High' White Card Smooth 200 Sheets 160gsm","Eastlight Premium","9.29","715","30","6642","07/15/2020","5.66","291","4.7","3.63","1155","Stationery & Office Supplies","B08CZG1GBL","https://www.amazon.co.uk/Eastlight-Premium-Smooth-Sheets-160gsm/dp/B08CZG1GBL/ref=sr_1_3826?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3826"
"","","18","UEETEK 12pcs Heart Shape Table Number Holders Name Card Holders Memo Clip","UEETEK","16.59","211","8","3500","09/12/2016","11.87","167","4.6","4.72","16279","Home & Kitchen","B01M0Q52FY","https://www.amazon.co.uk/UEETEK-12pcs-Heart-Number-Holders/dp/B01M0Q52FY/ref=sr_1_3827?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3827"
"","","19","Price's Candles Tapered Dinner Candles Pack of 50 Ivory","Price's","14.45","1232","46","17802","12/11/2011","7.71","2216","4.7","6.74","1448","Home & Kitchen","B00F4L9GA0","https://www.amazon.co.uk/Prices-Candles-Unwrapped-Tapered-Dinner/dp/B00F4L9GA0/ref=sr_1_3831?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3831"
"","","20","ASAKUKI Sweet Essential Oils Gift Set  6x10mL 100% Pure Therapeutic Grade Aromatherapy Diffuser Oils Chocolate Gingerbread Apple Cherry Pumpkin Pie Brown Sugar","ASAKUKI","12.99","589","19","7651","12/09/2019","8.79","370","4.3","4.2","4006","Health & Personal Care","B082HTCTG4","https://www.amazon.co.uk/ASAKUKI-Essential-Oils/dp/B082HTCTG4/ref=sr_1_3832?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3832"
"","","21","Bestway Fast Set Swimming Pool Cover Blue 244 cm","Bestway","10.99","1773","41","19485","05/07/2012","7.13","7692","4","3.86","872","Garden & Outdoors","B00FDUUHV4","https://www.amazon.co.uk/Bestway-Fast-Swimming-Pool-Cover/dp/B00FDUUHV4/ref=sr_1_3833?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3833"
"","","22","Problem Solved Anti-Mist Fog Demister Spray for Glasses Visors Goggles Helmets 100ml","Problem Solved","3.69","136","5","502","03/10/2021","0.92","42","3.5","2.77","32586","Home & Kitchen","B08YKCYWNJ","https://www.amazon.co.uk/Problem-Solved-Anti-Mist-Demister-Glasses/dp/B08YKCYWNJ/ref=sr_1_3834?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3834"
"","","23","Brabantia 117626 Microfibre Dish Drying Mat Dark Grey 47 x 40 x 1 cm","Brabantia","7.49","853","29","6389","05/27/2015","4.16","4213","4.8","3.33","2975","Home & Kitchen","B079P9FH2V","https://www.amazon.co.uk/Brabantia-Microfibre-Dish-Drying-Dark/dp/B079P9FH2V/ref=sr_1_3835?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3835"
"","","24","Round Plastic Meal Prep Containers - Reusable BPA Free Food Containers with Airtight Lids - Microwavable Freezer and Dishwasher Safe - Ideal Stackable Salad Bowls - [10 Pack 28 oz)","Igluu Meal Prep","12.95","1839","64","23815","07/21/2019","8.79","4042","4.5","4.16","843","Home & Kitchen","B07VF6LYJN","https://www.amazon.co.uk/Round-Plastic-Meal-Prep-Containers/dp/B07VF6LYJN/ref=sr_1_3836?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010849&s=kitchen&sr=1-3836"
