"Export date: 7/11/2021, 6:18:49 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","CBL Grassleaf Large Wooden Wood Rolling Box","Grassleaf","7.49","299","9","2240","06/03/2010","4.16","1675","4.3","3.33","7948","Home & Kitchen","B003PD4FUK","https://www.amazon.co.uk/Grassleaf-Large-Wooden-Wood-Rolling/dp/B003PD4FUK/ref=sr_1_3484?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009493&s=kitchen&sr=1-3484"
"Average Sales: 1,054","","2","GOLDFAN Shoe Bench Wooden Storage Box Bench with Fabric Cushion Storage Organiser with Handles for Hall Entryway Hallway 61x41x50cm","GOLDFAN","23.99","70","2","1679","07/16/2020","8.57","8","4.6","7.42","1855","Home & Kitchen","B08D3Q94HX","https://www.amazon.co.uk/GOLDFAN-Storage-Organiser-Entryway-61x41x50cm/dp/B08D3Q94HX/ref=sr_1_3485?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009493&s=kitchen&sr=1-3485"
"Average Sales Rank: 6,965","","3","Towelogy 600GSM Cotton Washcloths Multipack Quick Dry Flannels Face Towels Hotel Spa Bathroom Make Up Remover Cloths 30x30cm (Grey Charcoal Pack Of 2)","Towelogy","4.99","700","23","3493","05/19/2020","3.18","357","4.6","1.81","5286","Home & Kitchen","B08X7BWQMK","https://www.amazon.co.uk/Towelogy%C2%AE-Washcloths-Multipack-Flannels-Bathroom/dp/B08X7BWQMK/ref=sr_1_3486?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009493&s=kitchen&sr=1-3486"
"Average Price: £13.69","","4","ATMOKO Acrylic Paint Set Paint Set with 24 Paint Tubs 3 Paintbrushes 1 Palette 1 CanvasPerfect for Canvas Wood Ceramic Fabric etc Good Blending & Rich Pigments for Beginner Or Professional","ATMOKO","10.39","2218","73","23045","02/26/2020","6.59","1943","4.6","3.8","430","Home & Kitchen","B0855MP5KB","https://www.amazon.co.uk/ATMOKO-Paintbrushes-Blending-Pigments-Professional/dp/B0855MP5KB/ref=sr_1_3487?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009493&s=kitchen&smid=A328Z4US2ZOVL0&sr=1-3487"
"Average Reviews: 1,524","","5","Hear-tshaped-Candlestick Candle Birthday Valentines Decoration Wooden Anniversary - best friend birthday giftsbest friend giftsFriends gifts for her (A)","OLD TIMES","10.98","369","12","4052","06/11/2021","7.09","6","3.9","3.89","6019","Home & Kitchen","B097437T6S","https://www.amazon.co.uk/Hear-tshaped-Candlestick-Birthday-Valentines-Decoration-Anniversary/dp/B097437T6S/ref=sr_1_3488?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009493&s=kitchen&sr=1-3488"
"","","6","BABYLO BABYLO Bedside Cozi Sleeper Co-Sleeping Crib Grey","BABYLO","75.99","799","26","60716","01/17/2018","59.39","1450","4.7","16.6","669","Baby Products","B079SN9SRT","https://www.amazon.co.uk/BABYLO-BL11872-Babylo-Cozi-Sleeper/dp/B079SN9SRT/ref=sr_1_3489?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009493&s=kitchen&sr=1-3489"
"","","7","Gift for her | Mama Bear Coaster for cup mug glass | for Mum | for mothers day birthday or christmas from son or daughter | presents for her women | best Mother Mam Mummy","Manta Makes","3.99","4975","217","19850","02/18/2021","2","86","4.8","1.99","28","Handmade Products","B08WWQQ7X3","https://www.amazon.co.uk/Coaster-birthday-christmas-daughter-presents/dp/B08WWQQ7X3/ref=sr_1_3490?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009493&s=kitchen&sr=1-3490"
"","","8","Self Adhesive Clear Sticky Back Plastic Film Grid Cover Exercise Books 33cm x 3 Meter","G4GADGET","4.99","3105","103","15494","03/07/2018","1.91","4726","4.5","3.08","298","Home & Kitchen","B07B9G7V3P","https://www.amazon.co.uk/dp/B07B9G7V3P"
"","","9","Giiwi 1961-60th Birthday Gifts for Women 12 oz Wine Tumbler with Lids Double Wall Vacuum Insulated Stainless Steel Stemless Wine Glass Ideal Gifts for Woman Rose Gold","Giiwi","11.99","176","5","2110","05/28/2021","7.98","1","5","4.01","17886","Home & Kitchen","B0962SLTKS","https://www.amazon.co.uk/dp/B0962SLTKS"
"","","10","Thoughts of you MEMORIAL TUBE LIGHT - LITTLE BIT OF HEAVEN AT HOME","Thoughts of you","10.21","158","5","1613","09/13/2019","6.47","118","4.8","3.74","29875","Home & Kitchen","B07YF4QDLQ","https://www.amazon.co.uk/dp/B07YF4QDLQ"
"","","11","Omasi Dehumidifier Mini Electric 600ml Portable Dehumidifiers Absorb Water 300ml / 24h Automatic ShutdownUltra Quiet Air Cleaner for Home Kitchen Garage Wardrobe Basement","Omasi","23.99","253","8","6069","03/04/2021","18.14","28","4.7","5.85","21552","Home & Kitchen","B08XXJX7S9","https://www.amazon.co.uk/dp/B08XXJX7S9"
"","","12","ABC life Dyson Washable Pre Motor Stick Filters for DC58 DC59 DC61 DC62 V6 V7 V8 Animal Vacuum Cleaner (Pack of 3) ","ABC life","9.96","783","26","7799","07/10/2018","6.23","2288","4.6","3.73","3894","Home & Kitchen","B07FDVR3PB","https://www.amazon.co.uk/dp/B07FDVR3PB"
"","","13","Happy Birthday Cake Toppers 15Pcs Cake Topper Set with Confetti Balloon Fonrroni Heart Stars Cupcake Toppers for Birthday Party Cake Decorations (Gold)","Fonrroni","3.99","325","10","1297","04/28/2021","2.33","9","4.6","1.66","11046","Home & Kitchen","B093PB2S9S","https://www.amazon.co.uk/dp/B093PB2S9S"
"","","14","UK Greetings Big Sister Card - Big Sister Card for New Baby - Congratulations Big Sister UKGQ43-289454","UK Greetings","1.89","673","22","1272","02/23/2015","0.22","706","4.8","1.67","1295","Stationery & Office Supplies","B00TX4R82M","https://www.amazon.co.uk/dp/B00TX4R82M"
"","","15","Pizza Pan Baking Tray 2 PackRound Pizza Crisper Pan Carbon Steel12 Inch Pizza Pans with Holes for OvenNon-Stick Perforated Pizza Baking Set","Old Tjikko","9.99","252","8","2517","11/30/2020","6.28","32","4.2","3.71","8792","Home & Kitchen","B08PC19M1F","https://www.amazon.co.uk/dp/B08PC19M1F"
