"Export date: 7/11/2021, 6:02:48 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","White SQUARE Cake BOXES - PACKS OF 5 - perfect for transporting your creations! (12 Inch)","Reynards","6.93","1442","41","9993","02/11/2016","3.69","1322","4.7","3.24","1762","Home & Kitchen","B01BNR9DJW","https://www.amazon.co.uk/White-SQUARE-Cake-BOXES-transporting/dp/B01BNR9DJW/ref=sr_1_3052?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3052"
"Average Sales: 2,059","","2","Prices Sentinel Tea Lights / Nightlights Pack of 50","Prices","5.99","351","14","2102","10/12/2008","2.89","1024","4.6","3.1","8544","Home & Kitchen","B001I3PKSK","https://www.amazon.co.uk/Prices-Sentinel-Lights-Nightlights-Pack/dp/B001I3PKSK/ref=sr_1_3053?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3053"
"Average Sales Rank: 2,640","","3","KICHLY Plastic Airtight Food Storage Containers - Set of 18 (9 Containers and 9 Snap Lids) Plastic Food containers for Kitchen Pantry - Leak Proof Microwave & Freezer Safe - BPA Free (Transparent)","KICHLY","13.99","2273","68","31799","02/12/2020","9.67","823","4.7","4.32","761","Home & Kitchen","B084Q5MXHV","https://www.amazon.co.uk/KICHLY-Plastic-Container-Containers-Transparent/dp/B084Q5MXHV/ref=sr_1_3054?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3054"
"Average Price: £11.47","","4","Croydex WL601122H Flexi-Fix Portland Always Fits Never Slips Slow Close Anti Bacterial Toilet Seat Wood White 45.5 x 37.5 x 6 cm","Croydex","35.00","867","37","30345","10/23/2017","26.64","710","4.1","8.36","994","DIY & Tools","B076KHB8VM","https://www.amazon.co.uk/Croydex-Flexi-Fix-Portland-Always-Toilet/dp/B076KHB8VM/ref=sr_1_3055?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3055"
"Average Reviews: 3,166","","5","Traditional Paper Shapes Wedding Throwing Confetti (24 Packs) Sprinkled with Love","SWL","12.99","364","15","4728","07/04/2015","8.68","148","4.7","4.31","7445","Home & Kitchen","B010XZBEOC","https://www.amazon.co.uk/Traditional-Wedding-Throwing-Confetti-Sprinkled/dp/B010XZBEOC/ref=sr_1_3056?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3056"
"","","6","Tala Cake Large Loaf Cooling Rack Unknown 40 x 25cm","Tala","5.40","698","28","3769","11/10/2006","2.25","866","4.7","3.15","3178","Home & Kitchen","B000SA8A4A","https://www.amazon.co.uk/Tala-10A21605-Cake-Cooling-Tray/dp/B000SA8A4A/ref=sr_1_3057?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3057"
"","","7","Silverline 427610 Pliers Set 3-Piece Set 160mm (6') Length","Silverline","8.79","484","21","4254","11/30/2006","5.5","2075","4.6","3.29","2228","DIY & Tools","B000LFV8PK","https://www.amazon.co.uk/Silverline-427610-Pliers-3-Piece-Length/dp/B000LFV8PK/ref=sr_1_3058?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3058"
"","","8","Double Tap Shower Spray Hose Bath Tub Sink Spray Attachment Head Washing Indoors PVC TWIN DUO","SHINE","6.99","386","17","2698","03/16/2017","5.08","285","3.6","1.91","2996","DIY & Tools","B06XPKMJ14","https://www.amazon.co.uk/Double-Shower-Attachment-Washing-Indoors/dp/B06XPKMJ14/ref=sr_1_3049?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3049"
"","","9","BONTEC Dual Monitor Stand for 13-27 inch LCD LED PC Screens Ergonomic Double Monitor Mount Stands for Desks Height Adjustable Dual Monitor Arm Bracket Tilt 90 Swivel 180 Rotate 360 VESA 75/100","BONTEC","29.99","3492","124","104725","01/06/2017","23.22","5698","4.6","6.77","147","Computers & Accessories","B01MR397OH","https://www.amazon.co.uk/1home-Ergonomic-Computer-Rotation-Dimensions/dp/B01MR397OH/ref=sr_1_3050?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3050"
"","","10","something different Plaque Wooden Multicolor  H:30cm W:20cm D:1cm","something different","4.83","772","22","3729","07/19/2016","2.58","1272","4.6","2.25","4485","Home & Kitchen","B01LVTW244","https://www.amazon.co.uk/Dance-With-Fairies-Plaque-Sign/dp/B01LVTW244/ref=sr_1_3051?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008524&s=kitchen&sr=1-3051"
