"Export date: 7/11/2021, 5:46:05 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Mengbo Investment Handheld Vacuum Dustbuster Dust busters Cordless Rechargeable Small Handheld Vacuum Vacuum Cleaner Handheld Hand Vacuum Cordless Rechargeable Hand Held Vacuuming","Mengbo Investment","29.99","502","12","15055","04/14/2021","23.22","35","4.4","6.77","10263","Home & Kitchen","B092HJ2LK4","https://www.amazon.co.uk/Mengbo-Investment-Dustbuster-Rechargeable-Vacuuming/dp/B092HJ2LK4/ref=sr_1_2596?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2596"
"Average Sales: 858","","2","4X Prices Outdoor Citronella Candle In Glass Jar Fly Insect Repeller Repellent New","Price's Candles","11.05","1343","26","14840","03/11/2018","7.18","224","4.4","3.87","3385","Home & Kitchen","B07G3BW2HY","https://www.amazon.co.uk/Prices-Outdoor-Citronella-Repeller-Repellent/dp/B07G3BW2HY/ref=sr_1_2597?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2597"
"Average Sales Rank: 22,793","","3","Ikea FISKBO White A4 21x30cm Photo Frame - Set of 6","Ikea","17.24","286","10","4931","09/23/2018","12.42","319","4.4","4.82","12462","Home & Kitchen","B07PNW74JL","https://www.amazon.co.uk/Ikea-FISKBO-White-21x30cm-Photo/dp/B07PNW74JL/ref=sr_1_2598?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2598"
"Average Price: £21.28","","4","Merriway BH04070 Brass Number 2 Picture Wire 3 Metres (9.5 feet) 11 kg (24lb) Breakweight","Merriway","2.32","328","11","761","02/29/2016","0.66","756","4.5","1.66","4907","DIY & Tools","B01CE2ACO0","https://www.amazon.co.uk/Bulk-Hardware-BH04070-Number-Picture/dp/B01CE2ACO0/ref=sr_1_2599?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2599"
"Average Reviews: 1,799","","5","Tiandirenhe 5L LED Ice Bucket Large Capacity Wine Ice Bucket Drink Containers with LED Automatic Change Colors Waterproof Champagne Wine Drink Beer Beverage led ice Cubes for Drinks Party/Home/Bar","Tiandirenhe","22.99","224","12","5150","01/27/2021","17.29","25","4.3","5.7","10039","Home & Kitchen","B08V954ZT4","https://www.amazon.co.uk/Tiandirenhe-Containers-Automatic-Waterproof-Champagne/dp/B08V954ZT4/ref=sr_1_2600?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2600"
"","","6","20Pcs Needle Threader for Hand Sewing Plastic Wire Loop DIY Simple Needle Threader Hand or Machine Threading Sewing Tool Sewing Machines Threaders for Sewing Mending Crafting Handwork","Jieyunran","2.99","139","6","416","04/08/2021","1.48","22","4.1","1.51","23439","Home & Kitchen","B09228D76Q","https://www.amazon.co.uk/Threader-Threading-Machines-Threaders-Crafting/dp/B09228D76Q/ref=sr_1_2601?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2601"
"","","7","Vax S86-SF-CC Steam Fresh Combi Classic Multifunction Steam Mop","Vax","59.99","451","27","27055","06/01/2014","45.84","4919","4.3","14.15","3353","Home & Kitchen","B00KPT6AOG","https://www.amazon.co.uk/Vax-S86-SF-CC-Steam-Classic-Multifunction/dp/B00KPT6AOG/ref=sr_1_2602?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2602"
"","","8","Stanley 0-43-609 Xtreme Torpedo Scaffold Level 25cm","STANLEY","16.50","1191","50","19652","02/21/2011","12.27","4146","4.7","4.23","651","DIY & Tools","B002OPMN8G","https://www.amazon.co.uk/STANLEY-FATMAX-Torpedo-Magnetic-Level/dp/B002OPMN8G/ref=sr_1_2593?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2593"
"","","9","BEDSURE Shower Curtain Grey Gradient - Bath Shower Curtains with 12 Hooks Mould Resistant 180 x 180 cm","Bedsure","11.59","330","11","3825","01/27/2021","","2","5","","11319","Home & Kitchen","B08V1CQNCV","https://www.amazon.co.uk/BEDSURE-Shower-Curtain-Grey-Gradient/dp/B08V1CQNCV/ref=sr_1_2594?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2594"
"","","10","LINGSFIRE 4 Pack Shark Duoclean Filters Set 1 Hepa Filters + 3 Foams Shark Replacement Filter for Shark Upright Vacuum Cleaner NV601UK NV601UKT NV600UK NV600 NV601 NV700UK (4)","LINGSFIRE","14.99","192","11","2878","11/11/2020","10.52","93","4.5","4.47","11954","Home & Kitchen","B08N6SX9T3","https://www.amazon.co.uk/LINGSFIRE-Duoclean-Filters-Replacement-NV601UKT/dp/B08N6SX9T3/ref=sr_1_2595?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2595"
"","","11","Robit Robot Vacuum Cleaner 2000Pa Strong Suction Robotic Vacuum for Pet Hairs Hard Floors Carpets Anti-drop & Self-Charging Super Quiet V7S PRO","Robit","115.99","921","21","106827","07/28/2020","94.16","1118","4.3","21.83","4672","Home & Kitchen","B0836HRB39","https://www.amazon.co.uk/Robit-V7S-Scheduled-Anti-drop-Self-Charging/dp/B0836HRB39/ref=sr_1_2596?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2596"
"","","12","RFIVER Universal TV Stand Legs TV Feet for 20' to 65' Table Top TV Stand Pedestal Riser Replacement Flat&Curved Screen LCD/LED VESA up to 800x500mm for Living room Bedroom","RFIVER","14.44","1145","60","16534","11/28/2017","10.05","1623","4.3","4.39","296","Electronics & Photo","B077SNNDTB","https://www.amazon.co.uk/RFIVER-Universal-Replacement-Adjustable-UT3001X-27-65/dp/B077SNNDTB/ref=sr_1_2597?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2597"
"","","13","Stainless Steel Metal Pipe Screens Filters 20mm Pipe Bowl Screens Bong Gauzes Pipe Smoke Screen Filters","Golden Beads","1.99","789","22","1570","05/08/2020","","801","4.5","","4457","Home & Kitchen","B086XJ2GY5","https://www.amazon.co.uk/Stainless-Screens-Filters-Smoking-Reusable/dp/B086XJ2GY5/ref=sr_1_2598?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2598"
"","","14","HadinEEon Blender Smoothie Makers 3 Speed Mixer with 2 Portable 600ml BPA-free Blending Bottles 350W Stainless Steel Silver","HadinEEon","25.49","1068","72","27223","07/10/2020","19.41","3575","4.6","6.08","685","Home & Kitchen","B08CRVB2TH","https://www.amazon.co.uk/HadinEEon-Smoothie-Portable-Stainless-Vegetables/dp/B08CRVB2TH/ref=sr_1_2599?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2599"
"","","15","Scotch-Brite Classic Scouring Pad 9 Pack","Scotch Brite","5.49","529","25","2904","07/07/2020","2.47","263","4.5","3.02","2353","Grocery","B07LG83ZQ7","https://www.amazon.co.uk/Scotch-Brite-7100223066-Classic-Scouring-Green/dp/B07LG83ZQ7/ref=sr_1_2600?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2600"
"","","16","Travel Sewing Kit AUERVO Over 70 DIY Premium Sewing SuppliesMini Sewing kit for Home Travel & Emergency Filled with Mending and Sewing Needles Scissors Thimble ThreadTape Measure etc","AUERVO","6.99","4328","151","30253","01/21/2021","3.71","7483","4.5","3.28","173","Home & Kitchen","B07FP7HBZ1","https://www.amazon.co.uk/AUERVO-Premium-Supplies-Emergency-Scissors/dp/B07FP7HBZ1/ref=sr_1_2601?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2601"
"","","17","Krisk Bean Stringer and Slicer","KitchenCraft","5.49","335","12","1839","03/01/2004","3.6","1598","4.5","1.89","9834","Home & Kitchen","B0001IXA9Y","https://www.amazon.co.uk/KitchenCraft-Krisk-Runner-Stringer-Slicer/dp/B0001IXA9Y/ref=sr_1_2602?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2602"
"","","18","100 Pcs 5 Inch Mini White BalloonsRomantic Baloon Decorative Latex Balloons Thick Latex Balloons for Baby Shower Birthday Party Wedding Engagement Anniversary Festival Decorations","HONGCI","7.49","930","43","6966","04/13/2021","5.29","8","3.6","2.2","1593","Home & Kitchen","B094RGLCLH","https://www.amazon.co.uk/Balloons-Decorative-Engagement-Anniversary-Decorations/dp/B094RGLCLH/ref=sr_1_2603?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2603"
"","","19","IBELL Night Light Star Projector Galaxy Planets Projector Light 15 Colors Nebula Cloud Starlight Projector Starry Night Lamp with Bluetooth Speaker & Remote Control for Kids Adults Gifts Room Decor","ibell","26.99","370","8","9986","04/14/2021","20.68","27","4.9","6.31","2114","Lighting","B092QX9K3D","https://www.amazon.co.uk/IBELL-Projector-Planets-Starlight-Bluetooth/dp/B092QX9K3D/ref=sr_1_2607?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2607"
"","","20","Urmust Laptop Notebook Stand Holder Ergonomic Adjustable Ultrabook Stand Riser Portable with Heat-Vent Compatible with MacBook Air Pro Dell HP Lenovo Light Weight Aluminum Up to 15.6'(Blue)","Urmust","19.99","1579","113","31564","01/21/2020","14.75","5134","4.6","5.24","304","Home & Kitchen","B08886KLLF","https://www.amazon.co.uk/Urmust-Ergonomic-Adjustable-Ultrabook-Compatible-Blue/dp/B08886KLLF/ref=sr_1_2608?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2608"
"","","21","Unique Party 61748 - Gold Script Congratulations Banner","Unique Party","3.25","246","7","800","03/27/2018","1.7","103","4.4","1.55","21969","Home & Kitchen","B079NXJMFK","https://www.amazon.co.uk/Unique-Party-61748-Script-Congratulations/dp/B079NXJMFK/ref=sr_1_2609?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2609"
"","","22","Command Medium Hook Pack of 2 Hooks and 4 Adhesive Strips Transparent - Damage Free Hanging - Holds up to 900 gm","3M","2.85","2793","123","7960","08/17/2012","0.2","9203","4.6","2.65","257","Home & Kitchen","B0084M66PY","https://www.amazon.co.uk/Command-17091CLR-Medium-Hooks-Strips/dp/B0084M66PY/ref=sr_1_2610?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2610"
"","","23","Stand Mixers for Baking VPCOK 3 in 1 Food Mixer Electric Stand Mixer with 6 Speeds Dough Mixer Machine Stainless Steel Bowl Dough Hook Whisk Beater Multifunctional Stand Mixer","VPCOK","79.77","0","0","0","03/15/2021","63.49","3","3.9","16.28","404381","Home & Kitchen","B08QRQF26T","https://www.amazon.co.uk/VPCOK-Electric-Machine-Stainless-Multifunctional/dp/B08QRQF26T/ref=sr_1_2611?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2611"
"","","24","Rolson 30629 Security Bit Set - Pack of 1","Rolson","4.95","565","21","2797","10/07/2010","2.13","1703","4.3","2.82","2162","DIY & Tools","B00473OARU","https://www.amazon.co.uk/Rolson-30629-Security-Bit-Set/dp/B00473OARU/ref=sr_1_2612?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2612"
