"Export date: 7/11/2021, 7:29:45 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Zwanzer Transfer Tape for Vinyl - 12' x 18 ft (30.5*550cm) Blue Alignment Grid Medium Tack Vinyl Transfer Tape for Cricut Silhouette Cameo Self Adhesive Vinyl for DecalsSigns Windows Stickers","Zwanzer","10.99","764","5","8396","03/11/2021","7.1","26","4.6","3.89","7726","Stationery & Office Supplies","B0932ZG6NN","https://www.amazon.co.uk/Zwanzer-Transfer-Tape-Vinyl-Silhouette/dp/B0932ZG6NN/ref=sr_1_4396?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4396"
"Average Sales: 756","","2","VYTRONIX Animal Multi Cyclonic 3L Bagless Pet Cylinder Vacuum Cleaner","VYTRONIX","56.99","257","16","14646","09/04/2017","44.19","2135","4.2","12.8","6656","Home & Kitchen","B075DF5P2R","https://www.amazon.co.uk/VYTRONIX-Cyclonic-Bagless-Cylinder-Cleaner/dp/B075DF5P2R/ref=sr_1_4397?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4397"
"Average Sales Rank: 4,477","","3","EAMBRITE Gold Rose Happy Birthday Banners Birthday Buntings with 16ft / 50 LEDs Fairy Lights Birthday Decorations Kit Party Supplies for Birthday Party Dcor","EAMBRITE","7.99","555","18","4434","04/21/2021","4.56","8","5","3.43","5857","Home & Kitchen","B0932V5L76","https://www.amazon.co.uk/EAMBRITE-Birthday-Buntings-Decorations-Supplies/dp/B0932V5L76/ref=sr_1_4398?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4398"
"Average Price: £14.20","","4","LED Strip Lights 15M Bluetooth LED Light Strip App and 40 Keys Remote Controller RGB Strip Lights Music Sync Timing Function SMD 5050 Color Changing LED Lights for Bedroom Home Kitchen Party","Auplf","19.99","145","18","2899","08/24/2020","14.75","248","4.4","5.24","951","Lighting","B08GK7QK5H","https://www.amazon.co.uk/Changing-Bluetooth-Controller-Bedroom-Decoration/dp/B08GK7QK5H/ref=sr_1_4399?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4399"
"Average Reviews: 1,096","","5","KitchenCraft KCOVENTH Oven Thermometer Stainless Steel 6.5 x 8 cm Silver","KitchenCraft","8.28","292","12","2418","03/01/2004","4.8","3708","4.4","3.48","10102","Home & Kitchen","B0001IWVD0","https://www.amazon.co.uk/KitchenCraft-Stainless-Steel-Oven-Thermometer/dp/B0001IWVD0/ref=sr_1_4400?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4400"
"","","6","Jonny Javelin Male Happy Birthday Card - Gaming","Jonny Javelin","2.74","373","12","1022","10/27/2018","...","94","4.6","","2758","Stationery & Office Supplies","B07ND4H45V","https://www.amazon.co.uk/Jonny-Javelin-Male-Happy-Birthday/dp/B07ND4H45V/ref=sr_1_4401?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4401"
"","","7","BoYata Monitor Riser Stand Adjustable Height Metal Desktop Stand Storage Organizer Compatible with TV PC Printer Laptop Computer iMac and All Screen Display","BoYata","29.99","272","9","8157","10/16/2020","23.22","583","4.8","6.77","3426","Computers & Accessories","B08L3TMM2X","https://www.amazon.co.uk/dp/B08L3TMM2X"
"","","8","Edible 24K Gold Foil Leaf Sheets 30 Sheets Real Gold Leaf Leafing Sheets Foil Paper for Cake Chocolates Decorating Bakery Pastry Cooking Beauty Routine Makeup Health Spa Art Craft Work","Pveath","13.97","1500","50","20955","06/26/2019","10.45","760","4.4","3.52","1062","Home & Kitchen","B07TLCG8RW","https://www.amazon.co.uk/dp/B07TLCG8RW"
"","","9","Masterplug LDCC3013/4BL-MP Four Socket Medium Open Cable Reel Extension Lead with Handle 30 Metres Blue","Masterplug","28.49","2803","93","79857","03/03/2010","22.82","5656","4.7","5.67","179","DIY & Tools","B004I5BQ38","https://www.amazon.co.uk/dp/B004I5BQ38"
"","","10","13th Birthday Sash and Crown for Girls Rose Gold Official Teenager Sash and Tiara for Girls 13th Birthday Gifts for Happy 13th Birthday Party Favor Supplies","SZHUIHER","10.99","418","13","4594","11/10/2020","7.1","79","4.7","3.89","4649","Toys & Games","B08N4H3QGB","https://www.amazon.co.uk/dp/B08N4H3QGB"
"","","11","ES Traders Washing Line Retractable Clothes Line 30 Meters For Indoor & Outdoor Garden Accessories- Heavy Duty Wall Mounted Washing Line- Clothes Airer Portable Garden Line- 2x 15m Each Line","ES Traders ESHAAN.CO.UK","19.99","117","3","2339","03/30/2021","14.75","98","3.8","5.24","12696","Home & Kitchen","B08TVWCX3N","https://www.amazon.co.uk/ES-Traders-Retractable-Accessories-Portable/dp/B08TVWCX3N/ref=sr_1_4396?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4396"
"","","12","Floor Mop Microfibre Mop- MANGOTIME Kitchen Flat Mop for Hard Floors Laminate Vinyl Tile Wood Floor Cleaning Mop with 4 Washable Chenille & Microfibre Refill Pads and Aluminum Plate (Grey)","MANGOTIME","16.60","870","29","14442","05/27/2020","11.88","630","4.5","4.72","1071","Grocery","B088D2MFJH","https://www.amazon.co.uk/Microfibre-MANGOTIME-Washable-Chenille-Microfiber/dp/B088D2MFJH/ref=sr_1_4397?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4397"
"","","13","Carex Original Professional Hand Wash 5 Litre","Unknown","14.95","417","13","6234","05/14/2018","7.04","255","4.6","3.85","17783","Home & Kitchen","B07D2B1DJY","https://www.amazon.co.uk/Carex-Complete-Protect-Processional-hand/dp/B07D2B1DJY/ref=sr_1_4398?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4398"
"","","14","Baby Coat Hangers Small Clothes Hangers First Steps Pack of 32 White","First Steps","7.17","1260","42","9034","08/09/2016","3.89","1514","4.6","3.28","467","Baby Products","B07KJC4CGR","https://www.amazon.co.uk/dp/B07KJC4CGR"
"","","15","YiWeel Shower Head with Silicone OutletSilk Rain Design Handheld Shower Head 3 Mode","YiWeel","11.89","395","13","4697","11/06/2020","8.22","528","4.5","3.67","4001","DIY & Tools","B08MW6GR3N","https://www.amazon.co.uk/YiWeel-Shower-Silicone-Outlet-Handheld/dp/B08MW6GR3N/ref=sr_1_4400?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4400"
"","","16","Anniversary Card from Hallmark - 3D Champagne Glass Design","Hallmark","2.38","2190","73","5212","09/12/2019","0.97","576","4.7","1.41","212","Stationery & Office Supplies","B07XTWHL7H","https://www.amazon.co.uk/Anniversary-Card-Hallmark-Champagne-Design/dp/B07XTWHL7H/ref=sr_1_4401?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013745&s=kitchen&sr=1-4401"
"","","17","BEDSURE Bath Mat Non Slip - Medium Water Absorbent Bathroom Mat Machine Washable Dark Grey Bathroom Rug 50  80 cm","Bedsure","9.99","662","22","6613","03/08/2021","6.28","117","4.6","3.71","3294","Home & Kitchen","B08P7LVM5G","https://www.amazon.co.uk/dp/B08P7LVM5G"
"","","18","Munchkin Bath Time Toy Crayons - Multi-Coloured Pack of 5","Munchkin","4.97","2408","80","11968","08/05/2013","3.16","6039","4.4","1.81","230","Toys & Games","B00IFWP97O","https://www.amazon.co.uk/dp/B00IFWP97O"
"","","19","Twizler 1st Birthday Card for Child with Giraffe and Monkey - One Year Old - Age 1 - Childrens Birthday Card - Girls Birthday Card - Boys Birthday Card - Happy Birthday Card","Twizler","2.99","600","20","1794","01/07/2018","...","183","4.6","","1901","Stationery & Office Supplies","B078VXGRNL","https://www.amazon.co.uk/dp/B078VXGRNL"
"","","20","WOLF-Garten ZMI15 Multi-Change Lightweight Aluminium Handle Red 150 cm","Wolf-Garten","19.99","989","32","19770","11/12/2008","8.67","2088","4.7","11.32","1258","Garden & Outdoors","B0015UH7Y6","https://www.amazon.co.uk/dp/B0015UH7Y6"
"","","21","APOLLO Egg Cabinet Mint Wood Green 25x18x12","APOLLO","11.50","204","6","2346","07/02/2015","7.56","519","4.8","3.94","11976","Home & Kitchen","B010TB9LWC","https://www.amazon.co.uk/dp/B010TB9LWC"
"","","22","LED Strip Lights 10M Colour Changing WiFi LED Strips Lights with Remote and Smart APP Control Music Sync RGB 5050 Waterproof Lighting Strip for TV Kitchen Home Decoration Bedroom 2PCS X 5M","Tailcas","10.99","177","5","1945","01/04/2021","7.13","17","4.3","3.86","3818","Lighting","B08N4S6N39","https://www.amazon.co.uk/dp/B08N4S6N39"
"","","23","Busy B Birthday Card Book - 13 Pocket File for Storing Greetings Cards Pretty Petals","Busy B","13.99","240","8","3358","01/19/2021","9.64","372","4.7","4.35","4185","Stationery & Office Supplies","B08TC8T88L","https://www.amazon.co.uk/dp/B08TC8T88L"
"","","24","STAR CUTOUTS SM43 Printed Card Queen Elizabeth II Mask","STAR CUTOUTS","2.99","233","7","697","10/22/2013","0.35","81","4.6","2.64","1184","Toys & Games","B00GRX4H4E","https://www.amazon.co.uk/dp/B00GRX4H4E"
