"Export date: 7/11/2021, 7:33:43 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Kärcher FJ10C Connect `n Clean Accessory for high pressure foamer max 180 bar","Kärcher","21.00","454","12","9534","01/27/2014","14.89","1468","4.5","6.11","971","Automotive","B00HH9QI6W","https://www.amazon.co.uk/K%C3%A4rcher-Connect-Accessory-pressure-foamer/dp/B00HH9QI6W/ref=sr_1_4469?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4469"
"Average Sales: 694","","2","FAVENGO Tab Grabber Aluminium Wall Mounted Order Holder Ticket Tab Kitchen Bill Holder Restaurant Order Slip Holder Bill Receipt Holder Order Rack for Catering Cafes Pubs Bars (30cm/12 Inch)","FAVENGO","9.89","174","5","1721","11/11/2020","6.17","20","4.2","3.72","28124","Home & Kitchen","B08MF4KSRY","https://www.amazon.co.uk/FAVENGO-Grabber-Aluminium-Restaurant-Catering/dp/B08MF4KSRY/ref=sr_1_4470?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4470"
"Average Sales Rank: 9,132","","3","15 Pack 6 Holes Cupcake Boxes with Window and Inserts Kraft Paper Cake Boxes Cookie Boxes Bakery Box Cupcake Carrier","Prettyuk","14.99","184","5","2758","04/21/2021","10.52","11","4.3","4.47","33162","Home & Kitchen","B09331L3RG","https://www.amazon.co.uk/Cupcake-Window-Inserts-Cookie-Carrier/dp/B09331L3RG/ref=sr_1_4471?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4471"
"Average Price: £10.66","","4","Irwin 10505705 8TPI Jab Saw for Plaster Board Dry Wall 165mm","IRWIN","9.69","294","13","2849","10/05/2007","6.32","581","4.7","3.37","4213","DIY & Tools","B000X2CRN8","https://www.amazon.co.uk/IRWIN-10505705-Irwin-Jab-Saw/dp/B000X2CRN8/ref=sr_1_4472?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4472"
"Average Reviews: 1,015","","5","Hilka 68200020 Multi Grade Steel Wool","Hilka","5.46","171","7","934","07/15/2013","2.61","406","4.6","2.85","8473","DIY & Tools","B0080Q6YRY","https://www.amazon.co.uk/Hilka-68200020-Multi-Grade-Steel/dp/B0080Q6YRY/ref=sr_1_4473?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4473"
"","","6","Sloth Door Stop Soft Heavy Fabric Novelty Doorstop Stopper Animal Doorstop","The Magic Toy Shop","8.45","319","12","2696","06/09/2020","","84","4.7","","4537","DIY & Tools","B089WGP3KP","https://www.amazon.co.uk/Fabric-Novelty-Doorstop-Stopper-Animal/dp/B089WGP3KP/ref=sr_1_4474?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4474"
"","","7","Unique Party 84785 - Plastic Frogs Party Bag Fillers Pack of 8","Unique Party","4.74","258","6","1223","07/16/2018","2.96","445","4.4","1.78","9278","Toys & Games","B00R4XSON6","https://www.amazon.co.uk/Unique-Party-84785-Plastic-Fillers/dp/B00R4XSON6/ref=sr_1_4475?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4475"
"","","8","2 x 1001 Carpet Shampoo 3 In 1 Machine 500ml","1001","7.00","408","14","2856","01/30/2017","3.75","492","4.5","3.25","4480","Grocery","B01N39A9OQ","https://www.amazon.co.uk/1001-Carpet-Shampoo-Machine-500ml/dp/B01N39A9OQ/ref=sr_1_4479?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4479"
"","","9","PREMIER SEEDS DIRECT - Pea - Rondo - 300 Seeds (Main Crop)","Premier Seeds Direct","1.49","307","14","457","11/13/2014","-0.14","508","4.5","1.63","3128","Garden & Outdoors","B00PK5E8CG","https://www.amazon.co.uk/Premier-Seeds-Direct-PEA15-Rondo/dp/B00PK5E8CG/ref=sr_1_4480?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4480"
"","","10","Sharpsguard Sharps Bin 1 litre - Yellow","Sharpsguard","4.93","235","8","1159","12/02/2009","2","317","4.6","2.93","16501","Home & Kitchen","B002ZGQ8IA","https://www.amazon.co.uk/Sharpsguard-Sharps-Bin-litre-Yellow/dp/B002ZGQ8IA/ref=sr_1_4481?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4481"
"","","11","Joe Davies Comic Specs Holder Mum Multicoloured","Joe Davies","8.90","341","15","3035","03/10/2014","5.36","896","4.7","3.54","7288","Home & Kitchen","B00IWTIZZI","https://www.amazon.co.uk/Comical-Mum-Spectacles-Stand-Holder/dp/B00IWTIZZI/ref=sr_1_4482?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4482"
"","","12","Handmade Wooden Hanging Heart Plaque Gift for Someone Special Inspirational Gift or Self Motivational Treat","Gift In Can","3.99","201","7","802","04/06/2018","2.78","405","4.5","1.21","19924","Home & Kitchen","B07CJKTZ2S","https://www.amazon.co.uk/Handmade-Hanging-Gift-Inspirational-Motivational/dp/B07CJKTZ2S/ref=sr_1_4483?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4483"
"","","13","Portable Blender TOPESCT Mini Blenders for Smoothies and Shakes Personal Fruit Mixer Machine 13oz USB Rechargeable Juicer Cup Six 3D Blades for Great Mixing","TOPESCT","19.99","343","9","6857","03/29/2021","14.75","62","4.4","5.24","15004","Home & Kitchen","B08ZYMDJJ1","https://www.amazon.co.uk/Portable-TOPESCT-Blenders-Smoothies-Rechargeable/dp/B08ZYMDJJ1/ref=sr_1_4484?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4484"
"","","14","LAKEDO Soft Measuring Tape for Body Measurements Double Sided Tape Measure for Clothing and Dressmaking 60 Inches (150 cm) (1)","LAKEDO","1.95","1038","30","2024","01/15/2021","0.27","366","4.7","1.68","2849","Home & Kitchen","B08T6FLSXM","https://www.amazon.co.uk/Measuring-Measurements-Measure-Clothing-Dressmaking/dp/B08T6FLSXM/ref=sr_1_4495?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4495"
"","","15","Case of 6 x Dri Pak Clean and Natural Bicarbonate of Soda 500g","Dri Pak","9.18","674","17","6187","09/17/2020","","894","4.7","","3583","Grocery","B00GZQAH9C","https://www.amazon.co.uk/Dri-Pak-Clean-Natural-Bicarbonate/dp/B00GZQAH9C/ref=sr_1_4496?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4496"
"","","16","Quntis Computer Monitor Lamp Auto-Dimming 40CM Screen Monitor Light Bar for Eye Caring e-Reading LED Task Lamp with Stepless Adjustment Touch Control No Screen Glare Space Saving Home Office Lamp","Quntis","33.99","359","29","12202","07/24/2020","26.61","950","4.6","7.38","501","Lighting","B08DKQ3JG1","https://www.amazon.co.uk/Quntis-Computer-Auto-Dimming-Reading-Adjustment/dp/B08DKQ3JG1/ref=sr_1_4497?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4497"
"","","17","Hummingbirds Pirouette - Santoro 3D Pop-Up Greeting & Birthday Card for Her","SANTORO","8.99","215","14","1933","05/27/2020","6.56","416","4.8","2.43","2909","Stationery & Office Supplies","B01EJFGIE8","https://www.amazon.co.uk/Santoro-3D-Pirouette-Greeting-Card/dp/B01EJFGIE8/ref=sr_1_4498?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4498"
"","","18","48 Blank Greeting Cards for All Occasions. Notelets with Envelopes include 6 Animal Designs. Blank Inside. Greeting Cards Multipack by Absolutely Yours.","Absolutely Yours","11.95","184","12","2199","01/06/2021","7.91","60","4.6","4.04","3280","Stationery & Office Supplies","B08S6K7MR3","https://www.amazon.co.uk/Greeting-Occasions-Envelopes-Multipack-Absolutely/dp/B08S6K7MR3/ref=sr_1_4499?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4499"
"","","19","Wood Glue PVA Fast Working Super Strong Non TOXIC120G","151","2.69","463","13","1245","04/04/2011","0.15","1032","4.2","2.54","4283","DIY & Tools","B004TXJH9Y","https://www.amazon.co.uk/Wood-Working-Super-Strong-TOXIC120G/dp/B004TXJH9Y/ref=sr_1_4503?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4503"
"","","20","Envii Bed Fresh - Mattress Deodoriser Removes Urine Stains & Odours - 750ml","Envii","11.99","2025","87","24280","09/14/2016","7.98","2972","4.3","4.01","432","Grocery","B01LZSGF7S","https://www.amazon.co.uk/Envii-Bed-Fresh-Deodoriser-Freshener/dp/B01LZSGF7S/ref=sr_1_4504?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4504"
"","","21","Weber Cleaning Sponges 2-Piece","Weber","3.14","2597","74","8155","12/22/2016","0.48","5711","4.4","2.66","658","Home & Kitchen","B01MRZN9E9","https://www.amazon.co.uk/Weber-17688-Sponges-Black-lot/dp/B01MRZN9E9/ref=sr_1_4505?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4505"
"","","22","Roundup Tough Weedkiller Ready to Use Manual Spray 3 Litre","Roundup","16.49","1737","64","28643","10/01/2011","11.79","1522","4.2","4.7","454","Garden & Outdoors","B005ZALTE6","https://www.amazon.co.uk/Scotts-Miracle-Gro-119019-Roundup-Weedkiller/dp/B005ZALTE6/ref=sr_1_4506?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4506"
"","","23","Electric Milk Easy FrotherRunSnail Whisk Drink Mixer for Bulletproof Coffee Mini Foamer for Cappuccino Frappe Matcha Hot Chocolate with 0.45L/17.7oz Borosilicate Glass Cup and Clean Brush","RunSnail","14.99","126","3","1889","04/27/2021","10.52","12","3.3","4.47","44902","Home & Kitchen","B093K94YVQ","https://www.amazon.co.uk/RunSnail-Bulletproof-Cappuccino-Chocolate-Borosilicate/dp/B093K94YVQ/ref=sr_1_4507?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4507"
"","","24","Hozelock 2972P0000 Rectangular Sprinkler 180m Yellow","Hozelock Ltd","20.00","3558","97","71160","07/08/2007","14.76","4740","4.5","5.24","227","Garden & Outdoors","B000PBWCBE","https://www.amazon.co.uk/Hozelock-Ltd-2972P0000-Rectangular-Sprinkler/dp/B000PBWCBE/ref=sr_1_4508?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013981&s=kitchen&sr=1-4508"
