"Export date: 7/11/2021, 7:26:50 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Maped Color'Peps 'Magic' - Colour Reveal Felt Tip Pens (Pack of 10) 844612","Maped","5.02","1426","56","7159","01/30/2019","3.2","3190","4.5","1.82","488","Stationery & Office Supplies","B07KCNN572","https://www.amazon.co.uk/Maped-844612-Color-Peps-Magic/dp/B07KCNN572/ref=sr_1_4324?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&s=kitchen&sr=1-4324"
"Average Sales: 1,009","","2","High Grade Soft Virgin Hollow Fibre Stuffing - Pillows Cushion Pads Toys - Filling Teddy Bear Pet Beds & Crafts Smooth & Pure White 100% Polyester Hollow Fiber - Fire Retardant (250 Grams)","Comfortesy","5.25","529","11","2777","11/22/2020","2.27","68","4.7","2.98","11042","Home & Kitchen","B08XBG679R","https://www.amazon.co.uk/Grade-Virgin-Hollow-Fibre-Stuffing/dp/B08XBG679R/ref=sr_1_4325?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&s=kitchen&sr=1-4325"
"Average Sales Rank: 8,779","","3","[10 Pack] 2 Compartment - Meal Prep Containers - BPA Free - Plastic Food Storage Trays with Airtight Lids - Microwave Freezer & Dishwasher Safe - Stackable Portion Control Lunch Boxes (30 oz)","PrepBox","12.99","615","21","7989","12/26/2020","8.82","180","4.5","4.17","4644","Home & Kitchen","B088YW6Q55","https://www.amazon.co.uk/2-Compartment-Meal-Prep-Containers/dp/B088YW6Q55/ref=sr_1_4326?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&s=kitchen&sr=1-4326"
"Average Price: £14.44","","4","Squatting Folding Toilet Stool | Medically Tested & Proven To Aid Bowel Movement | Pukkr","Pukkr","13.99","513","23","7177","06/20/2017","9.2","695","4.7","4.79","4178","Home & Kitchen","B0731G584M","https://www.amazon.co.uk/Squatting-Folding-Toilet-Medically-Tested/dp/B0731G584M/ref=sr_1_4327?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&s=kitchen&sr=1-4327"
"Average Reviews: 1,218","","5","Green Botanical Wall Art Print Set of 6 Leaf Canvas Print Botanical Prints Natural Home Decor Aesthetic Bathroom Art Posters Boho Leaf Prints Poster Set (8'x10' UNFRAMED)","HoozGee","13.99","97","5","1357","04/15/2021","10.8","4","4.4","3.19","33305","Home & Kitchen","B092MTHH4D","https://www.amazon.co.uk/Botanical-Natural-Aesthetic-Bathroom-UNFRAMED/dp/B092MTHH4D/ref=sr_1_4328?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&s=kitchen&sr=1-4328"
"","","6","Rothenberger 80000 Monoblock Tap Spanner Set","Rothenberger","7.99","1763","56","14086","03/08/2010","5.96","1616","4.7","2.03","546","DIY & Tools","B0020281RK","https://www.amazon.co.uk/Rothenberger-80000-Monoblock-Tap-Spanner/dp/B0020281RK/ref=sr_1_4329?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&s=kitchen&sr=1-4329"
"","","7","BACAMA Artificial Potted Plants Fake Vine Hanging Leaves Home Kitchen Garden Office Wedding Wall Decoration 2 Pack 2Feet Long Green","BACAMA","18.99","304","8","5773","01/05/2021","13.9","13","4.6","5.09","16763","Home & Kitchen","B08S2PNP4H","https://www.amazon.co.uk/BACAMA-Artificial-Hanging-Kitchen-Decoration/dp/B08S2PNP4H/ref=sr_1_4330?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&s=kitchen&sr=1-4330"
"","","8","Taylors of Harrogate Rich Italian Coffee Bags - 10 Enveloped Bags (Pack of 3 Total of 30 Coffee Bags)","Taylors of Harrogate","7.50","4484","138","33630","05/24/2017","4.17","4955","4.6","3.33","183","Grocery","B071W8D8KF","https://www.amazon.co.uk/Taylors-Harrogate-Italian-enveloped-Coffeebags/dp/B071W8D8KF/ref=sr_1_4321?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&rdc=1&s=kitchen&sr=1-4321"
"","","9","Stretched Canvases for Painting Multi Pack of 8Assorted Small Size 4x4' 6x6' 8x8'4x6' 6x8' 8x10' 9x12' Blank Mini Art Paint Canvas for Acrylics OilsInclude Tension Wedges & Hexagon Shapes","WardWolf","11.98","204","5","2444","03/10/2021","7.97","39","4.4","4.01","33496","Home & Kitchen","B08YJHM69L","https://www.amazon.co.uk/Stretched-Canvases-Painting-8%EF%BC%8CAssorted-Acrylics/dp/B08YJHM69L/ref=sr_1_4322?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&s=kitchen&sr=1-4322"
"","","10","VARDAGEN IKEA Carafe with Lid Clear Glass 1L","VARDAGEN","9.18","186","6","1707","03/10/2016","5.6","131","4.6","3.58","25500","Home & Kitchen","B01CSYBHQQ","https://www.amazon.co.uk/IKEA-VARDAGEN-Carafe-Clear-Glass/dp/B01CSYBHQQ/ref=sr_1_4324?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013564&s=kitchen&sr=1-4324"
