"Export date: 7/11/2021, 6:12:41 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Starbucks Color Changing Confetti Reusable Cold Cup with Rainbow Striped Straw 24 fl oz Set of Two","STARBUCKS","23.80","197","6","4689","06/16/2020","18.02","268","4.6","5.83","16634","Home & Kitchen","B08B9GVHBS","https://www.amazon.co.uk/Starbucks-Changing-Confetti-Reusable-Rainbow/dp/B08B9GVHBS/ref=sr_1_3316?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009125&s=kitchen&sr=1-3316"
"Average Sales: 760","","2","20 Pack Clear Drink Pouches with Straws Portable 500ml Plastic Flasks Reclosable Ziplock Juice Bags Beverage Bags for Festivals Party Picnic Travel Camping Beach","Wendergo","5.99","188","7","1126","04/05/2021","2.86","6","4.6","3.13","19902","Home & Kitchen","B091Q1T3XW","https://www.amazon.co.uk/Pouches-Portable-Reclosable-Beverage-Festivals/dp/B091Q1T3XW/ref=sr_1_3317?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009125&s=kitchen&sr=1-3317"
"Average Sales Rank: 8,834","","3","Citronella Candles Outdoors Citronella Candles Outdoor Large 300H Long Burning Time  TRINIDa 3 Wicks Large Citronella Candles 3 * 14.5oz for Garden BBQ Camping Patio","TRINIDa","23.99","923","30","22143","04/12/2021","14.75","179","4.6","5.24","857","Home & Kitchen","B092885KMK","https://www.amazon.co.uk/Citronella-Candles-Outdoors-Outdoor-TRINIDa/dp/B092885KMK/ref=sr_1_3318?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009125&s=kitchen&sr=1-3318"
"Average Price: £18.91","","4","Hosome Cordless Vacuum Cleaner 4 in 1 Upright Powerful 140W Handheld Stick Vacuum Cleaner with LED Rechargeable Cordless Vacuums for Multi-Surface Pet Hair Cleaning Up to 30 Mins Working Time","Hosome","99.99","522","17","52195","02/03/2021","79.72","159","4","20.27","17415","Home & Kitchen","B08VR9BKSM","https://www.amazon.co.uk/Hosome-Cordless-Powerful-Rechargeable-Multi-Surface/dp/B08VR9BKSM/ref=sr_1_3319?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009125&s=kitchen&sr=1-3319"
"Average Reviews: 1,315","","5","Papermania Mini Wooden Peg Pack of 50 Brown","Papermania","2.25","1812","60","4077","06/24/2013","0.86","1974","4.4","1.39","953","Home & Kitchen","B00KAY2ULS","https://www.amazon.co.uk/Papermania-Mini-Wooden-Pack-Brown/dp/B00KAY2ULS/ref=sr_1_3320?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009125&s=kitchen&sr=1-3320"
"","","6","Boland 10201875 Black & White 6 m","Boland","2.79","170","5","474","12/14/2017","...","136","4.6","","9360","Toys & Games","B075ZWCPM8","https://www.amazon.co.uk/Checkered-Bunting-Garland-Pennant-Decoration/dp/B075ZWCPM8/ref=sr_1_3321?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009125&s=kitchen&sr=1-3321"
"","","7","Pack of 25 x 6 Cavity Plain White Cardboard Satin Finish Cupcake Boxes with Window and Inserts - Holds 6 Cupcakes Muffins patisseries.","Honeyberry","15.75","698","23","10994","01/12/2021","11.16","50","4.6","4.59","9214","Home & Kitchen","B08SQZQ6GF","https://www.amazon.co.uk/Cavity-Cardboard-Finish-Cupcake-Inserts/dp/B08SQZQ6GF/ref=sr_1_3322?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009125&s=kitchen&sr=1-3322"
"","","8","SHARDOR Coffee & Spice Grinders Electric with 2 Removable Stainless Steel Bowls for Dry or Wet Grinding 70g.","SHARDOR","30.59","952","31","29122","03/19/2020","23.73","1580","4.5","6.86","2225","Home & Kitchen","B0861W6XPZ","https://www.amazon.co.uk/dp/B0861W6XPZ"
"","","9","Led Strip Lights HueLiv 65.6FT/20M Bluetooth APP Control Remote Control Box 600 LEDs Light Strip 5050 RGB Music Sync Color Changing LED Lights with 40 Key Remote for Bedroom Kitchen Party TV","HueLiv","29.99","1770","17","53082","06/08/2020","23.22","248","4.4","6.77","966","Lighting","B0895SV1LP","https://www.amazon.co.uk/HueLiv-20M-LED-Strip-Lights/dp/B0895SV1LP/ref=sr_1_2572?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2572"
"","","10","Tala Pastry Brushes","Tala","2.48","702","23","1741","07/08/2007","1.05","2510","4.3","1.43","3810","Home & Kitchen","B0071QN07Q","https://www.amazon.co.uk/dp/B0071QN07Q"
