"Export date: 7/11/2021, 5:44:17 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Milestone 1-Seater Folding Fishing/ Camping Chair with Cup Holder and Carry Bag 'Color May Vary'","Milestone","17.95","391","18","7018","06/11/2014","9.77","912","4.1","8.18","2344","Sports & Outdoors","B00L6ACX12","https://www.amazon.co.uk/Milestone-1-Seater-Folding-Fishing-Camping/dp/B00L6ACX12/ref=sr_1_2531?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2531"
"Average Sales: 1,002","","2","HENBRANDT BOOM BOX INFLATABLE BLOW UP SPEAKER FANCY DRESS ACCESSORY STEREO STAG PARTY PROP","Henbrandt","2.50","383","15","958","09/17/2020","1.07","592","4.5","1.43","3568","Toys & Games","B073QWP5ZF","https://www.amazon.co.uk/Henbrandt-INFLATABLE-SPEAKER-ACCESSORY-STEREO/dp/B073QWP5ZF/ref=sr_1_2535?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2535"
"Average Sales Rank: 4,130","","3","BG Electrical Single 2-Way Outdoor Weatherproof Switch IP66 Rated 20AX Grey","BG Electrical","8.30","745","24","6184","03/08/2011","5.1","1831","4.6","3.2","1792","DIY & Tools","B004R276KO","https://www.amazon.co.uk/Masterplug-Outdoor-Weatherproof-Single-Switch/dp/B004R276KO/ref=sr_1_2536?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2536"
"Average Price: £14.20","","4","YOWAO Oven Liners for Bottom of Oven - Heavy Duty Non-Sticky BBQ Grill Mat for Fan Assisted Ovens Reusable Teflon Oven Sheet - (Pack of 2","YOWAO","7.99","574","17","4586","03/03/2021","4.59","102","4.5","3.4","6450","Home & Kitchen","B08XWY6ZS2","https://www.amazon.co.uk/YOWAO-Oven-Liners-Bottom-Non-Sticky/dp/B08XWY6ZS2/ref=sr_1_2537?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2537"
"Average Reviews: 1,078","","5","10pk Colour Flame Candles - Assorted Magical Flames Birthday Candle with Holders - Toxin-Free and Natural Cake Candles - Coloured Candles for Birthday Cakes Anniversary Bridal Shower Cakes","GenBuy","2.99","240","8","718","04/29/2021","0.35","14","3.8","2.64","7173","Toys & Games","B093T6D2NJ","https://www.amazon.co.uk/10pk-Colour-Flame-Candles-Anniversary/dp/B093T6D2NJ/ref=sr_1_2538?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2538"
"","","6","Forgefix DS4550 Pozidriv Decking Screw - Green Anti-Corrosion Item in hand is Size: 4.5 x 50mm Pack of 200","Forgefix","5.49","1828","62","10036","08/09/2011","2.64","1361","4.7","2.85","464","DIY & Tools","B005GIX9JU","https://www.amazon.co.uk/Forgefix-DS4550-Pozidriv-Decking-Screw/dp/B005GIX9JU/ref=sr_1_2539?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2539"
"","","7","something different Candle Holder/Candleholder - Spell Candle Holder - Pentagram Design","something different","2.74","295","17","808","09/30/2018","","566","4.4","","6590","Home & Kitchen","B083G2725L","https://www.amazon.co.uk/something-different-Candle-Holder-Candleholder/dp/B083G2725L/ref=sr_1_2540?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2540"
"","","8","Happy Birthday Princess Foil Banner 9ft (2.7m) long Repeats 3 Times","OakTree","1.68","169","6","284","12/01/2016","0.37","365","4.6","1.31","9557","Toys & Games","B01N4WOAAI","https://www.amazon.co.uk/Happy-Birthday-Princess-Banner-Repeats/dp/B01N4WOAAI/ref=sr_1_2545?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2545"
"","","9","Bunting Red 10 metres with 15 Triangle Flags Plastic","CREATIVE","2.91","1683","134","4898","11/19/2012","0.28","360","4.5","2.63","75","Toys & Games","B007VOVT2Q","https://www.amazon.co.uk/Bunting-metres-Triangle-Flags-Plastic/dp/B007VOVT2Q/ref=sr_1_2546?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2546"
"","","10","Kids Play Pillow & Sleeping Bag Foldable Baby Sleeping Bag 2 in 1 Sleeping Bag Kids Animal Sleeping Bag Super Soft Comfortable Warm Sleeping Bag Pillow for Kids (Shark)","Nifogo","22.98","1178","28","27070","12/14/2020","17.28","46","3.3","5.7","575","Baby Products","B08QJ2J5V1","https://www.amazon.co.uk/Pillow-Sleeping-Foldable-Animal-Comfortable/dp/B08QJ2J5V1/ref=sr_1_2547?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2547"
"","","11","Galt Toys Water Magic - Dinosaurs Colouring Book for Children Ages 3 Years Plus","Galt","5.95","1103","44","6563","02/14/2015","3.99","2011","4.6","1.96","1550","Home & Kitchen","B00TLRSPGY","https://www.amazon.co.uk/Galt-Toys-Dinosaurs-Colouring-Children/dp/B00TLRSPGY/ref=sr_1_2548?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2548"
"","","12","Hi-Float 55293 Clear","Hi-Float","10.36","578","27","5988","04/12/2018","6.59","348","4","3.77","1619","Toys & Games","B07237HWHH","https://www.amazon.co.uk/OakTree-001116-Ultra-HIFLOAT-50/dp/B07237HWHH/ref=sr_1_2549?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2549"
"","","13","5 x 100g Woolcraft Dk Double Knitting Wool Yarn (5 x 100g White 7f76)","New Fashion","6.99","372","11","2600","03/11/2021","3.74","887","4.7","3.25","12002","Home & Kitchen","B0768K47RH","https://www.amazon.co.uk/100g-Woolcraft-Double-Knitting-White/dp/B0768K47RH/ref=sr_1_2550?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2550"
"","","14","Clippasafe Corner Toy Hammock","Clippasafe","6.16","577","25","3554","12/18/2006","3.01","2284","4.4","3.15","682","Baby Products","B000G1TDME","https://www.amazon.co.uk/Clippasafe-CL370-Corner-Toy-Hammock/dp/B000G1TDME/ref=sr_1_2551?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2551"
"","","15","Neudorff Sluggo Slug and Snail Killer 800 g","Neudorff","8.90","1442","44","12834","04/24/2012","5.05","1405","4.3","3.85","775","Garden & Outdoors","B007W9STKK","https://www.amazon.co.uk/Neudorff-Sluggo-Slug-Snail-Killer/dp/B007W9STKK/ref=sr_1_2552?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2552"
"","","16","Rustins EAVG250 250ml Outdoor Varnish Gloss - Clear","RUSTINS","6.51","859","31","5592","08/16/2012","3.53","705","4.5","2.98","1302","DIY & Tools","B0059140CO","https://www.amazon.co.uk/Rustins-EAVG250-250ml-Outdoor-Varnish/dp/B0059140CO/ref=sr_1_2553?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2553"
"","","17","Spontex Specialist All Purpose Cloths Blue (Pack of 50)","Spontex","6.00","1253","41","7518","04/14/2014","2.9","623","4.7","3.1","1765","Home & Kitchen","B00JSMJVQU","https://www.amazon.co.uk/Spontex-Specialist-Purpose-Cloths-Blue/dp/B00JSMJVQU/ref=sr_1_2554?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2554"
"","","18","Gutermann Sew All Polyester Thread 250Mtr Navy Blue (0310)","Gutermann","3.85","5526","211","21275","04/05/2017","1.05","4590","4.8","2.8","86","Home & Kitchen","B0063FWXO2","https://www.amazon.co.uk/Gutermann-Polyester-Thread-250Mtr-Navy/dp/B0063FWXO2/ref=sr_1_2555?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2555"
"","","19","Gutermann Thread Set Multi-Colour 100 m","Gutermann","18.89","599","29","11315","04/19/2018","14.95","1308","4.8","3.94","2894","Home & Kitchen","B07CHL955B","https://www.amazon.co.uk/Gutermann-Thread-Set-Multi-Colour-100/dp/B07CHL955B/ref=sr_1_2559?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2559"
"","","20","Multicolor Balloons 120PC Italian Red White Green Balloons Birthday Balloons for Girls Happy Birthday Decorations for Girls Birthday Party Decorations","onehous","12.99","390","27","5066","07/10/2020","8.82","34","4.5","4.17","1629","Toys & Games","B08HH7WRCB","https://www.amazon.co.uk/Multicolor-Balloons-Italian-Birthday-Decorations/dp/B08HH7WRCB/ref=sr_1_2560?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007421&s=kitchen&sr=1-2560"
