"Export date: 7/11/2021, 5:53:58 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Whitefurze Plastic Food Storage Canister with Handle 6.0L","Whitefurze","7.31","243","10","1776","04/30/2011","4.01","277","4.4","3.3","12980","Home & Kitchen","B004VEWJ2S","https://www.amazon.co.uk/Whitefurze-Plastic-Storage-Canister-Handle/dp/B004VEWJ2S/ref=sr_1_2811?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2811"
"Average Sales: 709","","2","Philips Dimmable Clear GLS Appliance T25 Light Bulb [E14 Small Edison Screw] 15W 230V - 240V for Fridges and Freezers","Philips Hue","3.00","1963","57","5889","04/08/2011","0.33","2480","4.5","2.67","186","Lighting","B004VR0MPG","https://www.amazon.co.uk/Philips-230-240V-Dimmable-Appliance-Freezers/dp/B004VR0MPG/ref=sr_1_2812?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2812"
"Average Sales Rank: 7,344","","3","Sunset Projection Lamp Sunset Lamp LED Projector Light USB Charging Sunset Light 360 Angle Adjustment Free Bending Sunset Projector Lamp Floor Stand Night Light for Living Room Bedroom Decor","QASIMOF","10.99","250","27","2748","03/18/2021","7.13","25","3.9","3.86","552","Lighting","B091GTMHX3","https://www.amazon.co.uk/Projection-Projector-Charging-Adjustment-Bending/dp/B091GTMHX3/ref=sr_1_2813?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2813"
"Average Price: £9.79","","4","Mini Food Chopper Wireless Portable Electric Garlic Chopper Blender Food Processor USB Charging BPA-Free Easy to Clean for Baby Food/Peppers/Onions/Garlic/vegetable/Fruits/Chili/Meat/Nuts(250ML)","LIUNOVIP","11.99","264","15","3165","02/23/2021","7.95","767","4.4","4.04","7797","Home & Kitchen","B08X6J4KGY","https://www.amazon.co.uk/Wireless-Portable-Electric-Processor-vegetable/dp/B08X6J4KGY/ref=sr_1_2814?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2814"
"Average Reviews: 794","","5","Minecraft - Minecraft Water Bottle - Water Bottle with Pixelated Minecraft Green Creeper Design - Kids Water Bottles Reusable Water Bottle - 650 ml - Minecraft Merchandise","Minecraft","12.99","250","8","3248","03/31/2021","","7","3.2","","18372","Home & Kitchen","B091HWX1WY","https://www.amazon.co.uk/Minecraft-Pixelated-Creeper-Reusable-Merchandise/dp/B091HWX1WY/ref=sr_1_2815?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2815"
"","","6","Olympia C121 Kelso Teaspoon (Pack of 12)","Olympia","4.99","870","31","4341","12/06/2001","2.05","447","4.5","2.94","2706","Home & Kitchen","B00237QQUQ","https://www.amazon.co.uk/Olympia-C121-Kelso-Teaspoon-Pack/dp/B00237QQUQ/ref=sr_1_2816?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2816"
"","","7","sanlinkee Laptop Stand Wooden Laptop Holder Ventilated Desktop Computer Stand Multifunction Storage Compatible with Macbook Pro Air DELLHPSamsungLenovo and more 13-17.7'Laptops","sanlinkee","21.97","258","11","5668","01/03/2021","16.4","70","4.9","5.57","11537","Home & Kitchen","B08RXRHM4K","https://www.amazon.co.uk/sanlinkee-Ventilated-Multifunction-Compatible-13-17-7Laptops/dp/B08RXRHM4K/ref=sr_1_2817?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2817"
"","","8","The Dove Factor White Self-Adhesive Door Stop Made of Stainless Steel with Sound Dampening Bumper Top (Pack of 2)","The Dove Factor","9.99","1629","67","16274","06/25/2020","6.59","833","4.6","3.4","411","DIY & Tools","B08BFJRLGR","https://www.amazon.co.uk/Dove-Factor-Self-Adhesive-Stainless-Dampening/dp/B08BFJRLGR/ref=sr_1_2818?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2818"
"","","9","3 Baby Shower Games - Labour or Rollercoaster- Beer Belly or Baby Belly- Price is Right. 3 Winner Prizes - 20 Player Baby Shower Game Pack - XL Posters for Prime Baby Shower boy Girl or Unisex Party","Baby Showered UK","5.95","868","32","5165","03/31/2019","3.53","669","4.7","2.42","1215","Toys & Games","B07QBJW981","https://www.amazon.co.uk/Baby-Shower-Games-Rollercoaster-Posters/dp/B07QBJW981/ref=sr_1_2809?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2809"
"","","10","5PCS Adjustable Elastic Waist Extender Waistband Button Extenders for Jeans Pants Trousers Black","VANANA","3.99","473","12","1887","07/17/2020","2.78","323","4.2","1.21","9842","Home & Kitchen","B08D6388WZ","https://www.amazon.co.uk/Adjustable-Extender-Waistband-Extenders-Trousers/dp/B08D6388WZ/ref=sr_1_2810?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007999&s=kitchen&sr=1-2810"
