"Export date: 7/11/2021, 6:20:32 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Hilka 03021002 10pce 1/4-inch Pro Craft Deep Metric Socket Set","Hilka","9.03","178","5","1607","03/06/2009","6.87","281","4.7","2.16","6150","DIY & Tools","B001URI66M","https://www.amazon.co.uk/Hilka-03021002-4-inch-Metric-Socket/dp/B001URI66M/ref=sr_1_3532?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009595&s=kitchen&sr=1-3532"
"Average Sales: 860","","2","Apple Pencil Tips (4 pack)","Apple","17.99","49","1","882","09/24/2016","13.86","2432","4.7","4.13","","","B01DGDKASE","https://www.amazon.co.uk/Apple-Pencil-Tips-4-pack/dp/B01DGDKASE/ref=sr_1_3533?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009595&s=kitchen&sr=1-3533"
"Average Sales Rank: 6,274","","3","SUPERSUN 12 Citronella Candles Outdoors Large: 100% Soy Wax Garden Citronella Candle Set with 180-240 Hours Long Burn Hours for Outdoor Camping BBQ Patio Travel Indoors","SUPERSUN","15.99","443","14","7084","05/19/2021","11.36","36","4.7","4.63","8077","Home & Kitchen","B08T9FB6FC","https://www.amazon.co.uk/SUPERSUN-Citronella-Candles-Outdoors-Large/dp/B08T9FB6FC/ref=sr_1_3534?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009595&s=kitchen&sr=1-3534"
"Average Price: £12.42","","4","Happy 11th Birthday Blue Holographic Foil Party Bunting 3.9m Long 11 Flags","OakTree","1.99","201","6","400","12/01/2015","-0.49","420","4.7","2.48","7881","Toys & Games","B019HOE31Q","https://www.amazon.co.uk/Happy-Birthday-Holographic-Party-Bunting/dp/B019HOE31Q/ref=sr_1_3535?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009595&s=kitchen&sr=1-3535"
"Average Reviews: 1,377","","5","Metal Pencil Sharpener 8 PCS Single Hole Aluminum Alloy Pencil Sharpener SmallHandheld Metal Pencil Sharpener for Most Size Pencils Adult and Kids Silver","YANGLIN","5.99","180","6","1078","04/15/2021","3.69","0","","2.3","3084","Stationery & Office Supplies","B092LZFS5F","https://www.amazon.co.uk/Pencil-Sharpener-Aluminum-Small%EF%BC%8CHandheld-Pencils/dp/B092LZFS5F/ref=sr_1_3536?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009595&s=kitchen&sr=1-3536"
"","","6","OXO Good Grips Salad Spinner Large","OXO","26.73","3268","108","87354","03/01/2013","20.8","13403","4.6","7.18","602","Home & Kitchen","B009KCFHAW","https://www.amazon.co.uk/OXO-Good-Grips-Salad-Spinner/dp/B009KCFHAW/ref=sr_1_3537?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009595&s=kitchen&sr=1-3537"
"","","7","Large Plastic Glasses - Beer Cups Made from Clear PP (Full Pint-568ml-50Pcs)","Caterserve","7.97","2871","95","22882","09/24/2019","4.57","504","4.6","3.4","429","Home & Kitchen","B07YCKYV46","https://www.amazon.co.uk/Disposable-Plastic-Glasses-Recyclable-Pint-660ml/dp/B07YCKYV46/ref=sr_1_3538?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009595&s=kitchen&sr=1-3538"
"","","8","A4 Kraft Ribbon Tie Scrapbook Photo Album Wiro Bound Display Book 40 Sheet","Home Collection","5.59","299","9","1671","09/12/2018","3.22","580","4.6","2.37","9337","Home & Kitchen","B07H97QC8P","https://www.amazon.co.uk/dp/B07H97QC8P"
"","","9","Lettuce - Gourmet LOOSELEAF Cutting Mix - 1500 Seeds","Premier Seeds Direct","1.69","860","28","1453","11/08/2012","0.83","306","4.4","0.86","1845","Garden & Outdoors","B00A3UOI3W","https://www.amazon.co.uk/Premier-Seeds-Direct-FD-RSGO-H3H6-Looseleaf/dp/B00A3UOI3W/ref=sr_1_3530?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009595&s=kitchen&sr=1-3530"
"","","10","HTVRONT Red Heat Transfer Vinyl 12' x15ft Red HTV Vinyl Roll for Shirts Red Iron on Vinyl for Cricut & Silhouette Cameo","HTVRONT","16.99","140","4","2379","04/09/2021","12.21","4","5","4.78","5618","Home & Kitchen","B0924P7NWX","https://www.amazon.co.uk/dp/B0924P7NWX"
