"Export date: 7/11/2021, 7:19:45 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Traditional Birthday Card Mum - 9 x 6 inches - Piccadilly Greetings","Piccadilly Greetings","2.97","723","28","2147","06/30/2019","1.47","803","4.8","1.5","1259","Stationery & Office Supplies","B07V4F7CJT","https://www.amazon.co.uk/Love-Wonderful-Holding-Hands-Birthday/dp/B07V4F7CJT/ref=sr_1_4156?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4156"
"Average Sales: 1,107","","2","All-Green VC ES 8L-50 8 Litre Paper Compostable Caddy Bin Liners with 50 Bags Brown","All-Green","10.99","336","16","3693","07/15/2011","7.13","218","4.7","3.86","3910","Grocery","B005CV8FI6","https://www.amazon.co.uk/All-Green-Litre-Paper-Compostable-Liners/dp/B005CV8FI6/ref=sr_1_4157?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4157"
"Average Sales Rank: 6,602","","3","Ragni R802 Brick Jointer 5/8in X 3/4in","Ragni","4.99","294","14","1467","01/11/2007","3.33","165","4.6","1.66","3763","DIY & Tools","B0001P0JY6","https://www.amazon.co.uk/Ragni-R802-Brick-Jointer-8in/dp/B0001P0JY6/ref=sr_1_4158?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4158"
"Average Price: £10.96","","4","GBPro Window (Squeegee) Stainless Steel Wiper with blade 35cm (14')","GBPro","13.98","462","18","6459","09/29/2010","9.66","1653","4.6","4.32","5938","Home & Kitchen","B00EWP4B3G","https://www.amazon.co.uk/GBPro-Window-Squeegee-Stainless-Steel/dp/B00EWP4B3G/ref=sr_1_4159?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4159"
"Average Reviews: 1,595","","5","VEHHE Candle Lighter Electric Rechargeable Arc Lighter with LED Battery Display Long Flexible Neck USB Lighter for Light Candles Gas Stoves Camping Barbecue","VEHHE","8.49","2255","82","19145","03/03/2020","5.68","12605","4.5","2.81","545","Home & Kitchen","B0852VJ6RD","https://www.amazon.co.uk/VEHHE-Electric-Rechargeable-Flexible-Barbecue/dp/B0852VJ6RD/ref=sr_1_4160?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4160"
"","","6","Russell Hobbs 23910 Adventure Brushed Stainless Steel Electric Kettle Open Handle 3000 W 1.7 Litre","Russell Hobbs","21.99","3068","93","67465","07/01/2018","16.45","4224","4.3","5.54","434","Home & Kitchen","B07F8HZVFS","https://www.amazon.co.uk/Russell-Hobbs-23910-Adventure-Stainless/dp/B07F8HZVFS/ref=sr_1_4161?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4161"
"","","7","The Vampire Diaries Merchandise 100 Pcs Vampire Diaries Stickers Daywalking Katherine Necklace Pendant Charm Royal Blue and Elena Gilbert Opening Vervain Pendant Necklace Sapphire Crystal Ring","Daohexi","15.99","183","5","2926","02/24/2021","11.33","19","4.7","4.66","27572","Home & Kitchen","B08XBQ9G67","https://www.amazon.co.uk/Merchandise-Stickers-Daywalking-Katherine-Necklace/dp/B08XBQ9G67/ref=sr_1_4162?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4162"
"","","8","Bona Wood Floor Cleaner 4L Refill","Bona","20.00","2814","92","56280","01/31/2011","12.32","1460","4.7","7.68","388","Grocery","B0081C9WH6","https://www.amazon.co.uk/Bona-Parquet-Hardwood-Cleaning-WM740119012/dp/B0081C9WH6/ref=sr_1_4153?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4153"
"","","9","SAIF Prop HD Twist Lock Metal Galvanised Garden Washing Line Outdoor Extendable Pole Cloths prop Laundry Support Extending pole Telescopic strong Airer 1pk","SAIF","9.99","1881","73","18791","03/02/2021","3.49","57","4.1","6.5","666","Home & Kitchen","B08XZH6TF4","https://www.amazon.co.uk/SAIF-Galvanised-Extendable-Extending-Telescopic/dp/B08XZH6TF4/ref=sr_1_4154?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4154"
"","","10","Ikea KALAS 804.213.32 Plastic Cutlery 6 x Knife 6 x Fork 6 x Spoon Age 3 Years plus Multicoloured","Ikea","3.66","346","10","1266","06/14/2020","0.89","868","4.7","2.77","12363","Home & Kitchen","B007R325TW","https://www.amazon.co.uk/IKEA-KALAS-CUTLERY-NEW-PACKED/dp/B007R325TW/ref=sr_1_4155?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013136&s=kitchen&sr=1-4155"
