"Export date: 7/11/2021, 6:04:39 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Beaumont 3104 50ml Classical Solo Spirit Measure Optic","Beaumont","4.31","178","14","767","10/01/2010","1.47","857","4.6","2.84","8152","Home & Kitchen","B007TKBYBS","https://www.amazon.co.uk/50ml-Classical-Spirit-Measure-Optic/dp/B007TKBYBS/ref=sr_1_2956?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008311&s=kitchen&sr=1-2956"
"Average Sales: 884","","2","Boy's 16th Birthday Greeting Card - Born in 2005 - Milestone Age 16 - Interesting Facts Inside from 2005 - Attractive Foil Finish (YA237)","Down Memory Lane","2.25","267","10","601","11/29/2020","1.31","91","4.7","0.94","4289","Stationery & Office Supplies","B08Q7HR78D","https://www.amazon.co.uk/Boys-16th-Birthday-Greeting-Card/dp/B08Q7HR78D/ref=sr_1_3101?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3101"
"Average Sales Rank: 5,469","","3","Unique Party 47383 - Plastic Gender Reveal Baby Shower Tablecloth 7ft x 4.5ft","Unique Party","2.29","1046","23","2395","02/10/2014","-0.24","1741","4.7","2.53","2031","Toys & Games","B00GVCOHE6","https://www.amazon.co.uk/Unique-Party-47383-Plastic-Tablecloth/dp/B00GVCOHE6/ref=sr_1_3102?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3102"
"Average Price: £9.11","","4","100PCS Metal Keyring Blanks Split 25mm Sliver Key Chain Rings Kit for Home Car Keychains Lanyards Gifts and Other Crafts Jewelry Making","Himtop","6.96","147","7","1023","01/12/2021","4.85","12","4.8","2.11","21804","Home & Kitchen","B08SQP3LJC","https://www.amazon.co.uk/100PCS-Keyring-Keychains-Lanyards-Jewelry/dp/B08SQP3LJC/ref=sr_1_3103?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3103"
"Average Reviews: 1,540","","5","Blazy Susan Pink Kingsize Slim Rolling Papers (5)","Blazy Susan","4.56","345","10","1573","11/17/2020","1.65","44","4.8","2.91","13774","Home & Kitchen","B08NPK8P4H","https://www.amazon.co.uk/Blazy-Susan-Kingsize-Rolling-Papers/dp/B08NPK8P4H/ref=sr_1_3104?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3104"
"","","6","Kitchen Chopping Board Thick Plastic Cutting Board Juice Grooves Easy Grip Handle BPA Free Dishwasher Safe Grey+Black","SOSECCE","10.99","482","18","5297","11/28/2020","7.13","35","4.4","3.86","5668","Home & Kitchen","B08P85LXPW","https://www.amazon.co.uk/Kitchen-Chopping-Plastic-Cutting-Dishwasher/dp/B08P85LXPW/ref=sr_1_3105?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3105"
"","","7","BioBizz 50L All-Mix Potting Soil Bag","BioBizz","15.00","934","39","14010","04/21/2011","7.73","859","4.6","7.27","927","Garden & Outdoors","B0090HOCWG","https://www.amazon.co.uk/BioBizz-50L-All-Mix-Potting-Soil/dp/B0090HOCWG/ref=sr_1_3106?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3106"
"","","8","White Acrylic Paint pens (6 Pack) for Rock Painting Stone Ceramic Glass Wood Canvas | Variety Pack - Extra Fine (1mm) & Medium Tip (3mm) - Water Based Paint Markers","Chalkola","9.95","306","22","3045","06/02/2019","6.22","528","4","3.73","4557","Home & Kitchen","B07SMX41LS","https://www.amazon.co.uk/Water-Based-Paint-Marker-Acrylic/dp/B07SMX41LS/ref=sr_1_3097?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3097"
"","","9","TOYANDONA Happy Eid Mubarak Latex Balloons Happy Eid Ramadan Balloons Banner Set for Home Ramadan Party Decoration","TOYANDONA","7.39","114","14","842","03/18/2021","4.05","10","4.5","3.34","4020","Toys & Games","B08ZDKV8RJ","https://www.amazon.co.uk/TOYANDONA-Mubarak-Balloons-Ramadan-Decoration/dp/B08ZDKV8RJ/ref=sr_1_3098?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3098"
"","","10","Cretty-Meet Adjustable Shower Head Holder Removable Suction Cup Shower Head Bracket No Drill Shower Head Bracket with Chrome Polished for Bathroom","Cretty-Meet","5.99","672","21","4025","02/28/2021","3.88","108","3.9","2.11","2243","DIY & Tools","B08XP5W7H9","https://www.amazon.co.uk/Cretty-Meet-Adjustable-Removable-Polished-Bathroom/dp/B08XP5W7H9/ref=sr_1_3099?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3099"
"","","11","Galt Toys First Sewing Kids' Craft Kits Ages 5 Years Plus","Galt","10.00","1548","49","15480","01/01/2004","6.29","2993","4.6","3.71","1316","Home & Kitchen","B0002X7XW8","https://www.amazon.co.uk/Galt-Toys-First-Sewing-Multi-coloured/dp/B0002X7XW8/ref=sr_1_3100?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3100"
"","","12","VAVSU Inspirational Graduation Gift to Daughter Son Friends Sisters Behind You All Your Memories Square Shape Linens Sofa Bed Pillow Covers Cushion Covers 45X45 CM Pillowcases Home Decoration","VAVSU","11.99","144","7","1727","04/15/2021","8.65","1","5","3.34","19128","Home & Kitchen","B092M4B3NH","https://www.amazon.co.uk/VAVSU-Inspirational-Graduation-Pillowcases-Decoration/dp/B092M4B3NH/ref=sr_1_3101?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3101"
"","","13","Chef Aid Non-Stick Cake Cooling Tray","Chef Aid","3.88","834","31","3236","08/23/2013","1.11","3566","4.7","2.77","2629","Home & Kitchen","B00EWKQTUO","https://www.amazon.co.uk/Chef-Aid-Non-Stick-Cake-Cooling/dp/B00EWKQTUO/ref=sr_1_3102?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3102"
"","","14","TV Wall Bracket for 26-47 inch Flat&Curved TV or Monitor up to 50KG Max VESA 400X400mm","PERLESMITH","10.59","2201","71","23309","06/06/2019","6.79","2860","4.6","3.8","235","Electronics & Photo","B07Q36VR7S","https://www.amazon.co.uk/Bracket-26-47-Curved-Monitor-400X400mm-PSML1/dp/B07Q36VR7S/ref=sr_1_3103?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3103"
"","","15","ASAKUKI 300ml Essential Oil Diffuser Ultrasonic Aromatherapy Scented Diffuser Humidifier for BedroomBaby RoomSpa with 7 LED Color Lights and Waterless Auto Shut-Off BPA-Free- Wood Grain","ASAKUKI","19.54","2246","74","43887","01/28/2019","14.37","1935","4.5","5.17","879","Health & Personal Care","B07N6589V9","https://www.amazon.co.uk/ASAKUKI-Essential-Ultrasonic-Aromatherapy-Humidifier/dp/B07N6589V9/ref=sr_1_3104?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3104"
"","","16","StormBrew Dolce Gusto 24 Coffee Pod Rotating Holder Rack Capsule Stand","StormBrew","11.49","253","12","2907","01/19/2013","7.08","5595","4.6","4.41","10520","Home & Kitchen","B00B364CRW","https://www.amazon.co.uk/StormBrew-Coffee-Rotating-Holder-Capsule/dp/B00B364CRW/ref=sr_1_3105?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3105"
"","","17","Newentor Shower Head High Pressure for Bath with 6 Modes Function Power Shower Head Large Adjustable Square Shower Head (Shower Head Without Hose)","Newentor","22.99","350","8","8046","01/21/2021","17.97","30","4.7","5.02","6973","DIY & Tools","B08TM7FGS8","https://www.amazon.co.uk/Newentor-Pressure-Function-Adjustable-Without/dp/B08TM7FGS8/ref=sr_1_3106?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3106"
"","","18","UK Greetings Mum Birthday Card - Birthday Card for Her - Cute Rabbit Design - Includes Lovely Heartfelt Message Multi 536451","UK Greetings","2.49","3187","113","7936","12/08/2017","1.06","1969","4.8","1.43","154","Stationery & Office Supplies","B07815T2ST","https://www.amazon.co.uk/Mum-Big-Wish-Birthday-Card/dp/B07815T2ST/ref=sr_1_3107?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3107"
"","","19","[50 Sets - 12 oz.] Insulated Ripple Paper Hot Coffee Cups With Lids","Comfy Package","11.89","664","25","7895","08/15/2019","7.89","1765","4.6","4","3631","Home & Kitchen","B07WFW9RCD","https://www.amazon.co.uk/Double-Leakproof-Stirrers-Insulated-No-Sleeves-Needed/dp/B07WFW9RCD/ref=sr_1_3111?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3111"
"","","20","Prym Trick Marker self-erasing","Prym","3.59","213","9","765","04/24/2009","1.99","4233","4.6","1.6","15144","Home & Kitchen","B002AB2B6I","https://www.amazon.co.uk/Prym-PRYM_611809-1-Trick-Marker-self-erasing/dp/B002AB2B6I/ref=sr_1_3112?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3112"
"","","21","AOGUERBE LED Strip Lights with Remote 20M Colour Changing Led Light Strip SMD 5050 with 44-Key IR Remote for Room Bedroom TV Kitchen Christmas Decoration Bright RGB LED Lighting Strip 2pcsX10m","AOGUERBE","22.99","432","19","9932","01/12/2021","17.29","207","4.6","5.7","874","Lighting","B08SQX7TLS","https://www.amazon.co.uk/AOGUERBE-Changing-Christmas-Decoration-Lighting/dp/B08SQX7TLS/ref=sr_1_3113?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3113"
"","","22","Intex 0775431 Filter Cartridge for Swimming Pool Blue 108 x 216 x 203 cm - set of 2","Intex","6.44","2965","84","19095","11/06/2013","3.27","6220","4.6","3.17","291","Garden & Outdoors","B00GHQPGQ4","https://www.amazon.co.uk/Intex-0775431-Filter-Cartridge-Swimming/dp/B00GHQPGQ4/ref=sr_1_3114?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3114"
"","","23","Rentliv Universal TV Mounting Hardware Kit Fits All TVs Up to 80 inch Includes M4 M5 M6 M8 Screws Spacers and Washers - Works with Any TV wall bracket & TV Stand","Rentliv","9.09","932","33","8472","12/18/2019","5.52","778","4.6","3.57","649","Electronics & Photo","B082VSZDKL","https://www.amazon.co.uk/Rentliv-Universal-Mounting-Hardware-Spacers/dp/B082VSZDKL/ref=sr_1_3115?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3115"
"","","24","Dinosaur Birthday Card - for Boys - 7 x 5 Inches","Piccadilly Greetings Group Ltd","1.87","747","27","1397","05/15/2019","0.98","515","4.7","0.89","1368","Stationery & Office Supplies","B07RVD1371","https://www.amazon.co.uk/Dinosaur-Birthday-Card-Boys-Inches/dp/B07RVD1371/ref=sr_1_3116?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008638&s=kitchen&sr=1-3116"
