"Export date: 7/11/2021, 7:36:28 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Cathedral A3 Rotary Paper Trimmer","Cathedral","16.99","906","27","15393","10/30/2007","10.31","3356","4.3","6.68","1367","Stationery & Office Supplies","B000Y13WAA","https://www.amazon.co.uk/Cathedral-A3-Rotary-Paper-Trimmer/dp/B000Y13WAA/ref=sr_1_4544?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014094&s=kitchen&sr=1-4544"
"Average Sales: 1,211","","2","NEOM Perfect Night's Sleep Scented Candle","","16.00","135","5","2160","06/27/2014","11.37","862","4.5","4.63","","","B00LC6BXM0","https://www.amazon.co.uk/Neom-Organics-London-Luxery-Scented/dp/B00LC6BXM0/ref=sr_1_4545?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014094&s=kitchen&sr=1-4545"
"Average Sales Rank: 3,713","","3","2021 Graduation Banner Happy Graduation Burlap Banner with 8 Modes LED String Lights Lighting Grad Party Wall HangingGarland Bunting Flags Sign for Grad Party Decor","Hiboom","12.99","63","5","818","01/28/2021","9.95","22","4.5","3.04","13250","Toys & Games","B08V8KC77B","https://www.amazon.co.uk/Graduation-Banner-Lighting-Hanging-Garland-Bunting/dp/B08V8KC77B/ref=sr_1_4546?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014094&s=kitchen&sr=1-4546"
"Average Price: £12.35","","4","tesa 4323 Indoor Masking tape for painting and decorating - 3 Day residue free removal 50 m x 25mm - 1 roll","tesa UK","2.47","1950","137","4817","03/20/2009","1.12","3975","4.5","1.35","128","DIY & Tools","B0024NKD4Y","https://www.amazon.co.uk/tesa-43230004100-Masking-Residue-Removal/dp/B0024NKD4Y/ref=sr_1_4547?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014094&s=kitchen&sr=1-4547"
"Average Reviews: 1,379","","5","PREMIER SEEDS DIRECT - Spinach - Perpetual - 14 Gram ~ 700 Seeds","Premier Seeds Direct","1.49","1602","43","2387","01/07/2014","0.19","2366","4.3","1.3","810","Garden & Outdoors","B00EB7ODHO","https://www.amazon.co.uk/VEGETABLE-SPINACH-PERPETUAL-GRAM-SEEDS/dp/B00EB7ODHO/ref=sr_1_4551?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014094&s=kitchen&sr=1-4551"
"","","6","Superior Glass Oil Bottle Drizzler - Set of 2-500ml Olive Oil Dispenser Bottle for Kitchen - Refill Funnel Pouring Spouts & Labels - Lead-Free Glass Oil and Vinegar Bottle BPA-Free Cruet Set","FineDine","11.99","360","8","4316","10/26/2020","7.98","1035","4.6","4.01","17821","Home & Kitchen","B08LYGM9R8","https://www.amazon.co.uk/Superior-Glass-Oil-Bottle-Drizzler/dp/B08LYGM9R8/ref=sr_1_4552?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014094&s=kitchen&sr=1-4552"
"","","7","Simply ICIP02 Classic USB to Lightning iPhone & iPad Charger Cable 1 M White","Simply","2.99","10650","271","31844","09/24/2015","1.57","1194","4.1","1.42","18","Radio Communication","B015WDKYQE","https://www.amazon.co.uk/Simply-ICIP02-Classic-Lightning-Compatible/dp/B015WDKYQE/ref=sr_1_4553?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014094&s=kitchen&sr=1-4553"
"","","8","Everyday Home Cushioned Lap Tray by Creative Tops 44 x 34 cm (17' x 13')","KitchenCraft","16.86","378","17","6373","03/26/2016","12.1","853","4.6","4.76","6322","Home & Kitchen","B01DGWUYIQ","https://www.amazon.co.uk/Everyday-Home-Cushioned-Creative-Tops/dp/B01DGWUYIQ/ref=sr_1_4554?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014094&s=kitchen&sr=1-4554"
"","","9","Magicfly Candle Making Kits for Adults Candle Beginners DIY Starter Set Soy Wax Supplies Including Candles Tins Wax Melting Pot Candle Wicks Dyes Oils Soy Candle Making for Beginner","Magicfly","25.49","224","15","5710","06/12/2020","19.41","37","4.3","6.08","7261","Home & Kitchen","B08B34T49V","https://www.amazon.co.uk/Magicfly-Beginners-Supplies-Including-Beginner/dp/B08B34T49V/ref=sr_1_4555?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014094&s=kitchen&sr=1-4555"
"","","10","EAQ Large Baby Playpen Indoor & Outdoor Kids Activity Center with Anti-Slip Base Sturdy Safety Play Yard with Super Soft Breathable Mesh Kid's Fence for Infants Toddlers(Grey)","EAQ","69.99","113","8","7909","02/24/2021","54.31","0","","15.68","2169","Baby Products","B08GKF2H58","https://www.amazon.co.uk/EAQ-Activity-Anti-Slip-Breathable-Toddlers/dp/B08GKF2H58/ref=sr_1_4376?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013688&s=kitchen&sr=1-4376"
"","","11","Yale P-77-ENB-PB-60 Traditional Nightlatch Standard Security Nickel Finish/Brass Cylinder 60 mm Backset","Yale","18.93","695","23","13156","05/09/2006","14.43","1481","4.6","4.5","2101","DIY & Tools","B0009WA040","https://www.amazon.co.uk/Yale-P-77-ENB-PB-60-Traditional-Nightlatch-Standard/dp/B0009WA040/ref=sr_1_4564?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4564"
"","","12","Sterling TML130 Internal 3' / 75mm Brass Tubular Mortice Latch (3.0')","Sterling","2.95","265","9","782","07/08/2007","1.54","698","4.4","1.41","6494","DIY & Tools","B001CN0CVG","https://www.amazon.co.uk/Sterling-Tubular-Mortice-Latch-75mm/dp/B001CN0CVG/ref=sr_1_4565?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4565"
"","","13","Creativ 264050 Multipurpose Rectangular Gift Boxes Suitable for Arts and Crafts White 4 Assorted Sizes: 75 x 5 x 35 cm Size: 95 x 7 x 45 cm Size: 115 x 85 x 55 cm Size: 14 x 11 x 65 cm","Creativ","8.04","398","13","3200","02/02/2012","4.63","466","3.4","3.41","3208","Stationery & Office Supplies","B0074HQUTW","https://www.amazon.co.uk/Multipurpose-Rectangular-Suitable-Crafts-Assorted/dp/B0074HQUTW/ref=sr_1_4566?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4566"
"","","14","Wedding Anniversary Card for Grandparents - Anniversary Card for Couple - Cute Mouse Design","UK Greetings","2.29","213","12","488","03/19/2020","0.89","131","4.8","1.4","3429","Stationery & Office Supplies","B086987TCL","https://www.amazon.co.uk/Wedding-Anniversary-Card-Grandparents-Couple/dp/B086987TCL/ref=sr_1_4567?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4567"
"","","15","Birthday Card for Her - Birthday Card for Friend - Birthday Celebration Card - Birthday Card","UK Greetings","1.89","343","46","648","06/13/2018","0.22","1529","4.7","1.67","666","Stationery & Office Supplies","B07DPY7LFN","https://www.amazon.co.uk/Birthday-Card-Her-Friend-Cupcake/dp/B07DPY7LFN/ref=sr_1_4568?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4568"
"","","16","Shower Head Newentor High Pressure Shower Heads with 6 Sprays Power Shower Head Only Universal Water Saving Large Shower Head","Newentor","19.99","537","22","10735","09/28/2020","15.33","696","4.4","4.66","2093","DIY & Tools","B08K8CN42P","https://www.amazon.co.uk/Shower-Newentor-Pressure-Sprays-Universal/dp/B08K8CN42P/ref=sr_1_4569?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4569"
"","","17","LED Strip Lights 15M KESHU Led Lights for Bedroom Led Strip Lights with Remote Bluetooth App Control Music Multiple Color Changing Lights for Living Room Kitchen Home Indoor","KESHU","19.98","711","17","14206","04/10/2021","14.71","67","4.5","5.27","988","Lighting","B0926541YR","https://www.amazon.co.uk/KESHU-Bedroom-Bluetooth-Multiple-Changing/dp/B0926541YR/ref=sr_1_4570?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4570"
"","","18","Amore 25th Anniversary Set of 2 China Mugs 'Mr Right & Mrs Always Right' WG67725","AMORE","9.52","425","21","4046","02/15/2016","5.88","629","4.6","3.64","4874","Home & Kitchen","B01BT201HO","https://www.amazon.co.uk/Amore-Anniversary-China-Always-WG67725/dp/B01BT201HO/ref=sr_1_4571?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4571"
"","","19","40 Loaf Tin Liners | Fits 2lb Loaf Tins for Baking | Non-Stick Bread Tins | Baking Paper Compatible with Conventional Ovens Microwaves Freezer Safe | Ideal for Home Use Catering | by Caterserve","Caterserve","7.49","801","26","5999","08/19/2020","4.16","550","4.7","3.33","3454","Home & Kitchen","B08G8VM86C","https://www.amazon.co.uk/Loaf-Tin-Liners-Compatible-Conventional/dp/B08G8VM86C/ref=sr_1_4575?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4575"
"","","20","Paper Mate InkJoy 100ST Ballpoint Pens | Fine Point (0.7 mm) | Black | 5 Count","Paper Mate","2.00","2723","90","5446","01/18/2019","0.64","5265","4.6","1.36","281","Stationery & Office Supplies","B07MXG1HYL","https://www.amazon.co.uk/dp/B07MXG1HYL"
"","","21","Tisserand Aromatherapy - Sleep Better Roller Ball","Tisserand Aromatherapy","5.59","3510","117","19621","04/21/2015","2.52","5545","4.4","3.07","378","Health & Personal Care","B00WHKA27W","https://www.amazon.co.uk/dp/B00WHKA27W"
"","","22","You're Leaving' Good Luck Card from Hallmark - Embossed Text Design","Hallmark","1.85","1413","74","2614","09/12/2019","0.52","748","4.7","1.33","320","Stationery & Office Supplies","B07XTXTHCK","https://www.amazon.co.uk/Youre-Leaving-Good-Luck-Hallmark/dp/B07XTXTHCK/ref=sr_1_4578?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014152&s=kitchen&sr=1-4578"
