"Export date: 7/11/2021, 6:37:42 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","BRITA MAXTRA Water Filter Cartridges - Pack of 6 (EU Version)","BRITA","26.85","231","7","6202","03/17/2017","21.16","2028","4.8","5.69","6184","Home & Kitchen","B009LB7VOW","https://www.amazon.co.uk/BRITA-MAXTRA-Water-Filter-Cartridges/dp/B009LB7VOW/ref=sr_1_3724?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010621&s=kitchen&sr=1-3724"
"Average Sales: 602","","2","WARMY 8 Pack Artificial Wisteria Hanging Flowers Fake Wisteria Garland Wisteria Artificial Flowers Fake Wisteria Vine Purple Wisteria Plant for Outdoor Wedding Home Garden Flower Garland Dcor","Warmy","15.50","255","8","3953","10/04/2020","10.95","14","4.1","4.55","6044","Home & Kitchen","B08KP3K62T","https://www.amazon.co.uk/Artificial-Flowers-Wisteria-Decorations-Simulation/dp/B08KP3K62T/ref=sr_1_3725?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010621&s=kitchen&sr=1-3725"
"Average Sales Rank: 6,333","","3","3ML GRADUATED PASTEUR PIPETTE PK10","KING SCIENTIFIC PASTEUR PIPETTE","1.36","276","9","375","10/25/2012","-1.1","505","4.6","2.46","524","Business Industry & Science","B009WQPXLE","https://www.amazon.co.uk/3ML-GRADUATED-PASTEUR-PIPETTE-PK10/dp/B009WQPXLE/ref=sr_1_3726?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010621&s=kitchen&sr=1-3726"
"Average Price: £12.97","","4","Lavazza A Modo Mio Milk Easy Frother For Milk-based Recipe Black","Lavazza","49.00","1004","33","49196","01/27/2018","39.32","3031","4.8","9.68","1649","Home & Kitchen","B079CHCKKN","https://www.amazon.co.uk/Lavazza-Frother-Milk-based-Recipe-Black/dp/B079CHCKKN/ref=sr_1_3727?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010621&s=kitchen&sr=1-3727"
"Average Reviews: 789","","5","Frixion 0.7 mm Tip Pilot Refill for Rollerball Pen - Black (Pack of 6)","Pilot","9.04","2930","97","26487","04/22/2017","6.23","3910","4.7","2.76","225","Stationery & Office Supplies","B06XTMFRNN","https://www.amazon.co.uk/Frixion-0-7-Pilot-Refill-Rollerball/dp/B06XTMFRNN/ref=sr_1_3728?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010621&s=kitchen&sr=1-3728"
"","","6","G4GADGET Heavy Duty 15 x Punch Balloons Assorted Colours Latex Celebration Perfect Party Bag Filler","G4GADGET","4.99","838","27","4182","09/19/2017","2.02","211","3.8","2.97","432","Toys & Games","B075SJB1X9","https://www.amazon.co.uk/G4GADGET-Balloons-Assorted-Colours-Celebration/dp/B075SJB1X9/ref=sr_1_3729?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010621&s=kitchen&sr=1-3729"
"","","7","FunPa Crystal Beads for Jewellery Making:15 Types of Natural Gemstone Beads Kit Gemstones Crystal Kit for Jewelry Necklace Bracelet Earring Crystal Ring Making DIY Crafts","FunPa","12.20","243","8","2965","03/01/2021","8.12","9","5","4.08","25755","Home & Kitchen","B08XQBBRFT","https://www.amazon.co.uk/FunPa-Crystal-Beads-Jewellery-Making/dp/B08XQBBRFT/ref=sr_1_3730?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010621&s=kitchen&sr=1-3730"
"","","8","Anniversary House Football Cake Decoration Set Red","Anniversary House","4.95","197","6","975","03/05/2014","1.98","227","4.5","2.97","3505","Toys & Games","B00ISWH5BE","https://www.amazon.co.uk/Red-Footballers-Cake-Decoration-Kit/dp/B00ISWH5BE/ref=sr_1_3721?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010621&s=kitchen&sr=1-3721"
"","","9","80 Pcs Floral Stickers Stickers for Card Making Scrapbook Flowers Self-Adhesive Floral Style Paper Stickers for Wall Notebook Scrapbook Letters Card Window DIY (Vintage Flower Stickers)","nuoshen","3.99","215","13","858","05/07/2021","2","4","5","1.99","9542","Home & Kitchen","B094D18J7C","https://www.amazon.co.uk/Stickers-Scrapbook-Flowers-Self-Adhesive-Notebook/dp/B094D18J7C/ref=sr_1_3676?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010507&s=kitchen&sr=1-3676"
"","","10","Pack x 10 Disposable Plastic Wine Glasses 230ml - Crystal Polystyrene Capacity Marked","Regalzone","2.56","439","14","1124","05/10/2013","-0.01","255","4.1","2.57","6519","Home & Kitchen","B00D2XP7T6","https://www.amazon.co.uk/Pack-Disposable-Plastic-Glasses-230ml/dp/B00D2XP7T6/ref=sr_1_3723?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010621&s=kitchen&sr=1-3723"
