"Export date: 7/11/2021, 6:17:07 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Artificial Plants Fake Ivy 12 Strands Artificial Ivy Garland Fake Vines UV Resistant Trellis with Artificial Leaves Hanging for Wedding Garden Party Home Wall Outdoor Indoor Decoration","JaosWish","9.99","248","9","2478","03/16/2021","6.28","46","4.5","3.71","15001","Home & Kitchen","B08Z3746BS","https://www.amazon.co.uk/Artificial-Strands-Garland-Resistant-Decoration/dp/B08Z3746BS/ref=sr_1_3436?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009386&s=kitchen&sr=1-3436"
"","","12","Traditional Annivesary Card Husband - 9 x 6 inches - Piccadilly Greetings","Piccadilly Greetings","1.95","1407","46","2744","05/21/2019","0.6","986","4.8","1.35","422","Stationery & Office Supplies","B07V4FBBZT","https://www.amazon.co.uk/Love-Wonderful-Husband-Lake-Anniversary/dp/B07V4FBBZT/ref=sr_1_3437?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009386&s=kitchen&sr=1-3437"
"","","13","4 Pack Kitchen Towel 50 x 70 cm Microfibre Extra Thick Tea Towels  Pineapple Weave Design Soft and Super Absorbent Dish Cloths for Kitchen Bathroom Cleaning Grey","Fostoy","10.99","128","4","1407","05/07/2021","7.13","21","4.7","3.86","39721","Home & Kitchen","B08XXNL92P","https://www.amazon.co.uk/Microfibre-Pineapple-Absorbent-Bathroom-Cleaning/dp/B08XXNL92P/ref=sr_1_3438?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009386&s=kitchen&sr=1-3438"
"","","14","2 Metres of 25mm Wide Double Faced Satin Ribbon - Choose from 23 Colours (Blush Pink)","PERFECT PARTY","1.35","243","8","328","02/08/2013","0.05","172","4.1","1.3","12132","Home & Kitchen","B00BD123NW","https://www.amazon.co.uk/Metres-Double-Faced-Satin-Ribbon/dp/B00BD123NW/ref=sr_1_3439?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009386&s=kitchen&sr=1-3439"
"","","15","Amscan 9900549 - Happy Birthday Gold Celebration Plastic Table Cover - 1.37 m","amscan","3.04","213","7","648","01/01/2016","0.39","1128","4.6","2.65","9079","Toys & Games","B01DY95NZK","https://www.amazon.co.uk/dp/B01DY95NZK"
"","","16","Prym Tracing Wheel Toothed Ergonomic","Prym","4.25","336","11","1428","09/02/2011","1.39","1645","4.5","2.86","11168","Home & Kitchen","B00DOXCYBI","https://www.amazon.co.uk/dp/B00DOXCYBI"
"","","17","UK Greetings Husband Birthday Card - Birthday Card for Him - Funny Birthday Card Multi 628169-0-1","UK Greetings","2.49","938","31","2336","07/29/2019","1.06","1623","4.8","1.43","1045","Stationery & Office Supplies","B07VZHK9Q9","https://www.amazon.co.uk/dp/B07VZHK9Q9"
"","","18","Portable Air Conditioner - Air Cooler Air Conditioning Unit for Home Office Timer 3 Speed","Begleri","42.49","398","16","16911","01/15/2021","33.81","55","4.4","8.68","7075","Home & Kitchen","B08T6D4KY7","https://www.amazon.co.uk/Portable-Air-Conditioner-Cooler-Conditioning/dp/B08T6D4KY7/ref=sr_1_3443?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009386&s=kitchen&sr=1-3443"
"","","19","LucaSng Superhero Birthday Banner Superhero Theme Party Supplies for Kids","LucaSng","6.99","267","7","1866","03/10/2021","4.54","8","4.7","2.45","8500","Toys & Games","B08YK1VLGZ","https://www.amazon.co.uk/LucaSng-Superhero-Birthday-Banners-Decorations/dp/B08YK1VLGZ/ref=sr_1_3447?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009386&s=kitchen&sr=1-3447"
"","","20","Pedestal Standing Fan - 16 Inch 3 Speed Electric Oscillating Tall Cooling Floor Fan With Adjustable Height Strong Resistance Base Quiet Operation Ideal For Home Office Bedroom White","TILZ GEAR","19.99","...","...","...","06/20/2021","...","0","","","","...","B097LVV27S","https://www.amazon.co.uk/dp/B097LVV27S"
"","","21","Parker & Bailey Lemon Oil Polish Fluid Yellow One Size","Parker & Bailey","8.75","390","13","3413","06/05/2014","5.2","901","4.7","3.55","5851","Grocery","B002ZXMQV6","https://www.amazon.co.uk/Parker-Bailey-Lemon-Polish-Natural/dp/B002ZXMQV6/ref=sr_1_3449?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009386&s=kitchen&sr=1-3449"
"","","22","The Magnet Shop A4 Magnetic Sheets for Arts Crafts and Storage - 0.5mm Thick 6 Pack","The Magnet Shop","7.95","342","11","2719","11/28/2014","5.22","1440","4.6","2.73","3614","Stationery & Office Supplies","B00IAY7DLW","https://www.amazon.co.uk/Magnet-Shop-Magnetic-Sheets-Storage/dp/B00IAY7DLW/ref=sr_1_3450?dchild=1&keywords=-kvnjdsnfkjew&qid=1626009386&s=kitchen&sr=1-3450"
"","","23","Satya Nag Champa Incense Sticks Agarbatti 15g 3 Packs","Satya","2.16","422","14","912","11/17/2013","-0.38","3824","4.7","2.54","9118","Home & Kitchen","B00GQIVLX0","https://www.amazon.co.uk/dp/B00GQIVLX0"
"","","24","PREMIER SEEDS DIRECT - HERB - Lovage - LEVISTICUM OFFICINALE - 1000 Seeds","Premier Seeds Direct","1.69","370","12","625","10/05/2012","0.05","553","4.5","1.64","3189","Garden & Outdoors","B009M219SO","https://www.amazon.co.uk/dp/B009M219SO"
