"Export date: 7/11/2021, 5:58:17 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Hemline H232 | Aluminium Hand & Machine Sewing Needle Threaders 3 Pack","Hemline","1.79","645","19","1155","07/19/2013","","1170","4.5","","5525","Home & Kitchen","B003UN5QF8","https://www.amazon.co.uk/Hemline-Aluminium-Machine-Sewing-Threaders/dp/B003UN5QF8/ref=sr_1_2914?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008209&s=kitchen&sr=1-2914"
"Average Sales: 830","","2","WOLF-Garten UIMC Multi-Change Leaf Rake Lawn Care Tool Head Red 46.5x6.5x4.2 cm","Wolf-Garten","12.95","554","28","7174","01/08/2009","6.89","1304","4.7","6.06","1444","Garden & Outdoors","B0001FP0EK","https://www.amazon.co.uk/WOLF-Garten-UIMC-Multi-Change-Leaf-46-5x6-5x4-2/dp/B0001FP0EK/ref=sr_1_2915?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008209&s=kitchen&sr=1-2915"
"Average Sales Rank: 5,412","","3","Knee Pillow Orthopaedic Leg Positioner Pillows for Sleeping On Side  Knee Support Pillows With Memory Foam (Quickly Restore Shape)  Relieve Sciatica Leg and Pregnancy Pain (Heart-shaped )","AIWITHPM","10.19","371","30","3780","01/02/2021","6.45","336","4.4","3.74","2833","Home & Kitchen","B08L8SF7W6","https://www.amazon.co.uk/Orthopaedic-Positioner-Sleeping-Pregnancy-Heart-shaped/dp/B08L8SF7W6/ref=sr_1_2919?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008209&s=kitchen&sr=1-2919"
"Average Price: £15.22","","4","50x WHITE BRABANTIA BIN LINERS TYPE H 50-60 LITRE","Brabantia","28.04","222","11","6225","11/16/2014","21.57","213","4.7","6.47","5385","Grocery","B00PPBIBC8","https://www.amazon.co.uk/WHITE-BRABANTIA-LINERS-50-60-LITRE/dp/B00PPBIBC8/ref=sr_1_2920?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008209&s=kitchen&sr=1-2920"
"Average Reviews: 857","","5","Unique Party 10865 - 12ft Prism Multi Coloured Happy Birthday Banner","Unique Party","1.73","1235","36","2137","09/16/2013","-3.5","633","4.7","5.23","1040","Toys & Games","B00F89D2GM","https://www.amazon.co.uk/Unique-Party-10865-Coloured-Birthday/dp/B00F89D2GM/ref=sr_1_2921?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008209&s=kitchen&sr=1-2921"
"","","6","Asubie Quilted Microfibre Mattress Protector Double Size Fitted Bed Cover Hotel Quality UK Size (53 x 75 + 16 Deep Stretching)","ASUBIE","13.99","2194","91","30694","01/23/2021","9.67","229","4.7","4.32","456","Home & Kitchen","B08TT4LRPS","https://www.amazon.co.uk/Quilted-Microfibre-Mattress-Protector-Stretching/dp/B08TT4LRPS/ref=sr_1_2922?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008209&s=kitchen&sr=1-2922"
"","","7","Rustins BLAM250 250ml Paint - Matt Black","RUSTINS","6.68","1327","51","8864","05/01/2007","3.65","1973","4.6","3.03","620","DIY & Tools","B001GUA846","https://www.amazon.co.uk/Rustins-BLAM250-250ml-Paint-Black/dp/B001GUA846/ref=sr_1_2923?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008209&s=kitchen&sr=1-2923"
"","","8","Nyxi Set of 6 Hanging Interior Wardrobe Dehumidifier - 230g Each Bag - Ideal to stop damp mould mildew & condensation- For Wardrobe Home Kitchen Garage Bedroom Caravan Office Basement etc","Nyxi","8.40","1302","61","10937","09/30/2018","4.93","2216","4.7","3.47","919","Home & Kitchen","B07HXV8NWW","https://www.amazon.co.uk/Nyxi-Hanging-Interior-Wardrobe-Dehumidifier/dp/B07HXV8NWW/ref=sr_1_2929?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008260&s=kitchen&sr=1-2929"
"","","9","Ancoo 26 Rolls Curling Ribbon Ballon Ribbon Christmas Ribbon for Gift Wrapping Valentine Wedding Party Decoration","Ancoo","5.79","1674","64","9692","07/02/2019","2.69","2224","4.5","3.1","840","Home & Kitchen","B07TWV5VVZ","https://www.amazon.co.uk/Ancoo-Curling-Wrapping-Valentine-Decoration/dp/B07TWV5VVZ/ref=sr_1_2930?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008260&s=kitchen&sr=1-2930"
"","","10","DeWalt Reinforcer Smoke Ploycarbon Safety Glasses - Black/Smoke One Size","DEWALT","5.44","975","33","5304","11/01/2007","2.59","1116","4.6","2.85","1169","DIY & Tools","B000Y8ZKMG","https://www.amazon.co.uk/DeWalt-Reinforcer-Ploycarbon-Safety-Glasses/dp/B000Y8ZKMG/ref=sr_1_2931?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008260&s=kitchen&sr=1-2931"
