"Export date: 7/11/2021, 6:36:44 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","124 pcs Blue Pink Gold Balloons Garland Arch Kit with Balloon Accessories for Birthday Baby Shower Gender Reveal Party Supplies","YIZHIHUA","9.85","159","5","1566","03/26/2021","6.16","4","3.4","3.69","10421","Toys & Games","B09156JWW5","https://www.amazon.co.uk/Garland-Arch-Kit-Balloon-Accessories/dp/B09156JWW5/ref=sr_1_3700?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010563&s=kitchen&sr=1-3700"
"Average Sales: 619","","2","White Cake Boxes - 12'' Square (304mm sq.) (Pack of 5)","Culpitt","7.38","896","29","6612","03/11/2021","4.07","994","4.7","3.31","4181","Home & Kitchen","B07BB4Q8HW","https://www.amazon.co.uk/White-Cake-Boxes-square-304mm/dp/B07BB4Q8HW/ref=sr_1_3701?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010563&s=kitchen&sr=1-3701"
"Average Sales Rank: 7,353","","3","Black Nouveau Simple Design Styrene Photo Frame 8x10'","Design Group","3.99","237","7","946","01/12/2020","...","178","4.2","","23424","Home & Kitchen","B081S16X3M","https://www.amazon.co.uk/Black-Nouveau-Simple-Design-Styrene/dp/B081S16X3M/ref=sr_1_3702?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010563&s=kitchen&sr=1-3702"
"Average Price: £9.96","","4","Waspinator The Amazing Wasp Repellent ( Twin Pack )","Waspinator","10.27","891","29","9151","02/28/2009","6.25","3260","3.9","3.74","2131","Garden & Outdoors","B001UABS2S","https://www.amazon.co.uk/Waspinator-Amazing-Wasp-Repellent-Twin/dp/B001UABS2S/ref=sr_1_3703?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010563&s=kitchen&sr=1-3703"
"Average Reviews: 655","","5","10H Citronella Fragranced Candle Terracotta Pot Outdoor Garden Natural Scented","XSS","6.20","735","24","4557","06/10/2016","2.76","271","4.1","3.44","3061","Home & Kitchen","B01GVBP5AQ","https://www.amazon.co.uk/Citronella-Fragranced-Terracotta-Outdoor-Natural/dp/B01GVBP5AQ/ref=sr_1_3704?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010563&s=kitchen&sr=1-3704"
"","","6","Olympia Bead Dessert Spoon - Stainless Steel - 185(L) mm - Pack Quantity 12","Olympia","7.97","360","12","2869","12/06/2001","2.32","310","4.7","1.66","10326","Home & Kitchen","B004EEGMAU","https://www.amazon.co.uk/Olympia-C129-Cutlery-Dessert-Spoon/dp/B004EEGMAU/ref=sr_1_3705?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010563&s=kitchen&sr=1-3705"
"","","7","Defenders STV312 Mole Claw Trap (Catch and Kill Trap to Control Moles Protects Lawns and Gardens Durable Rust-Free All-Weather Design) Silver 8.0 cm*22.0 cm*10.5 cm","Defenders","4.57","645","21","2948","07/09/2007","1.69","556","4.3","2.88","1837","Garden & Outdoors","B001DYTNV4","https://www.amazon.co.uk/Defenders-Control-Protects-Rust-Free-All-Weather/dp/B001DYTNV4/ref=sr_1_3706?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010563&s=kitchen&sr=1-3706"
"","","8","Funny Papi Party Balloons 10/11 Inches Rainbow Set 110 Pcs Assorted Colored Balloons Bulk Made Strong Latex Helium or Air Use 11 Colors Birthday Parties Balloon.","Funny Papi","11.49","764","25","8778","01/26/2020","7.52","597","4.6","3.97","1740","Toys & Games","B095J6DXRR","https://www.amazon.co.uk/dp/B095J6DXRR"
"","","9","Tallon Rose Gold Foil Photographs 6x4 Photo Album Memo Slip in Holds 200 Photos","Atlona","7.25","772","25","5597","06/03/2021","...","353","4.6","","4643","Home & Kitchen","B085625HC3","https://www.amazon.co.uk/dp/B085625HC3"
"","","10","Microwave Food Takeaway Containers 650 ml- Pack of 50","GP Globe Packaging","7.99","618","20","4938","04/07/2012","4.12","1483","4.2","3.87","2892","Home & Kitchen","B007SA7Y40","https://www.amazon.co.uk/Microwave-Food-Takeaway-Containers-Pack/dp/B007SA7Y40/ref=sr_1_3699?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010563&s=kitchen&sr=1-3699"
