"Export date: 7/11/2021, 6:42:37 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Yojoloin Jumbo 12PCS Inflatable Guitar Saxophone Microphone Balloons Fun Musical Instruments Accessories For Birthday Party Supplies Favors Photo Booth Props Random Color (12 PCS)","Yojoloin","13.96","1292","43","18036","04/10/2018","9.64","1688","4.5","4.32","548","Toys & Games","B07C3M25L5","https://www.amazon.co.uk/Yojoloin-Inflatable-Microphone-Instruments-Accessories/dp/B07C3M25L5/ref=sr_1_3844?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010915&s=kitchen&sr=1-3844"
"Average Sales: 776","","2","Siliz Silicone Non-Stick Loaf Tin for Baking Bread Cakes Pie Pancakes and Pizza - Food Grade Rectangular Bread Tin - 27.5 X 14 X 6.5 cm (1)","Siliz","5.97","474","15","2830","09/23/2020","2.88","201","4.7","3.09","8164","Home & Kitchen","B08JV755SK","https://www.amazon.co.uk/Siliz-Silicone-Non-Stick-Baking-Pancakes/dp/B08JV755SK/ref=sr_1_3845?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010915&s=kitchen&sr=1-3845"
"Average Sales Rank: 5,237","","3","KitchenCraft Home Made Wax Discs for Jam Jars (1 lb) Waxed Paper Pack of 200","KitchenCraft","2.55","378","12","964","03/01/2004","0.98","668","4.5","1.81","7360","Home & Kitchen","B0001IX2G0","https://www.amazon.co.uk/KitchenCraft-Discs-Waxed-Paper-Covers/dp/B0001IX2G0/ref=sr_1_3846?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010915&s=kitchen&sr=1-3846"
"Average Price: £14.53","","4","MP Essentials Schallen 4' Mini Portable USB Powered Computer PC Mac Laptop Cooling Desk Table Fan (Antique Copper)","Daewoo","6.99","1078","35","7535","02/27/2018","...","192","4.5","","5338","Home & Kitchen","B07B3XTP5B","https://www.amazon.co.uk/Essentials-Daewoo-Portable-Powered-Computer/dp/B07B3XTP5B/ref=sr_1_3847?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010915&s=kitchen&sr=1-3847"
"Average Reviews: 2,071","","5","VonHaus 15-42 Inch TV Wall Bracket  Flat to Wall Mount for VESA Compatible Screens 40kg Weight Capacity","VonHaus","12.99","1442","48","18732","03/09/2011","8.51","18422","4.6","4.48","186","Electronics & Photo","B004RB7ATC","https://www.amazon.co.uk/VonHaus-Bracket-Built-Spirit-Televisions/dp/B004RB7ATC/ref=sr_1_3848?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010915&s=kitchen&sr=1-3848"
"","","6","Pledge Clean It Gentle Wood Floor Cleaner Original 1L","pledge","5.05","609","20","3075","05/31/2011","1.63","314","4.5","3.42","3426","Grocery","B0053GCO0A","https://www.amazon.co.uk/Pledge-Floor-Furniture-Liquid-Cleaner/dp/B0053GCO0A/ref=sr_1_3849?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010915&s=kitchen&sr=1-3849"
"","","7","Professional Sketch and Drawing pencils setArt Pencil(8B-2H). (12-Count)","YSLON","6.99","2798","93","19558","07/01/2019","4.87","5557","4.8","2.12","131","Stationery & Office Supplies","B07TRQ1RFV","https://www.amazon.co.uk/Professional-Sketch-Drawing-pencils-12-Count/dp/B07TRQ1RFV/ref=sr_1_3850?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010915&s=kitchen&sr=1-3850"
"","","8","Newdora 10 PACK Dust Bags for Miele GN Vacuum Cleaner Complete C3 Complete C2 Classic C1 S400 S600 S800 S2 S5 S8 HyClean Dustbag with 3D Technology","Newdora","15.99","341","11","5453","07/29/2019","11.36","330","4.5","4.63","4009","Home & Kitchen","B07VTKCRZR","https://www.amazon.co.uk/dp/B07VTKCRZR"
"","","9","Faber-Castell 9000 Art Set 12 x Pencils","Faber-Castell","10.12","546","18","5526","09/26/2007","7.52","6012","4.8","2.6","1522","Stationery & Office Supplies","B000I5MNC0","https://www.amazon.co.uk/Faber-Castell-9000-Art-Set-Pencils/dp/B000I5MNC0/ref=sr_1_3842?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010915&s=kitchen&sr=1-3842"
"","","10","SUPERSUN Scented Candles Gift Set: 9 Pack Natural Soy Wax Portable Travel Tin Candles Gifts for Women 180H Long Burn Time for Bath Yoga Anniversary Birthdays Mothers Day Christmas Valentines","SUPERSUN","19.99","240","8","4798","01/19/2021","14.72","3","5","5.27","20428","Home & Kitchen","B08TBGX4G1","https://www.amazon.co.uk/dp/B08TBGX4G1"
