"Export date: 7/11/2021, 5:43:26 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","60Pcs Hose Clips Adjustable 8-38mm Range Hose Clamps Stainless Steel Pipe Clips Assortment Including 7 Sizes Adjustable Pipe Clamps with Storage Case","GDORUN","10.99","187","10","2055","12/28/2020","7.46","16","4.5","3.53","5870","DIY & Tools","B08RDNYHVZ","https://www.amazon.co.uk/Adjustable-Stainless-Assortment-Including-Storage/dp/B08RDNYHVZ/ref=sr_1_2524?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2524"
"Average Sales: 900","","2","SONGMICS 8-Tier Shoe Rack Versatile Shoe Shelf Organiser Metal Structure Non-Woven Fabric Shelves 16-20 Pairs for Living Room Bedroom Entrance 46 x 28 x 145 cm Black LSR24BK","SONGMICS","19.99","413","19","8256","12/03/2019","14.75","281","4.5","5.24","5526","Home & Kitchen","B08293QT5Q","https://www.amazon.co.uk/SONGMICS-Versatile-Organiser-Structure-Non-Woven/dp/B08293QT5Q/ref=sr_1_2525?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2525"
"Average Sales Rank: 5,990","","3","DIMJ 5 Pack Drawer Organisers Foldable Underwear Storage Box Fabric Wardrobe Organiser Drawer Dividers Storage Cubes for Clothes Socks Underwear Ties Bra Scarves Cosmetics Grey (Grey)","DIMJ","13.99","282","11","3945","03/23/2021","9.67","42","4.7","4.32","11100","Home & Kitchen","B08ZS6FXXD","https://www.amazon.co.uk/DIMJ-Organisers-Underwear-Organiser-Cosmetics/dp/B08ZS6FXXD/ref=sr_1_2526?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2526"
"Average Price: £8.86","","4","Kale - Borecole - Nero DI Toscana - Black Tuscan - 1000 Seeds (Organic/BIO)","Premier Seeds Direct","1.69","246","11","416","11/21/2013","0.83","153","4.4","0.86","4042","Garden & Outdoors","B00GTO4HAA","https://www.amazon.co.uk/Premier-Seeds-Direct-Borecole-Toscana/dp/B00GTO4HAA/ref=sr_1_2527?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2527"
"Average Reviews: 1,117","","5","High Quality Non-Original Numatic-Compatible Henry/ James/ Basil/ David/ Edward/ Nuvac Series Cloth Bag","Generic","6.46","219","8","1415","11/09/2009","3.29","1295","4.5","3.17","16248","Home & Kitchen","B00F0PYZ6U","https://www.amazon.co.uk/Quality-Non-Original-Numatic-Compatible-Henry-Edward/dp/B00F0PYZ6U/ref=sr_1_2528?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2528"
"","","6","Unicorn Chandelier Children Bedroom Lamp Shade for Girls Nursery Decoration Pink Purple Silver with Shiny Pendants","DECO EXPRESS","13.79","533","20","7350","02/16/2018","9.5","2480","4.8","4.29","825","Lighting","B079VLPYD3","https://www.amazon.co.uk/Unicorn-Chandelier-Children-Decoration-Pendants/dp/B079VLPYD3/ref=sr_1_2529?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2529"
"","","7","Rustins PBRUSHPACK Foam Brushes","RUSTINS","4.50","893","29","4019","07/08/2007","1.74","1460","4.4","2.76","1394","DIY & Tools","B005VOMH6U","https://www.amazon.co.uk/Rustins-PBRUSHPACK-Foam-Brushes/dp/B005VOMH6U/ref=sr_1_2530?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2530"
"","","8","The Army Painter Wet Palette Single | Comes with 50 Palette Paper and 2 Sponges Paint Brush Storage compatible with Acrylic Paint Washes Contrast Paints for Wargames","The Army Painter","17.62","720","27","12686","12/07/2019","12.74","3000","4.8","4.88","3217","Home & Kitchen","B07Y25DK3J","https://www.amazon.co.uk/Army-Painter-Wargames-Miniature-Painting/dp/B07Y25DK3J/ref=sr_1_2521?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2521"
"","","9","OakTree 625044' Happy Birthday Teenager Foil Holographic Banner Blue 9 ft","OakTree","1.69","566","18","957","10/10/2016","0.38","895","4.7","1.31","2828","Toys & Games","B01MA1NYUS","https://www.amazon.co.uk/OakTree-625044-Birthday-Teenager-Holographic/dp/B01MA1NYUS/ref=sr_1_2522?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2522"
"","","10","Buster Bathroom Plughole Unblocker Dissolves hair and sludge 300ml","Buster","2.50","8123","288","20308","05/31/2020","","3555","4.5","","30","Grocery","B08GCTPX2D","https://www.amazon.co.uk/Buster-Bathroom-Plughole-Unblocker-Dissolves/dp/B08GCTPX2D/ref=sr_1_2523?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007368&s=kitchen&sr=1-2523"
