"Export date: 7/11/2021, 7:41:20 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Windsor Carded 4TESWDR/C Cutlery Collection Teaspoons Set Pack of Four Stainless Steel Tea Spoons","Windsor Carded","4.00","388","13","1552","11/25/2020","2.34","56","4.5","1.66","8903","Home & Kitchen","B08P3S9XHD","https://www.amazon.co.uk/Windsor-Carded-4TESWDR-Collection-Teaspoons/dp/B08P3S9XHD/ref=sr_1_4684?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014437&s=kitchen&sr=1-4684"
"Average Sales: 764","","2","Kingfisher HDPT 200 m Polypropylene Twine - Green","Kingfisher","5.08","398","11","2022","02/25/2013","2.12","445","4.5","2.96","4144","Garden & Outdoors","B00HLMVB5S","https://www.amazon.co.uk/Kingfisher-HDPT-200-Polypropylene-Twine/dp/B00HLMVB5S/ref=sr_1_4685?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014437&s=kitchen&sr=1-4685"
"Average Sales Rank: 7,941","","3","Premium Quality Quilted Mattress Protector Cover (Double)","HIGH LIVING","9.49","1054","17","10002","04/12/2021","5.86","195","4.6","3.63","6171","Home & Kitchen","B092BDYSD7","https://www.amazon.co.uk/Premium-Quality-Quilted-Mattress-Protector/dp/B092BDYSD7/ref=sr_1_4686?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014437&s=kitchen&sr=1-4686"
"Average Price: £15.31","","4","Portable Neck Fans. Personal Neckband Fan Rechargeable Head Fans for Face Hand-Free Wearable USB Fan 3 Speed Adjustable 360 Free Rotation Fan for Hot Flashes Traveling Sports Office","benpen","9.99","683","22","6823","03/27/2021","6.25","41","4.5","3.74","5628","Home & Kitchen","B091Y2BLLW","https://www.amazon.co.uk/Neck-Rechargeable-Hand-Free-Adjustable-Traveling/dp/B091Y2BLLW/ref=sr_1_4687?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014437&s=kitchen&sr=1-4687"
"Average Reviews: 2,325","","5","Rolson 58934 Jigsaw Blade Assort - 14 Pieces","Rolson","5.49","302","10","1658","09/26/2010","3.77","774","4.4","1.72","4593","DIY & Tools","B0080R1HOI","https://www.amazon.co.uk/Rolson-Jigsaw-Blade-Assort-Pieces/dp/B0080R1HOI/ref=sr_1_4688?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014437&s=kitchen&sr=1-4688"
"","","6","All-Green Black & Silver Grey Kitchen Compost Caddy/Food Recycling Waste Bin - 5 Litre (5L)","All-Green","7.99","301","12","2405","06/05/2018","","231","4.6","","9962","Home & Kitchen","B07FJXWMZC","https://www.amazon.co.uk/All-Green-Silver-Kitchen-Compost-Recycling/dp/B07FJXWMZC/ref=sr_1_4689?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014437&s=kitchen&sr=1-4689"
"","","7","Artway Studio - Spiral Bound A4 Sketch book - Portrait - 96 Pages (48 Leaves) of 170gsm Cartridge Paper - Hardback Sketchbook Black","Artway","7.99","4939","164","39463","03/07/2016","4.28","6561","4.7","3.71","90","Home & Kitchen","B00KG62U7Y","https://www.amazon.co.uk/dp/B00KG62U7Y"
"","","8","Filters Replacement for Dyson DC58 DC59 DC61 DC62 V6 V7 V8 Animal Cordless Vacuum Cleaners Replaces Part 965661-01 Pre Motor Filter - 2 Pack","CHOKMAX","11.99","161","5","1930","02/15/2019","8.49","399","4.7","3.5","14309","Home & Kitchen","B07MCLJKSV","https://www.amazon.co.uk/Replacement-Cordless-Cleaners-Replaces-965661-01/dp/B07MCLJKSV/ref=sr_1_4681?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014437&s=kitchen&sr=1-4681"
"","","9","Sass & Belle Golden Bee Vintage Drawer Knob","Sass & Belle","5.47","179","5","979","02/15/2018","...","245","4.6","","12056","DIY & Tools","B079TLW124","https://www.amazon.co.uk/Sass-Belle-Golden-Vintage-Knob/dp/B079TLW124/ref=sr_1_4682?dchild=1&keywords=-kvnjdsnfkjew&qid=1626014437&s=kitchen&sr=1-4682"
"","","10","Hilka 16700802 Metric Ring Spanner Set 8 PCE Set of 8 Pieces","Hilka","11.48","245","8","2813","01/21/2013","7.86","569","4.6","3.62","6980","DIY & Tools","B00B3T3O5K","https://www.amazon.co.uk/dp/B00B3T3O5K"
