"Export date: 7/11/2021, 5:46:58 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Rolson 30629 Security Bit Set - Pack of 1","Rolson","4.95","565","21","2797","10/07/2010","2.13","1703","4.3","2.82","2162","DIY & Tools","B00473OARU","https://www.amazon.co.uk/Rolson-30629-Security-Bit-Set/dp/B00473OARU/ref=sr_1_2612?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007526&s=kitchen&sr=1-2612"
"Average Sales: 586","","2","Coffee Maker Filter Coffee Machine with Timer 1.8L Programmable Drip Coffee Maker 40min Keep Warm & Anti-Drip System Reusable Filter Fast Brewing Technology 900W by Yabano","Yabano","33.99","605","42","20564","05/15/2020","26.61","629","4.4","7.38","1678","Home & Kitchen","B088NKYFW1","https://www.amazon.co.uk/Yabano-Machine-Insulated-Anti-Drip-Stainless/dp/B088NKYFW1/ref=sr_1_2621?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007579&s=kitchen&sr=1-2621"
"Average Sales Rank: 8,240","","3","IKEA Set Of 6 Boxes Organiser Keep Your Drawers Tidy - White","Ikea","9.22","237","11","2185","09/10/2011","3.73","750","4.7","5.49","11901","Home & Kitchen","B007PFEOJQ","https://www.amazon.co.uk/IKEA-Boxes-Organiser-Keep-Drawers/dp/B007PFEOJQ/ref=sr_1_2622?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007579&s=kitchen&sr=1-2622"
"Average Price: £13.35","","4","53PCS Unfinished Wood Slices Blank Wood Squares Natural Round Blank Wood Slices Wooden Rectangle Craft with Hole DIY Square Wooden Tags for DIY Art Craft Pyrography Painting Christmas Ornaments","Jstzdq","13.99","128","6","1791","03/18/2021","9.67","9","4.5","4.32","24787","Home & Kitchen","B08ZDTWP18","https://www.amazon.co.uk/Unfinished-Rectangle-Pyrography-Christmas-Ornaments/dp/B08ZDTWP18/ref=sr_1_2623?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007579&s=kitchen&sr=1-2623"
"Average Reviews: 825","","5","Pyrex P586 Measuring Jug 500 ml","Pyrex","4.50","2858","80","12861","11/17/2010","1.63","2718","4.8","2.87","572","Home & Kitchen","B004EEKPIK","https://www.amazon.co.uk/Pyrex-P586-Measuring-Jug-pint/dp/B004EEKPIK/ref=sr_1_2624?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007579&s=kitchen&sr=1-2624"
"","","6","Chef Aid Metal Cake Tester","Chef Aid","1.99","390","9","776","07/09/2007","0.64","2336","4.5","1.35","14320","Home & Kitchen","B000TAVU00","https://www.amazon.co.uk/Chef-Aid-Metal-Cake-Tester/dp/B000TAVU00/ref=sr_1_2625?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007579&s=kitchen&sr=1-2625"
"","","7","KAV Polyester Fabric Shower Mould and Mildew Resistant Curtain 180 x 180 cm (71 x 71 Inch) Tiles Patterned (Choose Colour from Drop Down menu) (Blue Mosaic 1) Measures","KAV","8.99","467","21","4198","04/10/2019","5.4","1398","4.5","3.59","4607","Home & Kitchen","B07QN1FZ2K","https://www.amazon.co.uk/KAV-Polyester-Resistant-Patterned-Measures/dp/B07QN1FZ2K/ref=sr_1_2626?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007579&s=kitchen&sr=1-2626"
"","","8","Sage Green Balloon Arch Kit Jungle Safari Theme Balloon Arch Garland Kit Sage Green Balloons Coffee Gold Balloons for Birthday Decorations Baby Shower Wedding Backdrop Party Decorations Supplies","APERIL","13.88","259","10","3595","04/30/2021","10.71","18","4.2","3.17","5882","Toys & Games","B093VYLVG5","https://www.amazon.co.uk/Balloons-Birthday-Decorations-Backdrop-Supplies/dp/B093VYLVG5/ref=sr_1_2617?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007579&s=kitchen&sr=1-2617"
"","","9","Portable Air Conditioner Unit & Air Con Kedoxi Mini Air Cooler Table Fan Aircon Mobile Fan with Battery for Home Office Outdoor 4 in 1 Evaporative Air Conditioning Humidifier Purifier with Timer","Kedoxi","49.99","95","4","4749","03/17/2021","40.16","34","4.4","9.83","35574","Home & Kitchen","B08Z7WRHWW","https://www.amazon.co.uk/Conditioner-Kedoxi-Evaporative-Conditioning-Humidifier/dp/B08Z7WRHWW/ref=sr_1_2618?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007579&s=kitchen&sr=1-2618"
"","","10","zukabmw Color Changing Cups - 5 Packs Iced Coffee Travel Mugs 24oz Reusable Cups BPA Free Magic Tumbler with Straws & Lids | Plastic Cold Cup for Kids Adult","zukabmw","14.97","615","12","9207","12/05/2020","10.5","56","3.8","4.47","10029","Home & Kitchen","B08PQLBS47","https://www.amazon.co.uk/zukabmw-Color-Changing-Cups-Reusable/dp/B08PQLBS47/ref=sr_1_2619?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007579&s=kitchen&sr=1-2619"
