"Export date: 7/11/2021, 7:14:10 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","ipow WJ-098 Red Wine Beer Bottle Opener Wing Corkscrew","ipow","8.29","1711","59","14184","08/22/2014","5.97","4049","4.4","2.32","952","Home & Kitchen","B00MXRECOI","https://www.amazon.co.uk/IPOW-WJ-098-Bottle-Opener-Corkscrew/dp/B00MXRECOI/ref=sr_1_4012?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4012"
"Average Sales: 614","","2","Tombow 4003198501218 2.3 mm Round Tip MONO Zero Eraser Refill (Pack of 2)","Tombow","2.95","270","10","797","10/01/2013","1.45","1124","4.8","1.5","4346","Stationery & Office Supplies","B005GXA1DC","https://www.amazon.co.uk/Tombow-4003198501218-Round-Eraser-Refill/dp/B005GXA1DC/ref=sr_1_4013?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4013"
"Average Sales Rank: 7,329","","3","Aitmexcn 9-Tier Shoe Rack Shoe StorageDouble Row shoe rack organizer with Oxford Cloth and Zipper Boots High Heels Dustproof Shoe Rack for Entryway-Black","Aitmexcn","9.99","150","8","1499","01/19/2021","4.38","8","3.4","5.61","17878","Home & Kitchen","B08TBY5VB4","https://www.amazon.co.uk/Aitmexcn-Storage-organizer-Dustproof-Entryway-Black/dp/B08TBY5VB4/ref=sr_1_4014?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4014"
"Average Price: £14.06","","4","104 Pcs Pastel Balloon Arch Kit 10 Inch Rainbow Balloons Garland Arch Kit for Girls Birthday Pastel Party Decorations","RED FOREST E-COMMERCE CO. LTD","8.98","213","7","1913","05/18/2021","5.43","6","4.1","3.55","8519","Toys & Games","B0956T5PX4","https://www.amazon.co.uk/Balloon-Rainbow-Balloons-Birthday-Decorations/dp/B0956T5PX4/ref=sr_1_4015?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4015"
"Average Reviews: 808","","5","144 Pcs Balloons Garland Kit Arch Rose Gold Pink White Latex Confetti Balloons Gold Metallic Balloons for Party Decorations Birthday Wedding Graduation Baby Shower for Girls Women","YHmall","8.60","536","6","4610","12/29/2020","5.1","47","4.7","3.5","10071","Toys & Games","B08RHRKR57","https://www.amazon.co.uk/Balloons-Confetti-Metallic-Decorations-Graduation/dp/B08RHRKR57/ref=sr_1_4016?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4016"
"","","6","6X 8 kg Pelleted Chicken Manure Organic Fertiliser","6X","14.87","511","16","7599","07/09/2007","10.41","275","4.6","4.46","2796","Garden & Outdoors","B003MPET2K","https://www.amazon.co.uk/6X-Pelleted-Chicken-Organic-Fertiliser/dp/B003MPET2K/ref=sr_1_4017?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4017"
"","","7","NEULEBEN Stickers Pack(100pcs) Pokemon Stickers Anime Cartoon Sticker Lovely Pikachu Stickers for Kids Waterproof Stickers for Skateboards Laptop Car Motorcycle Bicycle and Suitcase","NEULEBEN","5.99","327","10","1959","05/11/2021","4.02","7","4.6","1.97","13073","Home & Kitchen","B093PTBL5W","https://www.amazon.co.uk/NEULEBEN-Stickers-Waterproof-Skateboards-Motorcycle/dp/B093PTBL5W/ref=sr_1_4018?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4018"
"","","8","Merriway BH00017 Castor Cups Outer Dimension 68 mm (2.5/8 inch) - Large Brown Pack of 8","Merriway","3.45","282","8","973","04/08/2012","0.85","592","4.2","2.6","7602","DIY & Tools","B007SLYKP0","https://www.amazon.co.uk/Merriway%C2%AE-BH00017-Castor-Outer-Dimension/dp/B007SLYKP0/ref=sr_1_4019?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4019"
"","","9","JML Doktor Power Magic Eraser Twin Pack Cleaning & Polishing Sponge Block Double Pack","JML","13.45","448","7","6026","06/02/2016","9.21","262","4.5","4.24","8105","Grocery","B01GIBKT2I","https://www.amazon.co.uk/JML-Doktor-Eraser-Cleaning-Polishing/dp/B01GIBKT2I/ref=sr_1_4020?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4020"
"","","10","Wheelers Natural Leather Cleaning Spray 300ml | Cleanses Refreshes & Rejuvenates Leather | Natural Plant-Based Ingredients Clear WHE/06004/A","Wheelers","5.95","1246","58","7414","07/05/2012","2.83","1732","4.4","3.12","94","Automotive","B007PP2D5I","https://www.amazon.co.uk/Wheelers-Refreshes-Rejuvenates-Plant-Based-Ingredients/dp/B007PP2D5I/ref=sr_1_4021?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4021"
"","","11","Vax U85-AS-Be Air Stretch Upright Vacuum 1.5 Litre 820 W - Silver/Orange[Energy Class A]","Vax","99.99","1938","35","193781","09/21/2015","79.72","3571","4.5","20.27","2271","Home & Kitchen","B015FEY5OM","https://www.amazon.co.uk/Vax-U85-AS-Be-Stretch-Upright-Vacuum/dp/B015FEY5OM/ref=sr_1_4022?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4022"
"","","12","Silicone Toilet Brush & Holder Set Bowl Buddy Toilet Brush with Soft Flexible Bristles and Quick Drying Holder Bathroom Deep Cleaning Toilet Brush White","LOMYLM","8.49","396","9","3362","04/12/2021","5.01","6","5","3.48","14732","Home & Kitchen","B092D9F9XN","https://www.amazon.co.uk/Silicone-Flexible-Bristles-Bathroom-Cleaning/dp/B092D9F9XN/ref=sr_1_4023?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4023"
"","","13","Sichuan Peppercorn Whole 100g","Zheng Feng","3.10","830","38","2573","12/17/2015","1.58","1575","4.5","1.52","1993","Home & Kitchen","B00GD8J694","https://www.amazon.co.uk/Zheng-Feng-Sichuan-Peppercorn-Whole/dp/B00GD8J694/ref=sr_1_4024?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4024"
"","","14","Precious Granddaughter Birthday Card by Grass Roots (Unicorn Card)","Grassroots","3.59","420","13","1508","01/25/2019","","499","4.8","","3013","Stationery & Office Supplies","B07N3W4VGH","https://www.amazon.co.uk/Precious-Granddaughter-Birthday-Grass-Unicorn/dp/B07N3W4VGH/ref=sr_1_4025?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4025"
"","","15","Ambush Pro CARPET AND CLOTHES MOTH TRAPS. Toxin-Free Sticky Pheromone Traps that attract and kill Carpet Moths and Clothes Moths. 7 Pack.","Ambush Pro","15.99","686","39","10969","04/24/2019","12.49","196","4","3.5","917","Garden & Outdoors","B07R5XQH8L","https://www.amazon.co.uk/Ambush-Pro-CLOTHES-Toxin-Free-Pheromone/dp/B07R5XQH8L/ref=sr_1_4026?dchild=1&keywords=-kvnjdsnfkjew&qid=1626012798&s=kitchen&sr=1-4026"
