"Export date: 7/11/2021, 6:32:58 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","EFG 4 Piece Stainless Steel Hob Cover Protector Lid Set Silver Universal","Prima","6.95","304","10","2113","07/24/2012","3.68","1302","4.5","3.27","12484","Home & Kitchen","B008OG83MY","https://www.amazon.co.uk/Piece-Stainless-Protector-Silver-Universal/dp/B008OG83MY/ref=sr_1_3604?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3604"
"Average Sales: 853","","2","10 Pack Submersible LED Tea Lights with Remote Battery Operated Color Changing LED Tealights Waterproof Underwater Led Pool Lights for VaseFishtankWeddingHalloweenChristmas","Anziner","10.89","137","8","1492","03/06/2020","7.01","207","3.3","3.88","2140","Lighting","B085KV73Y2","https://www.amazon.co.uk/Submersible-Tealights-Waterproof-Underwater-Halloween/dp/B085KV73Y2/ref=sr_1_3605?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3605"
"Average Sales Rank: 5,369","","3","(NOT for Waterdrop's Jugs) Compatible with All Brita Maxtra+ Jug Brita Kettle Universal Filter Cartridge TÜV SÜD NSF Certified (12)","Waterdrop","24.99","2055","77","51354","10/21/2018","18.99","5047","4.2","6","615","Home & Kitchen","B07JM6KB5J","https://www.amazon.co.uk/Waterdrop-Certified-Catridge-Compatible-Elemaris/dp/B07JM6KB5J/ref=sr_1_3606?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3606"
"Average Price: £11.68","","4","Philips myGarden Creek Outdoor Wall Light (Requires 1 x 60 W E27 Bulb) Black","Philips","9.00","321","28","2889","03/13/2013","5.44","220","4.5","3.56","543","Lighting","B00BG5BWCI","https://www.amazon.co.uk/Philips-myGarden-Creek-Outdoor-Requires/dp/B00BG5BWCI/ref=sr_1_3607?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3607"
"Average Reviews: 1,377","","5","Long Handled Dustpan and Brush Set Lobby Dust Pan with Long Handle Sweeping Broom (Grey/Silver)","TDBS The Dustpan and Brush Store","13.79","3768","126","51961","03/21/2019","9.5","4335","4.3","4.29","220","Grocery","B07PXL8GY9","https://www.amazon.co.uk/Handled-Dustpan-Brush-Handle-Sweeping/dp/B07PXL8GY9/ref=sr_1_3608?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3608"
"","","6","Wine Tumbler Cupcake Wine Socks Gift Set Birthday Wine Gifts for Women 12 Oz Stainless Steel Double Wall Vaccum Wine Glass with Lid and Straw Socks Bottle Opener Wine Stopper Coffee Cups","Livole","15.51","1278","29","19822","12/16/2020","10.96","192","4.4","4.55","2941","Home & Kitchen","B08QRQX4GJ","https://www.amazon.co.uk/Tumbler-Cupcake-Birthday-Stainless-Stopper/dp/B08QRQX4GJ/ref=sr_1_3609?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3609"
"","","7","Me to You Tatty Teddy 50th Birthday Greetings Card","Me To You","2.42","693","27","1677","06/27/2019","1.45","497","4.8","0.97","1333","Stationery & Office Supplies","B07TR5SYLJ","https://www.amazon.co.uk/Birthday-Me-You-Carte-Blanche/dp/B07TR5SYLJ/ref=sr_1_3610?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3610"
"","","8","LED Strip Light 5M SHOPLED Color Changing LED Strip Lights with Remote Multi-Coloured RGB 5050 LED Lights for Bedroom Home Kitchen Computer TV Party DIY Decoration","SHOPLED","6.99","1221","36","8535","12/18/2020","3.74","1123","4.4","3.25","377","Lighting","B08QZ6KPZK","https://www.amazon.co.uk/SHOPLED-Changing-Multi-Coloured-Computer-Decoration/dp/B08QZ6KPZK/ref=sr_1_3601?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3601"
"","","9","Amazon Brand - Eono TV Bracket Wall Mount Swivel and Tilt for Most 26-55 inch TVs Fits VESA 75mmx75mm-400x400mm Weight up to 27KG Full Motion TV Wall Mount PL2432","Eono","25.49","1072","42","27325","04/09/2019","19.41","2500","4.7","6.08","468","Electronics & Photo","B07S85CRGF","https://www.amazon.co.uk/Eono-Amazon-Bracket-400x400mm-Articulating/dp/B07S85CRGF/ref=sr_1_3602?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3602"
"","","10","Silicone Moulds Set Diamond Heart Shaped Mousse Cake Mold and 6-Cavity Love Heart Bakeware Mold Silicone Popsicle Mold with 50 Lolly Sticks Chocolate Moulds 55 Heart Mould Wax Melt with Dropper","AOKE","12.99","135","5","1754","03/29/2021","","15","4.5","","29186","Home & Kitchen","B08ZYNSK95","https://www.amazon.co.uk/Silicone-6-Cavity-Bakeware-Popsicle-Chocolate/dp/B08ZYNSK95/ref=sr_1_3603?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3603"
