"Export date: 7/11/2021, 7:32:45 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Rorchio Rose Gold Cake Toppers Happy Birthday Cupcake Topper and 5inch Confetti Balloons for Birthday Cake Decorations","Rorchio","5.99","1495","43","8955","06/04/2020","4.02","1145","4.3","1.97","1592","Home & Kitchen","B08CH5X4BV","https://www.amazon.co.uk/Rorchio-Birthday-Confetti-Balloons-Decorations/dp/B08CH5X4BV/ref=sr_1_4468?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4468"
"Average Sales: 414","","2","Dudu N Girlie Cotton Jersey Cot Bed Fitted Sheets 2-Piece70 x 140 cm- White & Pink","DUDU N GIRLIE","9.99","308","10","3077","10/14/2015","6.28","836","4.5","3.71","1791","Baby Products","B016NDFPOS","https://www.amazon.co.uk/Girlie-Cotton-Jersey-Fitted-2-Piece/dp/B016NDFPOS/ref=sr_1_4469?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4469"
"Average Sales Rank: 11,697","","3","12 X helium balloon weights SILVER foil tassle cone","floral natalie","9.75","533","20","5197","04/02/2012","6.08","586","4.6","3.67","2452","Toys & Games","B007QSKSSI","https://www.amazon.co.uk/helium-balloon-weights-SILVER-tassle/dp/B007QSKSSI/ref=sr_1_4470?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4470"
"Average Price: £10.24","","4","Portable Neck Fan - Handfree Personal Fan with 5200mAh Rechargeble Battery3 Speeds and 360Cooling Hanging USB Mini FanBladeless and Wearable Necklance Small Fan Use for Indoor&Outdoor","Craftersmark","19.99","263","3","5257","06/22/2021","14.75","14","4.1","5.24","54736","Home & Kitchen","B0936ZFTR3","https://www.amazon.co.uk/Portable-Neck-Fan-Rechargeble-360%C2%B0Cooling/dp/B0936ZFTR3/ref=sr_1_4471?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4471"
"Average Reviews: 1,897","","5","Spares2go Universal Cooker Hood Grease & Odour Filter Kit for Kitchen Extractor Fan Vent (2 Grease + 1 Odour Filter)","Spares2go","7.99","1596","70","12752","05/27/2015","4.56","2790","4.5","3.43","724","Home & Kitchen","B00YF3N2YE","https://www.amazon.co.uk/Spares2go-Universal-Cooker-Kitchen-Extractor/dp/B00YF3N2YE/ref=sr_1_4472?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4472"
"","","6","Nag Champa Sunrise Sandalwood Midnight Patchouli Celestial Fortune Blessings Romance Super Hit Jasmine Blossom Rain forest by Satya Gift Set","Nag Champa","8.99","255","10","2292","03/01/2013","5.4","12271","4.7","3.59","12476","Home & Kitchen","B004FP9P0M","https://www.amazon.co.uk/Nag-Champa-Sandalwood-Patchouli-Celestial/dp/B004FP9P0M/ref=sr_1_4473?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4473"
"","","7","Blue Spot 40508 127 Piece Heat Shrink Tubes confezione da 1 Set of 127","Blue Spot Tools","5.37","311","11","1670","07/07/2014","2.5","995","4.6","2.87","5337","DIY & Tools","B00LLBKHV4","https://www.amazon.co.uk/Blue-Spot-40508-Shrink-confezione/dp/B00LLBKHV4/ref=sr_1_4474?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4474"
"","","8","Lakeland Klippits Storage & Sealing Bag Clips Assorted Sizes Pack of 48","Lakeland","11.89","210","8","2497","03/01/2013","7.86","288","4.8","4.03","16812","Home & Kitchen","B00BND4F4A","https://www.amazon.co.uk/Lakeland-Klippits-Storage-Sealing-Assorted/dp/B00BND4F4A/ref=sr_1_4465?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4465"
"","","9","ZeroWater Replacement Water Filter Cartridges 5 Stage Filtration System Reduces Fluoride Chlorine Lead and Chromium 2 x Filter","ZeroWater","29.99","431","19","12926","12/26/2011","23.22","19665","4.4","6.77","5467","Home & Kitchen","B001CUQ1C8","https://www.amazon.co.uk/ZeroWater-Replacement-BPA-Free-Dispensers-Certified/dp/B001CUQ1C8/ref=sr_1_4466?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4466"
"","","10","Major Brushes 25 x A4 Safeprint Lino Block Printing Tiles Polystyrene Sheets","Major Brushes","12.13","217","6","2632","08/25/2015","8.09","163","4.5","4.04","22566","Home & Kitchen","B014F22OKC","https://www.amazon.co.uk/Major-Brushes-Safeprint-Printing-Polystyrene/dp/B014F22OKC/ref=sr_1_4467?dchild=1&keywords=-kvnjdsnfkjew&qid=1626013916&s=kitchen&sr=1-4467"
