"Export date: 7/11/2021, 6:19:40 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: -kvnjdsnfkjew","","1","Set of 3D Sticker Pack And Tallon Kraft Small/Medium/Large Square Scrapbook- Quality Brown Kraft Paper Scrapbook With Ribbon (Medium 20cm x 20cm - 50 Sheets)","Tallon","5.18","434","14","2248","03/13/2020","...","712","4.6","","9944","Home & Kitchen","B085QJ4978","https://www.amazon.co.uk/dp/B085QJ4978"
"Average Sales: 721","","2","Herma Photo Stickers 12mm x 17mm 1000pcs","HERMA","4.00","1669","55","6676","05/30/2007","1.18","5712","4.6","2.82","1107","Home & Kitchen","B000KVQTDQ","https://www.amazon.co.uk/dp/B000KVQTDQ"
"Average Sales Rank: 6,076","","3","PARKER QUINKflow Ballpoint Pen Ink Refill Fine Tip Black","PARKER","4.25","1523","50","6473","06/07/2016","2.22","2716","4.6","2.03","565","Stationery & Office Supplies","B01GPM3RZ6","https://www.amazon.co.uk/dp/B01GPM3RZ6"
"Average Price: £10.92","","4","Hand Mixer Electric 450W Kitchen Mixers with Scale Cup Storage Case  Turbo Boost / Self-Control Speed + 5 Speed + Eject Button + 5 Stainless Steel Accessories  For Easy Whipping Dough Cream Cake","LILPARTNER","29.99","315","10","9447","01/08/2021","23.22","493","4.6","6.77","11243","Home & Kitchen","B08R8VB3T3","https://www.amazon.co.uk/dp/B08R8VB3T3"
"Average Reviews: 1,538","","5","Westcott N-9002700 Easy Grip Soft Grip Scissor - Black/Blue (Set of 3)","Westcott","6.79","3790","126","25734","08/23/2012","4.7","13125","4.7","2.09","155","Stationery & Office Supplies","B005IUSC4S","https://www.amazon.co.uk/dp/B005IUSC4S"
"","","6","Govee LED Strip Lights 5m with 44 Key Remote for Bedroom Kitchen Desk TV 12V Power Supply UK Plug","Govee","17.99","719","23","12935","01/16/2020","13.06","1259","4.5","4.93","62","Lighting","B083XJMFDR","https://www.amazon.co.uk/dp/B083XJMFDR"
"","","7","Ewbank Evo3 Manual Floor and Carpet Sweeper Lightweight Multi Surface Cleaner with High Level Pickup both Forwards and Backwards - Red","Ewbank","24.99","383","12","9571","10/13/2013","18.99","1375","4.3","6","8476","Home & Kitchen","B00FV0YZGY","https://www.amazon.co.uk/dp/B00FV0YZGY"
"","","8","OakTree 624795' Happy 18th Birthday Foil Holographic Banner Blue 9 ft","OakTree","1.49","487","16","726","01/08/2014","-0.14","440","4.7","1.63","3314","Toys & Games","B00HR49M60","https://www.amazon.co.uk/dp/B00HR49M60"
"","","9","Universal 69-UN-99 32 x 270 mm High Quality Black Plastic Dual Pedal Floor Tool Nozzle","Universal","5.35","365","12","1953","05/21/2008","2.35","2008","4.3","3","13836","Home & Kitchen","B00F0Q4GWW","https://www.amazon.co.uk/dp/B00F0Q4GWW"
"","","10","Bartoline 55878776 TX10 Paint & Varnish Stripper-1 Litre","Bartoline","12.30","153","5","1882","09/25/2014","8.61","86","4.3","3.69","8337","DIY & Tools","B00HZLPN1S","https://www.amazon.co.uk/dp/B00HZLPN1S"
"","","11","Unique Party 84866 Number 18' Badge | Glittery Rosegold | 1 Pc Rose Gold Age","Unique Party","1.38","440","12","607","07/05/2019","-0.25","380","4.6","1.63","10307","Home & Kitchen","B07TY1F3W6","https://www.amazon.co.uk/Unique-Party-84866-Glitz-Birthday/dp/B07TY1F3W6/ref=sr_1_2857?dchild=1&keywords=-kvnjdsnfkjew&qid=1626008106&s=kitchen&sr=1-2857"
"","","12","Rolson 12299 Wooden Pick Axe Handle 900 mm","Rolson","9.15","306","10","2800","06/10/2010","3.06","137","4.5","6.09","6355","DIY & Tools","B003QZTYOY","https://www.amazon.co.uk/dp/B003QZTYOY"
"","","13","Winsor & Newton Refined Linseed Oil 75 ml3021748","Winsor & Newton","5.75","575","15","3306","11/03/2011","2.66","789","4.7","3.09","7433","Home & Kitchen","B00667RHPW","https://www.amazon.co.uk/Winsor-Newton-Refined-Linseed-3021748/dp/B00667RHPW/ref=sr_1_2573?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007471&s=kitchen&sr=1-2573"
"","","14","Pot Of Dreams - Wedding Fund","Pot Of Dreams","11.45","239","7","2737","01/18/2010","7.52","968","4.7","3.93","11362","Home & Kitchen","B005MKKAG2","https://www.amazon.co.uk/dp/B005MKKAG2"
"","","15","Irwin 10505705 8TPI Jab Saw for Plaster Board Dry Wall 165mm","IRWIN","9.69","283","9","2742","10/05/2007","6.32","577","4.7","3.37","4206","DIY & Tools","B000X2CRN8","https://www.amazon.co.uk/dp/B000X2CRN8"
"","","16","FUKTSYSM Coloured Card - A4 100 Sheet Pack 230gm More Fun Crafting and Decorating Sketch and Cutting Paper 20 Assorted Colours","FUKTSYSM","8.99","353","11","3173","10/25/2020","6.56","144","4.6","2.43","5430","Home & Kitchen","B08LT3L6MZ","https://www.amazon.co.uk/dp/B08LT3L6MZ"
"","","17","Permanent Fabric Marker Pen (Pack of 2)","Just stationery","1.35","217","7","293","03/22/2012","0.05","472","3.9","1.3","5597","Stationery & Office Supplies","B007NG9NCU","https://www.amazon.co.uk/dp/B007NG9NCU"
"","","18","Levoit Air Purifier LV-H132 Replacement Filter True HEPA and Activated Carbon Filters Set 2 PACK","Levoit","35.99","278","9","10005","06/16/2019","28.93","448","4.7","7.06","4666","Home & Kitchen","B07N8RQNRP","https://www.amazon.co.uk/dp/B07N8RQNRP"
"","","19","60th Birthday Card - 60th Birthday Card for Women - Birthday Card for Her - Cute Boofle Design 647521-0-1","Boofle","2.49","253","8","630","02/17/2020","1.06","156","4.8","1.43","3235","Stationery & Office Supplies","B084PVFJMG","https://www.amazon.co.uk/dp/B084PVFJMG"
"","","20","Unique Party 56856 - 12' Latex Cool Blue Balloons Pack of 50","Unique Party","3.80","320","10","1216","10/28/2015","1.01","84","4.4","2.79","6066","Toys & Games","B00GCEEY3C","https://www.amazon.co.uk/dp/B00GCEEY3C"
"","","21","Vickey Lint Remover 2Pcs Portable Lint Roller Pet Hair Remover Carpet Wooden Carpet Scraper Brush Lint Cleaner for Clothes Coat Carpet Cat Dog Hair No More Lint","Vickey","6.99","518","17","3621","04/30/2021","3.71","29","4.6","3.28","17717","Home & Kitchen","B093WCL88R","https://www.amazon.co.uk/dp/B093WCL88R"
"","","22","Letsergo TV Wall Bracket for 26-55 inch TVs Swivel Tilt & Extend TV Wall Mount TV Bracket with Max VESA 400x400mm Up to 45kg","Letsergo","32.99","397","13","13097","08/17/2020","25.76","209","4.7","7.23","1016","Electronics & Photo","B08FHN1BSD","https://www.amazon.co.uk/dp/B08FHN1BSD"
